epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
52,0.13457,0.99867,0.0,0.0,0.0,0.000395,0.0,1.13324,0.842,0.57957,0.84301
53,0.13345,0.99736,0.0,0.0,0.0,0.0004,0.0,1.13081,0.84035,0.58108,0.84301
54,0.13405,0.99865,0.0,0.0,0.0,0.000398,0.0,1.1327,0.84061,0.5858,0.84301
55,0.13375,0.99852,0.0,0.0,0.0,0.000401,0.0,1.13227,0.84058,0.57137,0.84301
56,0.134,0.99877,0.0,0.0,0.0,0.0004,0.0,1.13277,0.84116,0.57032,0.84301
57,0.134,0.9991,0.0,0.0,0.0,0.000398,0.0,1.1331,0.84009,0.58303,0.84301
58,0.13421,0.99843,0.0,0.0,0.0,0.0004,0.0,1.13264,0.8405,0.5762,0.84301
59,0.133,0.99754,0.0,0.0,0.0,0.000402,0.0,1.13054,0.84136,0.57231,0.84301
60,0.13385,0.99872,0.0,0.0,0.0,0.000395,0.0,1.13257,0.84132,0.57628,0.84301
61,0.13334,0.99814,0.0,0.0,0.0,0.000404,0.0,1.13149,0.84072,0.57987,0.84301
62,0.13347,0.99819,0.0,0.0,0.0,0.000395,0.0,1.13167,0.84112,0.58244,0.84301
63,0.13304,0.99767,0.0,0.0,0.0,0.000402,0.0,1.13071,0.84068,0.5805,0.84301
64,0.13284,0.99781,0.0,0.0,0.0,0.000399,0.0,1.13065,0.84092,0.58524,0.84301
65,0.13309,0.99864,0.0,0.0,0.0,0.000399,0.0,1.13173,0.84066,0.57674,0.84301
66,0.13318,0.99758,0.0,0.0,0.0,0.000398,0.0,1.13077,0.84107,0.58298,0.84301
67,0.13283,0.9981,0.0,0.0,0.0,0.000402,0.0,1.13092,0.84067,0.58409,0.84301
68,0.13247,0.99835,0.0,0.0,0.0,0.000399,0.0,1.13082,0.84118,0.5806,0.84301
69,0.1327,0.9974,0.0,0.0,0.0,0.000403,0.0,1.1301,0.8416,0.58121,0.84301
70,0.13252,0.99765,0.0,0.0,0.0,0.000401,0.0,1.13017,0.84196,0.57829,0.84301
71,0.13251,0.99796,0.0,0.0,0.0,0.000401,0.0,1.13046,0.8407,0.5794,0.84301
72,0.13219,0.99775,0.0,0.0,0.0,0.000402,0.0,1.12994,0.84148,0.58258,0.84301
73,0.13227,0.9979,0.0,0.0,0.0,0.000403,0.0,1.13018,0.84092,0.57811,0.84301
74,0.13212,0.9981,0.0,0.0,0.0,0.000399,0.0,1.13023,0.84157,0.58235,0.84301
75,0.1326,0.99794,0.0,0.0,0.0,0.000401,0.0,1.13054,0.84104,0.58026,0.84301
76,0.13214,0.99757,0.0,0.0,0.0,0.0004,0.0,1.12971,0.84135,0.58082,0.84301
77,0.13208,0.99736,0.0,0.0,0.0,0.000402,0.0,1.12944,0.84136,0.58138,0.84301
78,0.13209,0.99789,0.0,0.0,0.0,0.0004,0.0,1.12998,0.84138,0.57839,0.84301
79,0.13175,0.99802,0.0,0.0,0.0,0.000404,0.0,1.12977,0.84129,0.58103,0.84301
80,0.1322,0.99746,0.0,0.0,0.0,0.000399,0.0,1.12966,0.84159,0.58095,0.84301
81,0.132,0.99741,0.0,0.0,0.0,0.000402,0.0,1.12941,0.84123,0.58213,0.84301
82,0.13178,0.9976,0.0,0.0,0.0,0.000404,0.0,1.12937,0.84126,0.58096,0.84301
83,0.13195,0.99785,0.0,0.0,0.0,0.000403,0.0,1.12981,0.84137,0.57869,0.84301
84,0.1317,0.99694,0.0,0.0,0.0,0.000397,0.0,1.12864,0.84151,0.58313,0.84301
85,0.13175,0.99713,0.0,0.0,0.0,0.000403,0.0,1.12888,0.84135,0.58023,0.84301
86,0.13187,0.99665,0.0,0.0,0.0,0.000399,0.0,1.12852,0.84151,0.58251,0.84301
87,0.1314,0.99812,0.0,0.0,0.0,0.000407,0.0,1.12952,0.84174,0.58141,0.84301
88,0.13149,0.99617,0.0,0.0,0.0,0.0004,0.0,1.12767,0.84142,0.5809,0.84301
89,0.13158,0.99806,0.0,0.0,0.0,0.000403,0.0,1.12964,0.84171,0.5799,0.84301
90,0.13203,0.99714,0.0,0.0,0.0,0.0004,0.0,1.12918,0.8415,0.583,0.84301
