epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
1,0.46037,0.72942,0.0,0.0,0.0,0.0,0.7479,1.18979,0.8033,0.51443,0.8033
2,0.37969,0.65429,0.0,0.0,0.0,0.0,0.7482,1.03398,0.83009,0.52875,0.83009
3,0.36532,0.64412,0.0,0.0,0.0,0.0,0.7482,1.00944,0.83384,0.58245,0.83384
4,0.3559,0.63897,0.0,0.0,0.0,0.0,0.7481,0.99487,0.83635,0.54271,0.83635
5,0.34814,0.63565,0.0,0.0,0.0,0.0,0.7479,0.98379,0.83807,0.56336,0.83807
6,0.34034,0.63366,0.0,0.0,0.0,0.0,0.7483,0.974,0.83651,0.57812,0.83807
7,0.33608,0.63302,0.0,0.0,0.0,0.0,0.7479,0.9691,0.83276,0.54692,0.83807
8,0.32968,0.63229,0.0,0.0,0.0,0.0,0.7481,0.96197,0.84102,0.56419,0.84102
9,0.32242,0.63271,0.0,0.0,0.0,0.0,0.7482,0.95513,0.84019,0.56926,0.84102
10,0.31865,0.63327,0.0,0.0,0.0,0.0,0.7481,0.95192,0.83997,0.54607,0.84102
11,0.31042,0.63365,0.0,0.0,0.0,0.0,0.7479,0.94406,0.83756,0.57759,0.84102
12,0.30177,0.63391,0.0,0.0,0.0,0.0,0.7478,0.93568,0.83682,0.55689,0.84102
13,0.29515,0.63687,0.0,0.0,0.0,0.0,0.7481,0.93202,0.82949,0.56518,0.84102
14,0.2853,0.63855,0.0,0.0,0.0,0.0,0.7479,0.92385,0.83776,0.5651,0.84102
15,0.27493,0.6403,0.0,0.0,0.0,0.0,0.748,0.91523,0.83102,0.56517,0.84102
16,0.26592,0.64306,0.0,0.0,0.0,0.0,0.7478,0.90898,0.83032,0.58569,0.84102
17,0.25851,0.64606,0.0,0.0,0.0,0.0,0.7482,0.90457,0.82505,0.58901,0.84102
18,0.23376,0.65012,0.0,0.0,0.0,0.0,0.7481,0.88388,0.83033,0.53859,0.84102
19,0.21876,0.65364,0.0,0.0,0.0,0.0,0.748,0.87241,0.83073,0.54463,0.84102
20,0.19961,0.65937,0.0,0.0,0.0,0.0,0.7478,0.85898,0.82638,0.5647,0.84102
21,0.18998,0.6628,0.0,0.0,0.0,0.0,0.7481,0.85278,0.82289,0.5444,0.84102
22,0.17465,0.66688,0.0,0.0,0.0,0.0,0.7479,0.84153,0.82936,0.55121,0.84102
