epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
27,0.065,0.31735,0.0,0.0,0.0,0.0,0.4349,0.38235,0.80415,0.54365,0.83829
28,0.06091,0.31719,0.0,0.0,0.0,0.0,0.4347,0.37809,0.80439,0.55058,0.83829
29,0.05755,0.31702,0.0,0.0,0.0,0.0,0.4347,0.37458,0.80087,0.55731,0.83829
30,0.05537,0.31716,0.0,0.0,0.0,0.0,0.4347,0.37253,0.80698,0.55051,0.83829
31,0.05352,0.31708,0.0,0.0,0.0,0.0,0.4349,0.3706,0.80504,0.56714,0.83829
32,0.05127,0.31651,0.0,0.0,0.0,0.0,0.4348,0.36778,0.80414,0.54333,0.83829
33,0.04988,0.31621,0.0,0.0,0.0,0.0,0.435,0.36609,0.80979,0.55846,0.83829
34,0.04865,0.31516,0.0,0.0,0.0,0.0,0.4348,0.36381,0.81031,0.5572,0.83829
35,0.04783,0.31534,0.0,0.0,0.0,0.0,0.4347,0.36317,0.80951,0.55867,0.83829
36,0.04706,0.315,0.0,0.0,0.0,0.0,0.4346,0.36206,0.81414,0.56209,0.83829
37,0.04688,0.31477,0.0,0.0,0.0,0.0,0.4348,0.36166,0.80787,0.55302,0.83829
38,0.04602,0.3147,0.0,0.0,0.0,0.0,0.4351,0.36072,0.81095,0.54976,0.83829
39,0.04556,0.31435,0.0,0.0,0.0,0.0,0.4345,0.35991,0.81012,0.55551,0.83829
40,0.04534,0.31374,0.0,0.0,0.0,0.0,0.4351,0.35909,0.81236,0.55782,0.83829
41,0.0449,0.31384,0.0,0.0,0.0,0.0,0.4351,0.35874,0.81272,0.57128,0.83829
42,0.04495,0.31397,0.0,0.0,0.0,0.0,0.4348,0.35892,0.80886,0.55239,0.83829
43,0.04468,0.31372,0.0,0.0,0.0,0.0,0.4352,0.35841,0.80791,0.5567,0.83829
44,0.04464,0.31336,0.0,0.0,0.0,0.0,0.4348,0.358,0.81515,0.55302,0.83829
45,0.04443,0.3136,0.0,0.0,0.0,0.0,0.435,0.35803,0.81178,0.56655,0.83829
46,0.0446,0.31336,0.0,0.0,0.0,0.0,0.4348,0.35796,0.81471,0.5533,0.83829
47,0.04482,0.31362,0.0,0.0,0.0,0.0,0.4348,0.35844,0.81265,0.55259,0.83829
48,0.04411,0.31329,0.0,0.0,0.0,0.0,0.4349,0.3574,0.80972,0.55702,0.83829
49,0.04371,0.31319,0.0,0.0,0.0,0.0,0.4348,0.3569,0.81176,0.56074,0.83829
50,0.04352,0.31288,0.0,0.0,0.0,0.0,0.435,0.3564,0.81587,0.56414,0.83829
51,0.04351,0.31274,0.0,0.0,0.0,0.0,0.4345,0.35624,0.81217,0.55635,0.83829
52,0.04343,0.3126,0.0,0.0,0.0,0.0,0.4346,0.35603,0.81069,0.55353,0.83829
53,0.0432,0.31223,0.0,0.0,0.0,0.0,0.4351,0.35543,0.81488,0.55561,0.83829
54,0.04317,0.3127,0.0,0.0,0.0,0.0,0.4348,0.35587,0.81087,0.5526,0.83829
55,0.04296,0.31262,0.0,0.0,0.0,0.0,0.4348,0.35558,0.81232,0.55713,0.83829
56,0.04302,0.31199,0.0,0.0,0.0,0.0,0.4345,0.35501,0.80941,0.55979,0.83829
57,0.04293,0.31224,0.0,0.0,0.0,0.0,0.4346,0.35517,0.81301,0.56191,0.83829
58,0.04291,0.31235,0.0,0.0,0.0,0.0,0.4349,0.35526,0.81231,0.5583,0.83829
59,0.04271,0.31218,0.0,0.0,0.0,0.0,0.4352,0.35488,0.81248,0.56171,0.83829
60,0.04272,0.31212,0.0,0.0,0.0,0.0,0.4347,0.35484,0.81093,0.55239,0.83829
61,0.04257,0.31228,0.0,0.0,0.0,0.0,0.4349,0.35484,0.81129,0.55316,0.83829
62,0.04277,0.31171,0.0,0.0,0.0,0.0,0.4349,0.35449,0.81201,0.5609,0.83829
63,0.0423,0.31197,0.0,0.0,0.0,0.0,0.4351,0.35427,0.81265,0.55667,0.83829
64,0.04258,0.31171,0.0,0.0,0.0,0.0,0.4349,0.35428,0.81181,0.55485,0.83829
65,0.04261,0.31183,0.0,0.0,0.0,0.0,0.4348,0.35445,0.81374,0.55561,0.83829
66,0.04238,0.31207,0.0,0.0,0.0,0.0,0.4351,0.35445,0.80978,0.55549,0.83829
67,0.0424,0.31162,0.0,0.0,0.0,0.0,0.4348,0.35402,0.81278,0.55742,0.83829
68,0.04222,0.31155,0.0,0.0,0.0,0.0,0.4347,0.35377,0.81226,0.55642,0.83829
69,0.04213,0.31128,0.0,0.0,0.0,0.0,0.4348,0.35341,0.81359,0.55706,0.83829
70,0.04214,0.31167,0.0,0.0,0.0,0.0,0.4352,0.35381,0.81307,0.55752,0.83829
71,0.0422,0.3115,0.0,0.0,0.0,0.0,0.435,0.35371,0.81163,0.55695,0.83829
72,0.042,0.31136,0.0,0.0,0.0,0.0,0.4348,0.35335,0.81175,0.55505,0.83829
73,0.04209,0.31143,0.0,0.0,0.0,0.0,0.4348,0.35352,0.81161,0.55336,0.83829
74,0.04207,0.31147,0.0,0.0,0.0,0.0,0.4348,0.35354,0.81248,0.56334,0.83829
75,0.04197,0.31164,0.0,0.0,0.0,0.0,0.4349,0.3536,0.81184,0.55549,0.83829
76,0.04207,0.3116,0.0,0.0,0.0,0.0,0.4351,0.35367,0.81168,0.55716,0.83829
77,0.04197,0.31136,0.0,0.0,0.0,0.0,0.4351,0.35334,0.81076,0.55726,0.83829
78,0.04207,0.31133,0.0,0.0,0.0,0.0,0.4348,0.3534,0.81138,0.55506,0.83829
79,0.0418,0.31148,0.0,0.0,0.0,0.0,0.4348,0.35328,0.81165,0.55808,0.83829
80,0.0421,0.31129,0.0,0.0,0.0,0.0,0.435,0.35339,0.8114,0.55652,0.83829
81,0.04194,0.31109,0.0,0.0,0.0,0.0,0.4348,0.35303,0.81195,0.55522,0.83829
82,0.04178,0.31112,0.0,0.0,0.0,0.0,0.4349,0.3529,0.81123,0.55407,0.83829
83,0.04187,0.31137,0.0,0.0,0.0,0.0,0.4348,0.35323,0.81106,0.55935,0.83829
84,0.04186,0.31104,0.0,0.0,0.0,0.0,0.4352,0.3529,0.8116,0.55539,0.83829
85,0.04179,0.31124,0.0,0.0,0.0,0.0,0.435,0.35303,0.81103,0.5531,0.83829
86,0.04186,0.31135,0.0,0.0,0.0,0.0,0.4354,0.35321,0.81105,0.55745,0.83829
87,0.04183,0.31117,0.0,0.0,0.0,0.0,0.4348,0.353,0.8113,0.55591,0.83829
88,0.04159,0.31099,0.0,0.0,0.0,0.0,0.4353,0.35259,0.81176,0.55707,0.83829
89,0.04185,0.31108,0.0,0.0,0.0,0.0,0.4347,0.35293,0.81074,0.5567,0.83829
90,0.04189,0.3112,0.0,0.0,0.0,0.0,0.4351,0.35309,0.81114,0.55782,0.83829
91,0.04184,0.31111,0.0,0.0,0.0,0.0,0.4349,0.35295,0.81142,0.55763,0.83829
92,0.04175,0.3112,0.0,0.0,0.0,0.0,0.4348,0.35295,0.81109,0.55457,0.83829
93,0.04168,0.31105,0.0,0.0,0.0,0.0,0.4348,0.35273,0.81158,0.55617,0.83829
94,0.04172,0.31092,0.0,0.0,0.0,0.0,0.4352,0.35263,0.81121,0.55381,0.83829
95,0.04182,0.31109,0.0,0.0,0.0,0.0,0.435,0.35291,0.81144,0.55604,0.83829
96,0.04162,0.31095,0.0,0.0,0.0,0.0,0.4347,0.35257,0.81177,0.55596,0.83829
97,0.04162,0.31093,0.0,0.0,0.0,0.0,0.4348,0.35255,0.81145,0.55626,0.83829
98,0.04189,0.31124,0.0,0.0,0.0,0.0,0.4351,0.35314,0.81099,0.55956,0.83829
99,0.04163,0.31103,0.0,0.0,0.0,0.0,0.4352,0.35267,0.81094,0.55519,0.83829
100,0.0416,0.31106,0.0,0.0,0.0,0.0,0.4352,0.35267,0.8113,0.55537,0.83829
