epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
72,0.25579,0.13127,0.0,0.0,0.0,0.0,0.0,0.38706,0.84919,0.58592,0.8496
73,0.25621,0.1305,0.0,0.0,0.0,0.0,0.0,0.38671,0.84907,0.58824,0.8496
74,0.25591,0.13063,0.0,0.0,0.0,0.0,0.0,0.38654,0.84866,0.58669,0.8496
75,0.25645,0.13316,0.0,0.0,0.0,0.0,0.0,0.3896,0.84849,0.58705,0.8496
76,0.25604,0.13114,0.0,0.0,0.0,0.0,0.0,0.38718,0.84917,0.58731,0.8496
77,0.25577,0.13057,0.0,0.0,0.0,0.0,0.0,0.38634,0.84898,0.58464,0.8496
78,0.25561,0.13038,0.0,0.0,0.0,0.0,0.0,0.38599,0.84882,0.58649,0.8496
79,0.25557,0.13029,0.0,0.0,0.0,0.0,0.0,0.38586,0.84881,0.58852,0.8496
80,0.25557,0.12978,0.0,0.0,0.0,0.0,0.0,0.38535,0.84923,0.58901,0.8496
81,0.25542,0.12849,0.0,0.0,0.0,0.0,0.0,0.38391,0.84924,0.58884,0.8496
82,0.25506,0.12907,0.0,0.0,0.0,0.0,0.0,0.38413,0.84882,0.58971,0.8496
83,0.25541,0.12924,0.0,0.0,0.0,0.0,0.0,0.38465,0.84901,0.58994,0.8496
84,0.25467,0.12827,0.0,0.0,0.0,0.0,0.0,0.38294,0.84887,0.58724,0.8496
85,0.25527,0.12698,0.0,0.0,0.0,0.0,0.0,0.38225,0.8488,0.58675,0.8496
86,0.25461,0.12911,0.0,0.0,0.0,0.0,0.0,0.38372,0.8493,0.58846,0.8496
87,0.25447,0.12881,0.0,0.0,0.0,0.0,0.0,0.38328,0.84926,0.58792,0.8496
88,0.25398,0.12695,0.0,0.0,0.0,0.0,0.0,0.38092,0.84908,0.58629,0.8496
89,0.25489,0.12807,0.0,0.0,0.0,0.0,0.0,0.38296,0.84913,0.58709,0.8496
90,0.25536,0.12742,0.0,0.0,0.0,0.0,0.0,0.38278,0.8491,0.5873,0.8496
91,0.25471,0.1266,0.0,0.0,0.0,0.0,0.0,0.38131,0.84931,0.58677,0.8496
92,0.25426,0.12682,0.0,0.0,0.0,0.0,0.0,0.38107,0.84911,0.58661,0.8496
93,0.25474,0.12655,0.0,0.0,0.0,0.0,0.0,0.38129,0.84912,0.5883,0.8496
94,0.25399,0.12632,0.0,0.0,0.0,0.0,0.0,0.38031,0.84923,0.58648,0.8496
95,0.25469,0.12645,0.0,0.0,0.0,0.0,0.0,0.38114,0.84911,0.58677,0.8496
96,0.25442,0.12582,0.0,0.0,0.0,0.0,0.0,0.38024,0.84919,0.58877,0.8496
97,0.25423,0.12514,0.0,0.0,0.0,0.0,0.0,0.37937,0.84915,0.58782,0.8496
98,0.25484,0.1252,0.0,0.0,0.0,0.0,0.0,0.38003,0.84917,0.59051,0.8496
99,0.25401,0.12495,0.0,0.0,0.0,0.0,0.0,0.37896,0.84914,0.58669,0.8496
100,0.2544,0.12484,0.0,0.0,0.0,0.0,0.0,0.37924,0.84917,0.58921,0.8496
