epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
1,0.45589,1.07869,0.0,0.0,0.0,0.0,0.0,1.53457,0.8091,0.50061,0.8091
2,0.377,0.97271,0.0,0.0,0.0,0.0,0.0,1.34971,0.82882,0.5345,0.82882
3,0.36398,0.95702,0.0,0.0,0.0,0.0,0.0,1.321,0.83827,0.59597,0.83827
4,0.35483,0.95114,0.0,0.0,0.0,0.0,0.0,1.30597,0.83918,0.57167,0.83918
5,0.34839,0.9462,0.0,0.0,0.0,0.0,0.0,1.29459,0.83933,0.55694,0.83933
6,0.34166,0.94342,0.0,0.0,0.0,0.0,0.0,1.28508,0.83782,0.58068,0.83933
7,0.33924,0.944,0.0,0.0,0.0,0.0,0.0,1.28324,0.83498,0.54404,0.83933
8,0.33163,0.94103,0.0,0.0,0.0,0.0,0.0,1.27266,0.84106,0.57976,0.84106
9,0.32565,0.94149,0.0,0.0,0.0,0.0,0.0,1.26714,0.84212,0.57902,0.84212
10,0.3218,0.94185,0.0,0.0,0.0,0.0,0.0,1.26365,0.84196,0.56762,0.84212
11,0.31482,0.94166,0.0,0.0,0.0,0.0,0.0,1.25648,0.84058,0.59953,0.84212
12,0.30879,0.94159,0.0,0.0,0.0,0.0,0.0,1.25038,0.84085,0.57198,0.84212
13,0.30157,0.94376,0.0,0.0,0.0,0.0,0.0,1.24532,0.83822,0.57897,0.84212
14,0.29413,0.94514,0.0,0.0,0.0,0.0,0.0,1.23927,0.8435,0.57139,0.8435
15,0.28472,0.94607,0.0,0.0,0.0,0.0,0.0,1.23079,0.83497,0.55709,0.8435
16,0.27712,0.94939,0.0,0.0,0.0,0.0,0.0,1.22651,0.83898,0.5789,0.8435
17,0.27169,0.95254,0.0,0.0,0.0,0.0,0.0,1.22424,0.83686,0.59075,0.8435
18,0.25496,0.95437,0.0,0.0,0.0,0.0,0.0,1.20933,0.83733,0.5436,0.8435
