epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
1,0.4581,0.85857,0.0,0.0,0.0,0.0,0.0,1.31667,0.82032,0.53068,0.82032
2,0.3819,0.32692,0.0,0.0,0.0,0.0,0.0,0.70882,0.8343,0.57898,0.8343
3,0.36943,0.24742,0.0,0.0,0.0,0.0,0.0,0.61685,0.83427,0.56318,0.8343
4,0.36206,0.21417,0.0,0.0,0.0,0.0,0.0,0.57623,0.83971,0.58823,0.83971
5,0.35884,0.20215,0.0,0.0,0.0,0.0,0.0,0.561,0.83603,0.5691,0.83971
6,0.35342,0.18908,0.0,0.0,0.0,0.0,0.0,0.54249,0.84079,0.58851,0.84079
7,0.35173,0.1777,0.0,0.0,0.0,0.0,0.0,0.52943,0.84289,0.5754,0.84289
8,0.34706,0.16266,0.0,0.0,0.0,0.0,0.0,0.50972,0.843,0.58832,0.843
9,0.34309,0.16214,0.0,0.0,0.0,0.0,0.0,0.50523,0.84644,0.5845,0.84644
10,0.34277,0.15719,0.0,0.0,0.0,0.0,0.0,0.49996,0.84681,0.58107,0.84681
11,0.3388,0.15668,0.0,0.0,0.0,0.0,0.0,0.49547,0.84587,0.57412,0.84681
12,0.33718,0.14941,0.0,0.0,0.0,0.0,0.0,0.48658,0.84522,0.58486,0.84681
13,0.33657,0.15938,0.0,0.0,0.0,0.0,0.0,0.49595,0.8474,0.58513,0.8474
14,0.3342,0.15019,0.0,0.0,0.0,0.0,0.0,0.48438,0.84545,0.58706,0.8474
15,0.3323,0.14792,0.0,0.0,0.0,0.0,0.0,0.48022,0.84429,0.59181,0.8474
16,0.33138,0.14752,0.0,0.0,0.0,0.0,0.0,0.4789,0.84769,0.59344,0.84769
17,0.32963,0.1493,0.0,0.0,0.0,0.0,0.0,0.47894,0.84564,0.57501,0.84769
18,0.32674,0.14084,0.0,0.0,0.0,0.0,0.0,0.46758,0.84718,0.57913,0.84769
19,0.32481,0.13888,0.0,0.0,0.0,0.0,0.0,0.46369,0.84746,0.58827,0.84769
20,0.32129,0.13521,0.0,0.0,0.0,0.0,0.0,0.4565,0.8467,0.58733,0.84769
21,0.3196,0.13852,0.0,0.0,0.0,0.0,0.0,0.45812,0.84963,0.58392,0.84963
