epoch,bce,kd,crf,feat,att,label_corr,akd_weight,total,val_auc,val_f1,best_val_auc
53,0.12564,0.91161,0.0,0.0,0.0,0.0,0.9277,1.03725,0.8398,0.58456,0.8436
54,0.12597,0.91323,0.0,0.0,0.0,0.0,0.9278,1.0392,0.84001,0.59044,0.8436
55,0.12583,0.91305,0.0,0.0,0.0,0.0,0.9277,1.03888,0.8403,0.57921,0.8436
56,0.12599,0.91307,0.0,0.0,0.0,0.0,0.9277,1.03905,0.84068,0.58586,0.8436
57,0.12603,0.91357,0.0,0.0,0.0,0.0,0.9277,1.0396,0.8403,0.57283,0.8436
58,0.12645,0.91282,0.0,0.0,0.0,0.0,0.9278,1.03927,0.83984,0.58771,0.8436
59,0.12514,0.91222,0.0,0.0,0.0,0.0,0.9278,1.03736,0.84038,0.57504,0.8436
60,0.1259,0.91302,0.0,0.0,0.0,0.0,0.9277,1.03892,0.84019,0.58175,0.8436
61,0.12524,0.91268,0.0,0.0,0.0,0.0,0.9277,1.03793,0.83946,0.58332,0.8436
62,0.1254,0.91261,0.0,0.0,0.0,0.0,0.9277,1.03801,0.83962,0.58498,0.8436
63,0.12499,0.91211,0.0,0.0,0.0,0.0,0.9277,1.0371,0.8411,0.59219,0.8436
64,0.12497,0.91226,0.0,0.0,0.0,0.0,0.9277,1.03723,0.83998,0.5879,0.8436
65,0.12517,0.91315,0.0,0.0,0.0,0.0,0.9278,1.03832,0.83989,0.58195,0.8436
66,0.12521,0.91216,0.0,0.0,0.0,0.0,0.9278,1.03738,0.84026,0.58426,0.8436
67,0.12504,0.9125,0.0,0.0,0.0,0.0,0.9277,1.03754,0.84001,0.58915,0.8436
68,0.12454,0.91285,0.0,0.0,0.0,0.0,0.9278,1.03739,0.8405,0.58531,0.8436
69,0.1247,0.91185,0.0,0.0,0.0,0.0,0.9277,1.03655,0.84098,0.58679,0.8436
70,0.12465,0.91219,0.0,0.0,0.0,0.0,0.9278,1.03684,0.84092,0.5825,0.8436
71,0.12446,0.91258,0.0,0.0,0.0,0.0,0.9278,1.03704,0.83991,0.58171,0.8436
72,0.12442,0.91207,0.0,0.0,0.0,0.0,0.9277,1.03649,0.84057,0.58756,0.8436
73,0.12435,0.91246,0.0,0.0,0.0,0.0,0.9278,1.03681,0.8404,0.58684,0.8436
74,0.12423,0.91268,0.0,0.0,0.0,0.0,0.9278,1.03691,0.84097,0.58875,0.8436
75,0.12465,0.91236,0.0,0.0,0.0,0.0,0.9277,1.03701,0.84042,0.58383,0.8436
76,0.12416,0.91228,0.0,0.0,0.0,0.0,0.9278,1.03644,0.84073,0.57647,0.8436
77,0.12424,0.91182,0.0,0.0,0.0,0.0,0.9278,1.03606,0.84044,0.58116,0.8436
78,0.1242,0.91239,0.0,0.0,0.0,0.0,0.9278,1.03659,0.84064,0.58279,0.8436
79,0.12386,0.91238,0.0,0.0,0.0,0.0,0.9277,1.03624,0.84036,0.58815,0.8436
80,0.12429,0.91195,0.0,0.0,0.0,0.0,0.9278,1.03625,0.8407,0.58776,0.8436
81,0.12412,0.91191,0.0,0.0,0.0,0.0,0.9278,1.03603,0.84045,0.58416,0.8436
82,0.12396,0.91223,0.0,0.0,0.0,0.0,0.9279,1.03619,0.84025,0.586,0.8436
83,0.12402,0.91243,0.0,0.0,0.0,0.0,0.9278,1.03646,0.84053,0.58617,0.8436
84,0.12388,0.91144,0.0,0.0,0.0,0.0,0.9278,1.03532,0.84059,0.58894,0.8436
85,0.12382,0.9118,0.0,0.0,0.0,0.0,0.9278,1.03562,0.84041,0.58611,0.8436
86,0.124,0.9113,0.0,0.0,0.0,0.0,0.9279,1.03531,0.84072,0.58907,0.8436
87,0.12356,0.91252,0.0,0.0,0.0,0.0,0.9277,1.03608,0.84077,0.58346,0.8436
88,0.12363,0.91069,0.0,0.0,0.0,0.0,0.9277,1.03432,0.84052,0.5848,0.8436
89,0.12368,0.91248,0.0,0.0,0.0,0.0,0.9277,1.03616,0.84068,0.58531,0.8436
90,0.12409,0.91172,0.0,0.0,0.0,0.0,0.9278,1.0358,0.84043,0.58676,0.8436
91,0.12368,0.91186,0.0,0.0,0.0,0.0,0.9277,1.03554,0.84061,0.58657,0.8436
92,0.12375,0.91219,0.0,0.0,0.0,0.0,0.9278,1.03593,0.84045,0.5856,0.8436
93,0.12364,0.91215,0.0,0.0,0.0,0.0,0.9278,1.03579,0.84066,0.58742,0.8436
94,0.12353,0.9115,0.0,0.0,0.0,0.0,0.9278,1.03503,0.84061,0.58525,0.8436
95,0.12392,0.91165,0.0,0.0,0.0,0.0,0.9278,1.03557,0.84056,0.58752,0.8436
96,0.12355,0.91232,0.0,0.0,0.0,0.0,0.9278,1.03587,0.84062,0.58759,0.8436
97,0.12355,0.91173,0.0,0.0,0.0,0.0,0.9277,1.03528,0.84055,0.5868,0.8436
98,0.12393,0.91157,0.0,0.0,0.0,0.0,0.9279,1.03551,0.84064,0.58815,0.8436
99,0.12341,0.91134,0.0,0.0,0.0,0.0,0.9278,1.03475,0.8405,0.58756,0.8436
100,0.12348,0.91147,0.0,0.0,0.0,0.0,0.9278,1.03495,0.8407,0.58813,0.8436
