epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
70,0.27275,0.15519,2.26307,0.0,0.65424,0.84743,0.84994
71,0.27271,0.15355,2.262,0.0,0.65247,0.84824,0.84994
72,0.27142,0.15211,2.25692,0.0,0.64922,0.84834,0.84994
73,0.27139,0.15159,2.25741,0.0,0.64872,0.8478,0.84994
74,0.27133,0.1511,2.25396,0.0,0.64782,0.84801,0.84994
75,0.27142,0.15559,2.2615,0.0,0.65316,0.84815,0.84994
76,0.27109,0.15288,2.25763,0.0,0.64973,0.84813,0.84994
77,0.27067,0.1525,2.25641,0.0,0.64881,0.84785,0.84994
78,0.27066,0.15258,2.25474,0.0,0.64871,0.84784,0.84994
79,0.2702,0.15268,2.25337,0.0,0.64822,0.84791,0.84994
80,0.27007,0.15183,2.25122,0.0,0.64703,0.84845,0.84994
81,0.26969,0.15046,2.25042,0.0,0.64519,0.84795,0.84994
82,0.26931,0.15171,2.25021,0.0,0.64605,0.84773,0.84994
83,0.27,0.15263,2.24967,0.0,0.6476,0.84789,0.84994
84,0.26896,0.15083,2.2477,0.0,0.64456,0.84785,0.84994
85,0.2694,0.149,2.24727,0.0,0.64312,0.84762,0.84994
86,0.26867,0.15258,2.25252,0.0,0.6465,0.8483,0.84994
87,0.26869,0.15173,2.24677,0.0,0.6451,0.84814,0.84994
88,0.26774,0.15012,2.24859,0.0,0.64272,0.84801,0.84994
89,0.26868,0.15181,2.24616,0.0,0.64511,0.84782,0.84994
90,0.26888,0.15127,2.2494,0.0,0.64509,0.84807,0.84994
91,0.2685,0.14992,2.24593,0.0,0.64301,0.84816,0.84994
92,0.26782,0.15081,2.24367,0.0,0.643,0.84799,0.84994
93,0.26846,0.15026,2.24409,0.0,0.64313,0.84804,0.84994
94,0.26748,0.15046,2.24748,0.0,0.6427,0.84801,0.84994
95,0.26813,0.15096,2.24494,0.0,0.64358,0.84797,0.84994
96,0.26778,0.15016,2.24339,0.0,0.64227,0.84804,0.84994
97,0.26751,0.14964,2.24416,0.0,0.64157,0.84803,0.84994
98,0.26818,0.15004,2.24432,0.0,0.64266,0.84805,0.84994
99,0.26725,0.14971,2.24398,0.0,0.64136,0.84803,0.84994
100,0.26775,0.1498,2.2447,0.0,0.64203,0.84804,0.84994
