epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
81,0.26799,0.1386,0.0,0.0,0.40659,0.84834,0.85047
82,0.26746,0.13991,0.0,0.0,0.40737,0.84813,0.85047
83,0.26817,0.14041,0.0,0.0,0.40857,0.84843,0.85047
84,0.26726,0.13917,0.0,0.0,0.40643,0.84837,0.85047
85,0.26764,0.1375,0.0,0.0,0.40514,0.84797,0.85047
86,0.26718,0.14041,0.0,0.0,0.4076,0.84852,0.85047
87,0.267,0.13972,0.0,0.0,0.40672,0.84855,0.85047
88,0.26631,0.13788,0.0,0.0,0.40419,0.84836,0.85047
89,0.2671,0.13976,0.0,0.0,0.40686,0.84841,0.85047
90,0.26744,0.13915,0.0,0.0,0.40659,0.84834,0.85047
91,0.26701,0.13811,0.0,0.0,0.40512,0.84857,0.85047
92,0.26632,0.13879,0.0,0.0,0.40511,0.84838,0.85047
93,0.26701,0.13843,0.0,0.0,0.40543,0.84842,0.85047
94,0.266,0.13849,0.0,0.0,0.40449,0.84845,0.85047
95,0.26675,0.13874,0.0,0.0,0.40549,0.84835,0.85047
96,0.26631,0.13826,0.0,0.0,0.40458,0.84841,0.85047
97,0.26611,0.1377,0.0,0.0,0.40381,0.84839,0.85047
98,0.26687,0.13803,0.0,0.0,0.40491,0.84846,0.85047
99,0.26595,0.13772,0.0,0.0,0.40367,0.84837,0.85047
100,0.26627,0.13798,0.0,0.0,0.40425,0.84839,0.85047
