epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
1,0.46084,1.04011,0.0,0.0,1.50095,0.82076,0.82076
2,0.38498,0.4052,0.0,0.0,0.79018,0.83285,0.83285
3,0.37103,0.30123,0.0,0.0,0.67226,0.83544,0.83544
4,0.36432,0.26461,0.0,0.0,0.62894,0.84204,0.84204
5,0.36022,0.24414,0.0,0.0,0.60436,0.8391,0.84204
6,0.35611,0.23499,0.0,0.0,0.5911,0.84318,0.84318
7,0.355,0.22365,0.0,0.0,0.57865,0.84438,0.84438
8,0.351,0.20837,0.0,0.0,0.55937,0.84381,0.84438
9,0.34689,0.20669,0.0,0.0,0.55358,0.84581,0.84581
10,0.34586,0.19573,0.0,0.0,0.5416,0.84725,0.84725
11,0.34194,0.19305,0.0,0.0,0.535,0.84264,0.84725
12,0.34062,0.18373,0.0,0.0,0.52436,0.84583,0.84725
13,0.34015,0.19735,0.0,0.0,0.5375,0.84609,0.84725
14,0.33931,0.19364,0.0,0.0,0.53295,0.84446,0.84725
15,0.33712,0.18522,0.0,0.0,0.52234,0.84549,0.84725
16,0.33599,0.18543,0.0,0.0,0.52142,0.84727,0.84727
17,0.33448,0.18713,0.0,0.0,0.52161,0.84618,0.84727
18,0.33289,0.17781,0.0,0.0,0.5107,0.84604,0.84727
19,0.33076,0.17335,0.0,0.0,0.50412,0.84802,0.84802
20,0.32797,0.16996,0.0,0.0,0.49794,0.84513,0.84802
21,0.32594,0.17168,0.0,0.0,0.49762,0.84998,0.84998
22,0.32284,0.1679,0.0,0.0,0.49074,0.84474,0.84998
23,0.32129,0.16728,0.0,0.0,0.48857,0.84834,0.84998
24,0.31941,0.16586,0.0,0.0,0.48527,0.84854,0.84998
25,0.31847,0.16959,0.0,0.0,0.48806,0.84672,0.84998
26,0.31708,0.16512,0.0,0.0,0.4822,0.84755,0.84998
27,0.3135,0.16377,0.0,0.0,0.47727,0.84902,0.84998
28,0.31377,0.16565,0.0,0.0,0.47942,0.84602,0.84998
29,0.31177,0.16825,0.0,0.0,0.48002,0.8477,0.84998
30,0.31077,0.16534,0.0,0.0,0.4761,0.84668,0.84998
31,0.30817,0.16611,0.0,0.0,0.47427,0.84751,0.84998
32,0.30694,0.16471,0.0,0.0,0.47165,0.84858,0.84998
33,0.30411,0.15944,0.0,0.0,0.46355,0.84748,0.84998
34,0.30271,0.16457,0.0,0.0,0.46727,0.84778,0.84998
35,0.29985,0.16015,0.0,0.0,0.46,0.84568,0.84998
36,0.30001,0.16128,0.0,0.0,0.46129,0.84582,0.84998
37,0.29936,0.16239,0.0,0.0,0.46175,0.84661,0.84998
38,0.29617,0.16049,0.0,0.0,0.45666,0.84718,0.84998
39,0.29553,0.16051,0.0,0.0,0.45604,0.84527,0.84998
40,0.29232,0.15493,0.0,0.0,0.44725,0.84619,0.84998
41,0.29152,0.16038,0.0,0.0,0.4519,0.84805,0.84998
42,0.29097,0.1598,0.0,0.0,0.45077,0.8482,0.84998
43,0.28785,0.15695,0.0,0.0,0.4448,0.84667,0.84998
44,0.28806,0.15677,0.0,0.0,0.44482,0.84763,0.84998
45,0.28547,0.15838,0.0,0.0,0.44385,0.84661,0.84998
46,0.28599,0.15986,0.0,0.0,0.44585,0.84717,0.84998
47,0.28623,0.16184,0.0,0.0,0.44808,0.84621,0.84998
48,0.28495,0.15964,0.0,0.0,0.44459,0.84803,0.84998
49,0.28143,0.15586,0.0,0.0,0.43729,0.84721,0.84998
50,0.28005,0.15789,0.0,0.0,0.43794,0.8465,0.84998
51,0.28127,0.16089,0.0,0.0,0.44216,0.84646,0.84998
52,0.28024,0.15642,0.0,0.0,0.43667,0.84784,0.84998
53,0.27612,0.15404,0.0,0.0,0.43016,0.84644,0.84998
54,0.27716,0.15632,0.0,0.0,0.43348,0.84717,0.84998
55,0.27681,0.15596,0.0,0.0,0.43277,0.84665,0.84998
56,0.27572,0.15772,0.0,0.0,0.43343,0.84709,0.84998
57,0.27563,0.15849,0.0,0.0,0.43412,0.84789,0.84998
58,0.27548,0.15831,0.0,0.0,0.43378,0.84738,0.84998
59,0.27254,0.1557,0.0,0.0,0.42824,0.84645,0.84998
60,0.27382,0.15886,0.0,0.0,0.43268,0.8473,0.84998
61,0.27241,0.15718,0.0,0.0,0.42959,0.8471,0.84998
62,0.27194,0.15749,0.0,0.0,0.42943,0.84749,0.84998
63,0.27165,0.15694,0.0,0.0,0.42859,0.84725,0.84998
64,0.27091,0.15496,0.0,0.0,0.42587,0.84746,0.84998
65,0.27121,0.15799,0.0,0.0,0.42921,0.84647,0.84998
66,0.27034,0.15683,0.0,0.0,0.42717,0.84733,0.84998
67,0.27005,0.15675,0.0,0.0,0.42679,0.84732,0.84998
68,0.26946,0.15506,0.0,0.0,0.42452,0.84699,0.84998
69,0.26895,0.15322,0.0,0.0,0.42217,0.84763,0.84998
70,0.26851,0.15766,0.0,0.0,0.42618,0.84673,0.84998
71,0.26847,0.15606,0.0,0.0,0.42453,0.84728,0.84998
72,0.26727,0.15441,0.0,0.0,0.42168,0.8476,0.84998
73,0.26745,0.15419,0.0,0.0,0.42164,0.84751,0.84998
74,0.26731,0.15411,0.0,0.0,0.42142,0.8473,0.84998
75,0.26742,0.15764,0.0,0.0,0.42506,0.84708,0.84998
76,0.26733,0.15538,0.0,0.0,0.4227,0.8474,0.84998
77,0.2669,0.15519,0.0,0.0,0.42209,0.8473,0.84998
78,0.26681,0.15492,0.0,0.0,0.42172,0.84746,0.84998
79,0.26647,0.15509,0.0,0.0,0.42156,0.84721,0.84998
80,0.26646,0.15414,0.0,0.0,0.4206,0.84775,0.84998
81,0.26611,0.15298,0.0,0.0,0.41909,0.84733,0.84998
82,0.26567,0.15415,0.0,0.0,0.41982,0.84712,0.84998
83,0.26635,0.15468,0.0,0.0,0.42103,0.84723,0.84998
84,0.26535,0.15344,0.0,0.0,0.4188,0.84719,0.84998
85,0.26585,0.15172,0.0,0.0,0.41756,0.84707,0.84998
86,0.26524,0.15497,0.0,0.0,0.42021,0.84763,0.84998
87,0.26514,0.15411,0.0,0.0,0.41926,0.84765,0.84998
88,0.26439,0.15241,0.0,0.0,0.41679,0.84737,0.84998
89,0.26521,0.15415,0.0,0.0,0.41935,0.84741,0.84998
90,0.26556,0.15351,0.0,0.0,0.41907,0.84736,0.84998
91,0.26512,0.15245,0.0,0.0,0.41757,0.84754,0.84998
92,0.26447,0.15316,0.0,0.0,0.41763,0.84742,0.84998
93,0.26505,0.15286,0.0,0.0,0.41791,0.84744,0.84998
94,0.26416,0.15281,0.0,0.0,0.41698,0.84746,0.84998
95,0.26485,0.15322,0.0,0.0,0.41808,0.84733,0.84998
96,0.26446,0.15256,0.0,0.0,0.41702,0.84745,0.84998
97,0.26432,0.15201,0.0,0.0,0.41633,0.84744,0.84998
98,0.26497,0.15246,0.0,0.0,0.41742,0.84738,0.84998
99,0.26408,0.1521,0.0,0.0,0.41618,0.84739,0.84998
100,0.2644,0.15236,0.0,0.0,0.41676,0.8474,0.84998
