epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
1,0.46082,1.04003,0.0,0.00234,1.50132,0.82069,0.82069
2,0.38493,0.4049,0.0,0.00233,0.79029,0.83228,0.83228
3,0.37106,0.30182,0.0,0.00233,0.67334,0.83547,0.83547
4,0.36428,0.26431,0.0,0.00233,0.62906,0.84229,0.84229
5,0.36027,0.2432,0.0,0.00233,0.60394,0.83951,0.84229
6,0.35604,0.23524,0.0,0.00233,0.59174,0.84307,0.84307
7,0.35504,0.22452,0.0,0.00233,0.58003,0.84412,0.84412
8,0.35107,0.20908,0.0,0.00233,0.56061,0.84313,0.84412
9,0.34694,0.20665,0.0,0.00233,0.55406,0.84603,0.84603
10,0.34605,0.1967,0.0,0.00233,0.54322,0.84685,0.84685
11,0.34204,0.19404,0.0,0.00233,0.53655,0.84317,0.84685
12,0.34078,0.18415,0.0,0.00233,0.52539,0.84593,0.84685
13,0.34025,0.19768,0.0,0.00233,0.53839,0.84652,0.84685
14,0.33922,0.1928,0.0,0.00233,0.53249,0.84452,0.84685
15,0.33692,0.18463,0.0,0.00233,0.52201,0.84511,0.84685
16,0.3363,0.18711,0.0,0.00233,0.52387,0.84674,0.84685
17,0.33485,0.18785,0.0,0.00233,0.52316,0.84582,0.84685
18,0.33314,0.17798,0.0,0.00233,0.51159,0.84644,0.84685
19,0.33081,0.17316,0.0,0.00234,0.50443,0.84778,0.84778
20,0.32818,0.1698,0.0,0.00234,0.49844,0.84499,0.84778
21,0.32612,0.17196,0.0,0.00234,0.49855,0.84995,0.84995
22,0.32292,0.16746,0.0,0.00234,0.49085,0.8452,0.84995
23,0.32152,0.16782,0.0,0.00234,0.48981,0.84851,0.84995
24,0.31954,0.16571,0.0,0.00234,0.48572,0.84862,0.84995
25,0.31863,0.16981,0.0,0.00234,0.4889,0.84605,0.84995
26,0.31717,0.16519,0.0,0.00234,0.48283,0.84762,0.84995
27,0.31384,0.16403,0.0,0.00234,0.47834,0.84937,0.84995
28,0.31397,0.1655,0.0,0.00234,0.47994,0.84589,0.84995
29,0.31196,0.16836,0.0,0.00235,0.48079,0.8478,0.84995
30,0.31137,0.16595,0.0,0.00235,0.4778,0.84708,0.84995
31,0.30838,0.16616,0.0,0.00235,0.47501,0.84738,0.84995
32,0.30723,0.16459,0.0,0.00235,0.47229,0.84883,0.84995
33,0.30437,0.15941,0.0,0.00235,0.46425,0.84653,0.84995
34,0.30319,0.16491,0.0,0.00235,0.46857,0.84833,0.84995
35,0.30017,0.16013,0.0,0.00235,0.46077,0.84615,0.84995
36,0.30042,0.16147,0.0,0.00235,0.46236,0.84669,0.84995
37,0.29966,0.16274,0.0,0.00235,0.46287,0.8463,0.84995
38,0.29645,0.16024,0.0,0.00235,0.45715,0.8478,0.84995
39,0.29571,0.16033,0.0,0.00235,0.45651,0.84591,0.84995
40,0.29243,0.15496,0.0,0.00235,0.44785,0.84688,0.84995
41,0.29171,0.16029,0.0,0.00236,0.45248,0.84831,0.84995
42,0.29125,0.15991,0.0,0.00236,0.45163,0.84807,0.84995
43,0.28818,0.15679,0.0,0.00236,0.44545,0.84714,0.84995
44,0.28827,0.15684,0.0,0.00236,0.44558,0.84752,0.84995
45,0.28564,0.15879,0.0,0.00236,0.4449,0.84692,0.84995
46,0.28621,0.15978,0.0,0.00236,0.44646,0.84744,0.84995
47,0.28621,0.1617,0.0,0.00236,0.44839,0.84633,0.84995
48,0.28485,0.15944,0.0,0.00236,0.44476,0.84884,0.84995
49,0.28167,0.15606,0.0,0.00236,0.43821,0.84752,0.84995
50,0.2802,0.15801,0.0,0.00236,0.43869,0.84702,0.84995
51,0.28156,0.1606,0.0,0.00236,0.44263,0.84735,0.84995
52,0.2801,0.15617,0.0,0.00236,0.43674,0.84858,0.84995
53,0.27613,0.15377,0.0,0.00236,0.43037,0.8474,0.84995
54,0.27736,0.15642,0.0,0.00236,0.43425,0.84799,0.84995
55,0.27699,0.1562,0.0,0.00236,0.43367,0.84747,0.84995
56,0.27591,0.15769,0.0,0.00236,0.43408,0.84792,0.84995
57,0.27589,0.1585,0.0,0.00236,0.43486,0.84818,0.84995
58,0.27563,0.15838,0.0,0.00237,0.43448,0.84815,0.84995
59,0.27275,0.15562,0.0,0.00237,0.42884,0.84749,0.84995
60,0.27393,0.15867,0.0,0.00237,0.43307,0.84809,0.84995
61,0.27244,0.15725,0.0,0.00237,0.43016,0.84815,0.84995
62,0.27225,0.15752,0.0,0.00237,0.43024,0.8483,0.84995
63,0.27177,0.15697,0.0,0.00237,0.42921,0.84797,0.84995
64,0.27105,0.15487,0.0,0.00237,0.42639,0.84792,0.84995
65,0.27135,0.15804,0.0,0.00237,0.42986,0.84718,0.84995
66,0.27049,0.1567,0.0,0.00237,0.42766,0.84801,0.84995
67,0.27019,0.1569,0.0,0.00237,0.42757,0.8481,0.84995
68,0.26952,0.15511,0.0,0.00237,0.4251,0.8475,0.84995
69,0.2691,0.15318,0.0,0.00237,0.42275,0.84826,0.84995
70,0.26858,0.15767,0.0,0.00237,0.42672,0.84755,0.84995
71,0.26853,0.15613,0.0,0.00237,0.42513,0.84792,0.84995
72,0.26744,0.15433,0.0,0.00237,0.42224,0.84814,0.84995
73,0.26751,0.15426,0.0,0.00237,0.42225,0.8482,0.84995
74,0.26748,0.15404,0.0,0.00237,0.422,0.84786,0.84995
75,0.26752,0.15776,0.0,0.00237,0.42575,0.84769,0.84995
76,0.26746,0.15535,0.0,0.00236,0.42329,0.84796,0.84995
77,0.26701,0.15515,0.0,0.00237,0.42262,0.84804,0.84995
