epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
1,0.46047,1.03734,4.01497,0.0,1.69856,0.82264,0.82264
2,0.3849,0.40466,3.20423,0.0,0.94978,0.83184,0.83184
3,0.37066,0.29883,2.97481,0.0,0.81823,0.83759,0.83759
4,0.36341,0.26037,2.84555,0.0,0.76606,0.84113,0.84113
5,0.35897,0.2388,2.7766,0.0,0.7366,0.84138,0.84138
6,0.3562,0.23909,2.73524,0.0,0.73205,0.84267,0.84267
7,0.35418,0.22499,2.697,0.0,0.71402,0.84409,0.84409
8,0.35054,0.20633,2.65723,0.0,0.68972,0.8443,0.8443
9,0.34569,0.20297,2.62492,0.0,0.6799,0.8467,0.8467
10,0.34545,0.19595,2.60585,0.0,0.6717,0.84581,0.8467
11,0.34099,0.19232,2.57691,0.0,0.66215,0.84328,0.8467
12,0.34004,0.18421,2.55184,0.0,0.65184,0.84642,0.8467
13,0.33919,0.19465,2.5597,0.0,0.66182,0.84859,0.84859
14,0.33729,0.1892,2.53848,0.0,0.65341,0.84507,0.84859
15,0.3362,0.18577,2.53286,0.0,0.64861,0.84547,0.84859
16,0.33582,0.18875,2.51686,0.0,0.65042,0.84621,0.84859
17,0.33453,0.18519,2.504,0.0,0.64492,0.84843,0.84859
18,0.3318,0.17555,2.48464,0.0,0.63159,0.84539,0.84859
19,0.32996,0.17196,2.4667,0.0,0.62526,0.84798,0.84859
20,0.32737,0.16786,2.45913,0.0,0.61818,0.84706,0.84859
21,0.32603,0.17179,2.46519,0.0,0.62108,0.84823,0.84859
22,0.32278,0.16594,2.4438,0.0,0.61091,0.84562,0.84859
23,0.32114,0.16751,2.42826,0.0,0.61006,0.84741,0.84859
24,0.31943,0.16566,2.43369,0.0,0.60677,0.84928,0.84928
25,0.3183,0.16829,2.42884,0.0,0.60802,0.84806,0.84928
26,0.31706,0.16343,2.41585,0.0,0.60128,0.84659,0.84928
27,0.31376,0.16213,2.41578,0.0,0.59668,0.84849,0.84928
28,0.31434,0.16563,2.41334,0.0,0.60064,0.8446,0.84928
29,0.31269,0.16747,2.41658,0.0,0.60099,0.84887,0.84928
30,0.31146,0.16322,2.40488,0.0,0.59493,0.84788,0.84928
31,0.30877,0.1641,2.39448,0.0,0.59259,0.84701,0.84928
32,0.30805,0.16487,2.39895,0.0,0.59287,0.84832,0.84928
33,0.30633,0.15941,2.38645,0.0,0.58506,0.84896,0.84928
34,0.30467,0.16405,2.38804,0.0,0.58811,0.84805,0.84928
35,0.30192,0.15953,2.38049,0.0,0.58047,0.84637,0.84928
36,0.30205,0.16035,2.37654,0.0,0.58123,0.8467,0.84928
37,0.30208,0.16111,2.37827,0.0,0.58211,0.84581,0.84928
38,0.2982,0.15898,2.37048,0.0,0.57571,0.84765,0.84928
39,0.29833,0.15965,2.36862,0.0,0.57641,0.84641,0.84928
40,0.29488,0.15318,2.35724,0.0,0.56592,0.84585,0.84928
41,0.29406,0.15809,2.36021,0.0,0.57016,0.84924,0.84928
42,0.29384,0.15768,2.36017,0.0,0.56953,0.8484,0.84928
43,0.29066,0.15466,2.35377,0.0,0.56301,0.84712,0.84928
44,0.29121,0.15504,2.35039,0.0,0.56376,0.84827,0.84928
45,0.28889,0.15724,2.34904,0.0,0.56358,0.84772,0.84928
46,0.28911,0.15755,2.34481,0.0,0.5639,0.8478,0.84928
47,0.28901,0.16094,2.34853,0.0,0.56738,0.8461,0.84928
48,0.2879,0.15803,2.34257,0.0,0.56305,0.84826,0.84928
49,0.28472,0.15351,2.33238,0.0,0.55486,0.84779,0.84928
50,0.28336,0.15654,2.33281,0.0,0.55655,0.84736,0.84928
51,0.28503,0.15911,2.34021,0.0,0.56114,0.84762,0.84928
52,0.28295,0.1536,2.32932,0.0,0.55301,0.84905,0.84928
53,0.27951,0.15114,2.32372,0.0,0.54684,0.84789,0.84928
54,0.28065,0.15463,2.32349,0.0,0.55145,0.84782,0.84928
55,0.28006,0.15343,2.32199,0.0,0.54959,0.84718,0.84928
56,0.27921,0.1573,2.32297,0.0,0.55266,0.84746,0.84928
57,0.27891,0.15685,2.32071,0.0,0.5518,0.84806,0.84928
58,0.27876,0.1564,2.32023,0.0,0.55117,0.84687,0.84928
59,0.27587,0.15365,2.31872,0.0,0.54546,0.8476,0.84928
60,0.27713,0.15691,2.31563,0.0,0.54983,0.84795,0.84928
61,0.27567,0.15569,2.3152,0.0,0.54713,0.84814,0.84928
62,0.27517,0.15506,2.30877,0.0,0.54566,0.84741,0.84928
63,0.27471,0.15511,2.31332,0.0,0.54549,0.84869,0.84928
64,0.27393,0.1528,2.3062,0.0,0.54204,0.84789,0.84928
65,0.27436,0.15638,2.30957,0.0,0.54622,0.84714,0.84928
66,0.27354,0.15496,2.3043,0.0,0.54372,0.84783,0.84928
67,0.27316,0.15513,2.30485,0.0,0.54354,0.84858,0.84928
68,0.27252,0.15296,2.29836,0.0,0.5404,0.84791,0.84928
69,0.27179,0.15122,2.29654,0.0,0.53784,0.84803,0.84928
70,0.27139,0.15568,2.30045,0.0,0.54209,0.84773,0.84928
71,0.27136,0.154,2.29974,0.0,0.54036,0.84841,0.84928
72,0.27015,0.15266,2.29456,0.0,0.53754,0.84841,0.84928
73,0.2702,0.15221,2.29493,0.0,0.53716,0.8482,0.84928
74,0.27004,0.15197,2.29107,0.0,0.53656,0.84813,0.84928
75,0.27024,0.15608,2.29835,0.0,0.54123,0.84803,0.84928
76,0.26996,0.15351,2.29487,0.0,0.53822,0.84822,0.84928
77,0.26948,0.15326,2.29354,0.0,0.53742,0.84803,0.84928
78,0.26954,0.15318,2.29182,0.0,0.53732,0.84817,0.84928
79,0.2691,0.15329,2.29031,0.0,0.5369,0.84798,0.84928
80,0.26888,0.15244,2.28842,0.0,0.53574,0.84855,0.84928
81,0.26866,0.15104,2.28739,0.0,0.53406,0.84805,0.84928
82,0.26822,0.15239,2.28703,0.0,0.53496,0.84788,0.84928
83,0.26882,0.15307,2.2864,0.0,0.53621,0.84809,0.84928
84,0.26795,0.15139,2.28481,0.0,0.53358,0.84807,0.84928
85,0.26836,0.1497,2.2844,0.0,0.53227,0.84764,0.84928
86,0.26765,0.15319,2.28969,0.0,0.53532,0.84838,0.84928
87,0.26768,0.15221,2.28349,0.0,0.53406,0.84822,0.84928
88,0.26676,0.15066,2.28543,0.0,0.5317,0.84813,0.84928
89,0.26773,0.15232,2.28271,0.0,0.53419,0.84799,0.84928
90,0.26792,0.15186,2.28613,0.0,0.53409,0.84812,0.84928
91,0.26754,0.15048,2.28267,0.0,0.53216,0.84822,0.84928
92,0.2669,0.15135,2.28025,0.0,0.53227,0.84806,0.84928
93,0.26754,0.15086,2.28096,0.0,0.53245,0.84806,0.84928
94,0.26662,0.15094,2.28427,0.0,0.53177,0.84818,0.84928
95,0.26719,0.15154,2.28155,0.0,0.53281,0.84807,0.84928
96,0.26684,0.15076,2.28016,0.0,0.53161,0.84807,0.84928
97,0.26662,0.1502,2.28079,0.0,0.53086,0.84812,0.84928
98,0.2673,0.15058,2.28114,0.0,0.53194,0.84811,0.84928
99,0.26639,0.15029,2.28075,0.0,0.53072,0.84808,0.84928
100,0.26681,0.15045,2.28137,0.0,0.53133,0.8481,0.84928
