epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
1,0.46223,1.0441,0.0,0.0,1.50633,0.81902,0.81902
2,0.38607,0.37791,0.0,0.0,0.76398,0.83628,0.83628
3,0.37288,0.27806,0.0,0.0,0.65094,0.83164,0.83628
4,0.36556,0.23807,0.0,0.0,0.60363,0.83811,0.83811
5,0.36103,0.21773,0.0,0.0,0.57876,0.83708,0.83811
6,0.35619,0.20281,0.0,0.0,0.55899,0.83911,0.83911
7,0.35484,0.19081,0.0,0.0,0.54565,0.8399,0.8399
8,0.35045,0.17353,0.0,0.0,0.52398,0.8406,0.8406
9,0.34638,0.17258,0.0,0.0,0.51896,0.84203,0.84203
10,0.34707,0.17146,0.0,0.0,0.51852,0.84378,0.84378
11,0.34289,0.16528,0.0,0.0,0.50817,0.84354,0.84378
12,0.34076,0.15624,0.0,0.0,0.497,0.84372,0.84378
13,0.34025,0.16848,0.0,0.0,0.50873,0.84603,0.84603
14,0.33848,0.16123,0.0,0.0,0.49971,0.84224,0.84603
15,0.33676,0.15597,0.0,0.0,0.49273,0.84229,0.84603
16,0.33546,0.15639,0.0,0.0,0.49185,0.84532,0.84603
17,0.33517,0.1644,0.0,0.0,0.49957,0.84008,0.84603
18,0.3323,0.15106,0.0,0.0,0.48336,0.84223,0.84603
19,0.33076,0.14587,0.0,0.0,0.47662,0.84487,0.84603
20,0.32752,0.13967,0.0,0.0,0.46719,0.84267,0.84603
21,0.32641,0.14514,0.0,0.0,0.47155,0.84478,0.84603
22,0.32338,0.14078,0.0,0.0,0.46415,0.84178,0.84603
23,0.32171,0.14282,0.0,0.0,0.46452,0.84408,0.84603
24,0.31997,0.13865,0.0,0.0,0.45862,0.84521,0.84603
25,0.31903,0.14278,0.0,0.0,0.46181,0.84405,0.84603
26,0.3175,0.14017,0.0,0.0,0.45767,0.84449,0.84603
27,0.31367,0.13764,0.0,0.0,0.45131,0.8444,0.84603
28,0.31515,0.14206,0.0,0.0,0.45721,0.84239,0.84603
29,0.31147,0.14002,0.0,0.0,0.45149,0.84459,0.84603
30,0.31102,0.14141,0.0,0.0,0.45243,0.84312,0.84603
31,0.30821,0.13902,0.0,0.0,0.44723,0.84434,0.84603
32,0.30657,0.14105,0.0,0.0,0.44762,0.84455,0.84603
33,0.3047,0.13502,0.0,0.0,0.43972,0.84412,0.84603
34,0.30326,0.13914,0.0,0.0,0.4424,0.84549,0.84603
35,0.29983,0.13282,0.0,0.0,0.43265,0.84296,0.84603
36,0.29909,0.13562,0.0,0.0,0.43471,0.84323,0.84603
37,0.29878,0.13844,0.0,0.0,0.43722,0.8433,0.84603
38,0.29577,0.13468,0.0,0.0,0.43044,0.84537,0.84603
39,0.29556,0.13618,0.0,0.0,0.43174,0.84373,0.84603
40,0.292,0.13142,0.0,0.0,0.42343,0.84433,0.84603
41,0.29091,0.13539,0.0,0.0,0.4263,0.84465,0.84603
42,0.29072,0.13747,0.0,0.0,0.4282,0.84584,0.84603
43,0.28758,0.13322,0.0,0.0,0.4208,0.84438,0.84603
44,0.28717,0.13301,0.0,0.0,0.42019,0.84408,0.84603
45,0.28518,0.13752,0.0,0.0,0.4227,0.8433,0.84603
46,0.28674,0.13769,0.0,0.0,0.42442,0.84481,0.84603
47,0.28658,0.13956,0.0,0.0,0.42615,0.84313,0.84603
48,0.285,0.1368,0.0,0.0,0.4218,0.84421,0.84603
49,0.28179,0.13432,0.0,0.0,0.41611,0.84598,0.84603
50,0.28022,0.136,0.0,0.0,0.41622,0.84438,0.84603
51,0.28121,0.13839,0.0,0.0,0.4196,0.84511,0.84603
52,0.28008,0.13403,0.0,0.0,0.41412,0.84622,0.84622
53,0.27542,0.13175,0.0,0.0,0.40717,0.84447,0.84622
54,0.27654,0.13488,0.0,0.0,0.41142,0.84461,0.84622
55,0.27611,0.13351,0.0,0.0,0.40962,0.84498,0.84622
56,0.27499,0.1362,0.0,0.0,0.41119,0.84507,0.84622
57,0.27521,0.13643,0.0,0.0,0.41164,0.84607,0.84622
58,0.27505,0.13669,0.0,0.0,0.41174,0.8454,0.84622
59,0.27181,0.13456,0.0,0.0,0.40638,0.84488,0.84622
60,0.27306,0.13711,0.0,0.0,0.41017,0.84613,0.84622
61,0.27167,0.13613,0.0,0.0,0.4078,0.84529,0.84622
62,0.27146,0.13583,0.0,0.0,0.40729,0.84532,0.84622
63,0.27059,0.13552,0.0,0.0,0.40611,0.84527,0.84622
64,0.27028,0.13348,0.0,0.0,0.40375,0.84573,0.84622
65,0.2699,0.13743,0.0,0.0,0.40733,0.84406,0.84622
66,0.26943,0.13549,0.0,0.0,0.40493,0.84543,0.84622
67,0.2694,0.13607,0.0,0.0,0.40547,0.84458,0.84622
68,0.2688,0.13392,0.0,0.0,0.40271,0.8453,0.84622
69,0.26785,0.132,0.0,0.0,0.39984,0.8456,0.84622
70,0.26763,0.13646,0.0,0.0,0.40409,0.84529,0.84622
71,0.26757,0.13563,0.0,0.0,0.4032,0.84524,0.84622
72,0.26645,0.13374,0.0,0.0,0.40019,0.84572,0.84622
73,0.26617,0.13373,0.0,0.0,0.3999,0.84586,0.84622
74,0.26624,0.13348,0.0,0.0,0.39972,0.84562,0.84622
75,0.26597,0.13757,0.0,0.0,0.40354,0.84515,0.84622
76,0.26626,0.13463,0.0,0.0,0.40088,0.84588,0.84622
77,0.26553,0.13473,0.0,0.0,0.40026,0.84515,0.84622
78,0.26578,0.13424,0.0,0.0,0.40002,0.84575,0.84622
79,0.26529,0.13448,0.0,0.0,0.39977,0.84538,0.84622
80,0.26527,0.13387,0.0,0.0,0.39914,0.84633,0.84633
81,0.26468,0.13255,0.0,0.0,0.39723,0.84558,0.84633
82,0.26456,0.13356,0.0,0.0,0.39813,0.84549,0.84633
83,0.26493,0.13403,0.0,0.0,0.39896,0.84576,0.84633
84,0.26414,0.13266,0.0,0.0,0.39679,0.84558,0.84633
85,0.26453,0.13108,0.0,0.0,0.39562,0.84541,0.84633
86,0.26375,0.13497,0.0,0.0,0.39872,0.84597,0.84633
87,0.264,0.13348,0.0,0.0,0.39748,0.84602,0.84633
88,0.26286,0.13223,0.0,0.0,0.39509,0.84577,0.84633
89,0.26384,0.13369,0.0,0.0,0.39753,0.84579,0.84633
90,0.2641,0.1333,0.0,0.0,0.3974,0.84553,0.84633
91,0.26349,0.13203,0.0,0.0,0.39551,0.84573,0.84633
92,0.26318,0.13276,0.0,0.0,0.39594,0.84558,0.84633
93,0.26352,0.1327,0.0,0.0,0.39623,0.84575,0.84633
94,0.26287,0.13231,0.0,0.0,0.39518,0.84584,0.84633
95,0.26332,0.1334,0.0,0.0,0.39672,0.84565,0.84633
