epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
1,0.4618,1.04923,0.0,0.0,1.51103,0.81919,0.81919
2,0.38541,0.38738,0.0,0.0,0.77278,0.83658,0.83658
3,0.37195,0.28499,0.0,0.0,0.65693,0.83273,0.83658
4,0.36488,0.24889,0.0,0.0,0.61377,0.83836,0.83836
5,0.36097,0.23171,0.0,0.0,0.59268,0.83682,0.83836
6,0.35603,0.21529,0.0,0.0,0.57132,0.84059,0.84059
7,0.35446,0.20304,0.0,0.0,0.55749,0.84057,0.84059
8,0.35021,0.18529,0.0,0.0,0.5355,0.84172,0.84172
9,0.34605,0.18284,0.0,0.0,0.52889,0.84251,0.84251
10,0.34677,0.18134,0.0,0.0,0.5281,0.84495,0.84495
11,0.34233,0.17688,0.0,0.0,0.51921,0.84389,0.84495
12,0.34011,0.16575,0.0,0.0,0.50586,0.8432,0.84495
13,0.33969,0.17948,0.0,0.0,0.51917,0.8457,0.8457
14,0.33827,0.1727,0.0,0.0,0.51097,0.84157,0.8457
15,0.33658,0.16759,0.0,0.0,0.50417,0.84242,0.8457
16,0.33523,0.16621,0.0,0.0,0.50144,0.84551,0.8457
17,0.33436,0.17349,0.0,0.0,0.50785,0.84182,0.8457
18,0.33172,0.1613,0.0,0.0,0.49302,0.84292,0.8457
19,0.33057,0.15696,0.0,0.0,0.48753,0.84541,0.8457
20,0.32725,0.15128,0.0,0.0,0.47853,0.8435,0.8457
21,0.32616,0.15573,0.0,0.0,0.48189,0.84589,0.84589
22,0.32292,0.15106,0.0,0.0,0.47398,0.8413,0.84589
23,0.32134,0.15246,0.0,0.0,0.4738,0.84429,0.84589
24,0.31942,0.1492,0.0,0.0,0.46862,0.84611,0.84611
25,0.31844,0.15349,0.0,0.0,0.47193,0.84438,0.84611
26,0.31693,0.15128,0.0,0.0,0.46821,0.84496,0.84611
27,0.3134,0.14867,0.0,0.0,0.46206,0.84534,0.84611
28,0.31474,0.15213,0.0,0.0,0.46687,0.84337,0.84611
29,0.31112,0.15069,0.0,0.0,0.46182,0.84531,0.84611
30,0.31063,0.152,0.0,0.0,0.46264,0.84401,0.84611
31,0.30798,0.15011,0.0,0.0,0.45808,0.84486,0.84611
32,0.30624,0.15151,0.0,0.0,0.45775,0.84519,0.84611
33,0.30462,0.14577,0.0,0.0,0.45039,0.84447,0.84611
34,0.30274,0.14964,0.0,0.0,0.45238,0.84569,0.84611
35,0.29947,0.14349,0.0,0.0,0.44296,0.84407,0.84611
36,0.29895,0.14672,0.0,0.0,0.44567,0.84394,0.84611
37,0.29842,0.14877,0.0,0.0,0.44719,0.84384,0.84611
38,0.29514,0.14516,0.0,0.0,0.44029,0.84597,0.84611
39,0.29517,0.14664,0.0,0.0,0.44182,0.84437,0.84611
40,0.29144,0.14127,0.0,0.0,0.43271,0.84512,0.84611
41,0.29076,0.14675,0.0,0.0,0.43751,0.84547,0.84611
42,0.29045,0.14752,0.0,0.0,0.43797,0.84649,0.84649
43,0.28702,0.14307,0.0,0.0,0.43009,0.84539,0.84649
44,0.28677,0.14344,0.0,0.0,0.43021,0.84477,0.84649
45,0.2849,0.14722,0.0,0.0,0.43212,0.84399,0.84649
46,0.28577,0.1475,0.0,0.0,0.43327,0.8456,0.84649
47,0.28575,0.14956,0.0,0.0,0.43531,0.84393,0.84649
48,0.28425,0.14733,0.0,0.0,0.43158,0.84513,0.84649
49,0.28115,0.1444,0.0,0.0,0.42555,0.84623,0.84649
50,0.27943,0.14604,0.0,0.0,0.42546,0.84451,0.84649
51,0.2805,0.1486,0.0,0.0,0.4291,0.84536,0.84649
52,0.2795,0.14402,0.0,0.0,0.42352,0.84633,0.84649
53,0.27472,0.1419,0.0,0.0,0.41662,0.84499,0.84649
54,0.276,0.14485,0.0,0.0,0.42085,0.84496,0.84649
55,0.27552,0.14379,0.0,0.0,0.41931,0.84548,0.84649
56,0.27463,0.14647,0.0,0.0,0.4211,0.84487,0.84649
57,0.27474,0.14661,0.0,0.0,0.42135,0.8461,0.84649
58,0.2747,0.14695,0.0,0.0,0.42165,0.84571,0.84649
59,0.2713,0.14461,0.0,0.0,0.41591,0.84483,0.84649
60,0.2725,0.14745,0.0,0.0,0.41995,0.846,0.84649
61,0.27123,0.14619,0.0,0.0,0.41742,0.84541,0.84649
62,0.27087,0.14602,0.0,0.0,0.41689,0.84533,0.84649
63,0.27006,0.14543,0.0,0.0,0.41549,0.84536,0.84649
64,0.26963,0.14374,0.0,0.0,0.41336,0.8457,0.84649
65,0.26944,0.14735,0.0,0.0,0.41679,0.84424,0.84649
66,0.26901,0.14563,0.0,0.0,0.41465,0.84536,0.84649
67,0.26881,0.14605,0.0,0.0,0.41486,0.84489,0.84649
68,0.26814,0.1441,0.0,0.0,0.41224,0.84517,0.84649
69,0.26747,0.14197,0.0,0.0,0.40945,0.84569,0.84649
70,0.26712,0.14661,0.0,0.0,0.41373,0.84524,0.84649
71,0.2669,0.14569,0.0,0.0,0.41259,0.84484,0.84649
72,0.26591,0.1438,0.0,0.0,0.40972,0.84538,0.84649
73,0.26572,0.14368,0.0,0.0,0.4094,0.84566,0.84649
74,0.26582,0.14342,0.0,0.0,0.40924,0.84526,0.84649
