epoch,bce,kd,crf,feat,total,val_auc,best_val_auc
1,0.46413,1.39478,0.0,0.0,1.85891,0.82296,0.82296
2,0.38657,0.5462,0.0,0.0,0.93277,0.82964,0.82964
3,0.37395,0.42925,0.0,0.0,0.8032,0.83588,0.83588
4,0.36525,0.37242,0.0,0.0,0.73766,0.83702,0.83702
5,0.36201,0.34469,0.0,0.0,0.7067,0.83943,0.83943
6,0.36018,0.34017,0.0,0.0,0.70036,0.8413,0.8413
7,0.35807,0.33266,0.0,0.0,0.69073,0.84395,0.84395
8,0.35306,0.29404,0.0,0.0,0.6471,0.8423,0.84395
9,0.3503,0.29583,0.0,0.0,0.64613,0.83988,0.84395
10,0.34961,0.28848,0.0,0.0,0.63809,0.84564,0.84564
11,0.34535,0.27812,0.0,0.0,0.62348,0.84335,0.84564
12,0.34488,0.26335,0.0,0.0,0.60823,0.84535,0.84564
13,0.34246,0.27705,0.0,0.0,0.61951,0.84608,0.84608
14,0.34147,0.26357,0.0,0.0,0.60504,0.84484,0.84608
15,0.34076,0.26595,0.0,0.0,0.60671,0.84492,0.84608
16,0.34119,0.27571,0.0,0.0,0.61689,0.84844,0.84844
17,0.33893,0.26483,0.0,0.0,0.60375,0.84649,0.84844
18,0.33772,0.2554,0.0,0.0,0.59312,0.84609,0.84844
19,0.33538,0.24759,0.0,0.0,0.58297,0.84749,0.84844
20,0.33451,0.24816,0.0,0.0,0.58267,0.84605,0.84844
21,0.33265,0.24788,0.0,0.0,0.58054,0.84871,0.84871
22,0.32976,0.24026,0.0,0.0,0.57002,0.84616,0.84871
23,0.329,0.24189,0.0,0.0,0.57088,0.84693,0.84871
24,0.32656,0.23618,0.0,0.0,0.56273,0.8457,0.84871
25,0.32642,0.24177,0.0,0.0,0.56819,0.84725,0.84871
26,0.32543,0.24104,0.0,0.0,0.56647,0.84711,0.84871
27,0.32402,0.23783,0.0,0.0,0.56185,0.8494,0.8494
28,0.32278,0.23603,0.0,0.0,0.55881,0.84507,0.8494
29,0.32157,0.23851,0.0,0.0,0.56008,0.84735,0.8494
30,0.32128,0.24298,0.0,0.0,0.56427,0.84746,0.8494
31,0.31845,0.23412,0.0,0.0,0.55257,0.84933,0.8494
32,0.31626,0.22996,0.0,0.0,0.54622,0.84945,0.84945
33,0.31492,0.22394,0.0,0.0,0.53886,0.84726,0.84945
34,0.31431,0.23127,0.0,0.0,0.54558,0.84696,0.84945
35,0.31207,0.22635,0.0,0.0,0.53843,0.84643,0.84945
36,0.31186,0.22776,0.0,0.0,0.53963,0.84756,0.84945
37,0.31171,0.22732,0.0,0.0,0.53903,0.84724,0.84945
38,0.30794,0.22311,0.0,0.0,0.53105,0.84685,0.84945
39,0.30915,0.22642,0.0,0.0,0.53557,0.84714,0.84945
40,0.30496,0.21564,0.0,0.0,0.5206,0.84609,0.84945
41,0.30545,0.2262,0.0,0.0,0.53165,0.84838,0.84945
42,0.30508,0.22545,0.0,0.0,0.53053,0.84773,0.84945
43,0.30232,0.22024,0.0,0.0,0.52257,0.8483,0.84945
44,0.30248,0.21826,0.0,0.0,0.52074,0.84674,0.84945
45,0.29967,0.22063,0.0,0.0,0.52029,0.84779,0.84945
46,0.30026,0.22218,0.0,0.0,0.52244,0.84783,0.84945
47,0.30027,0.22515,0.0,0.0,0.52543,0.84711,0.84945
48,0.2989,0.22269,0.0,0.0,0.52159,0.8482,0.84945
49,0.29604,0.21557,0.0,0.0,0.51161,0.84798,0.84945
50,0.29479,0.21974,0.0,0.0,0.51453,0.84704,0.84945
51,0.29551,0.22135,0.0,0.0,0.51686,0.84794,0.84945
52,0.29492,0.21658,0.0,0.0,0.51151,0.84928,0.84945
53,0.29105,0.21288,0.0,0.0,0.50393,0.84743,0.84945
54,0.29235,0.21462,0.0,0.0,0.50697,0.8478,0.84945
55,0.29191,0.21446,0.0,0.0,0.50637,0.84729,0.84945
56,0.28993,0.21516,0.0,0.0,0.50509,0.8474,0.84945
57,0.28962,0.21708,0.0,0.0,0.5067,0.84815,0.84945
58,0.28984,0.21634,0.0,0.0,0.50619,0.84781,0.84945
59,0.28698,0.21366,0.0,0.0,0.50064,0.84767,0.84945
60,0.28809,0.21878,0.0,0.0,0.50687,0.84766,0.84945
61,0.28693,0.2171,0.0,0.0,0.50402,0.84855,0.84945
62,0.28635,0.216,0.0,0.0,0.50235,0.84815,0.84945
63,0.28578,0.21544,0.0,0.0,0.50122,0.84805,0.84945
64,0.28497,0.21169,0.0,0.0,0.49666,0.84886,0.84945
65,0.28528,0.21648,0.0,0.0,0.50175,0.84813,0.84945
66,0.28463,0.2139,0.0,0.0,0.49853,0.84893,0.84945
67,0.28395,0.21384,0.0,0.0,0.49779,0.84902,0.84945
68,0.28333,0.21191,0.0,0.0,0.49524,0.84817,0.84945
69,0.2827,0.20968,0.0,0.0,0.49238,0.84864,0.84945
70,0.28234,0.21499,0.0,0.0,0.49733,0.84838,0.84945
71,0.28196,0.21444,0.0,0.0,0.4964,0.84899,0.84945
72,0.28082,0.21007,0.0,0.0,0.49089,0.849,0.84945
73,0.28078,0.21085,0.0,0.0,0.49163,0.84838,0.84945
74,0.28075,0.20937,0.0,0.0,0.49012,0.84841,0.84945
75,0.28057,0.21538,0.0,0.0,0.49595,0.84854,0.84945
76,0.28055,0.21155,0.0,0.0,0.4921,0.84888,0.84945
77,0.27985,0.21176,0.0,0.0,0.49161,0.84864,0.84945
78,0.27993,0.21093,0.0,0.0,0.49086,0.84864,0.84945
79,0.27943,0.21141,0.0,0.0,0.49084,0.84873,0.84945
80,0.27955,0.21038,0.0,0.0,0.48993,0.84905,0.84945
81,0.27911,0.20844,0.0,0.0,0.48755,0.8482,0.84945
82,0.27865,0.2096,0.0,0.0,0.48825,0.84856,0.84945
83,0.27927,0.21133,0.0,0.0,0.4906,0.84865,0.84945
84,0.27823,0.20908,0.0,0.0,0.48731,0.84874,0.84945
85,0.27888,0.20645,0.0,0.0,0.48533,0.84855,0.84945
86,0.27813,0.21141,0.0,0.0,0.48954,0.84904,0.84945
87,0.27814,0.20965,0.0,0.0,0.48779,0.84903,0.84945
88,0.27708,0.20793,0.0,0.0,0.485,0.84883,0.84945
89,0.27798,0.21005,0.0,0.0,0.48804,0.8488,0.84945
90,0.27834,0.20909,0.0,0.0,0.48743,0.84881,0.84945
