epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
1,0.45411,0.0,1.08257,3.84893,0.00213,0.0,0.0,0.0,0.0,0.0,1.922,0.81628,0.49989
2,0.39765,0.0,0.4422,2.4352,0.00213,0.0,0.0,0.0,0.0,0.0,1.08379,0.82846,0.49574
3,0.38217,0.0,0.32076,1.90912,0.00213,0.0,0.0,0.0,0.0,0.0,0.89426,0.8336,0.49708
4,0.37301,0.0,0.26481,1.61969,0.00213,0.0,0.0,0.0,0.0,0.0,0.80022,0.83405,0.50732
5,0.36522,0.0,0.2292,1.41449,0.00213,0.0,0.0,0.0,0.0,0.0,0.73629,0.83429,0.55055
6,0.3577,0.0,0.20552,1.27387,0.00213,0.0,0.0,0.0,0.0,0.0,0.69104,0.83674,0.54618
7,0.34989,0.0,0.18035,1.15398,0.00213,0.0,0.0,0.0,0.0,0.0,0.64606,0.83793,0.54666
8,0.34172,0.0,0.15842,1.05145,0.00213,0.0,0.0,0.0,0.0,0.0,0.60572,0.83828,0.52387
9,0.33289,0.0,0.13647,0.95693,0.00213,0.0,0.0,0.0,0.0,0.0,0.56547,0.83584,0.52072
10,0.32528,0.0,0.12522,0.89638,0.00213,0.0,0.0,0.0,0.0,0.0,0.54056,0.83631,0.53423
11,0.31766,0.0,0.11385,0.83586,0.00213,0.0,0.0,0.0,0.0,0.0,0.51552,0.83598,0.51929
12,0.31264,0.0,0.10784,0.78909,0.00213,0.0,0.0,0.0,0.0,0.0,0.49981,0.8369,0.52177
13,0.30626,0.0,0.09923,0.75314,0.00213,0.0,0.0,0.0,0.0,0.0,0.48123,0.83728,0.5197
14,0.30111,0.0,0.0925,0.70876,0.00213,0.0,0.0,0.0,0.0,0.0,0.46491,0.83681,0.53265
15,0.29764,0.0,0.08596,0.67663,0.00213,0.0,0.0,0.0,0.0,0.0,0.45168,0.8397,0.5156
16,0.2953,0.0,0.08529,0.65635,0.00214,0.0,0.0,0.0,0.0,0.0,0.44665,0.83756,0.52896
17,0.29039,0.0,0.07751,0.62898,0.00214,0.0,0.0,0.0,0.0,0.0,0.43122,0.83821,0.52556
18,0.28854,0.0,0.08141,0.61111,0.00214,0.0,0.0,0.0,0.0,0.0,0.43149,0.83668,0.50725
19,0.28505,0.0,0.07135,0.58561,0.00214,0.0,0.0,0.0,0.0,0.0,0.41538,0.83949,0.50833
20,0.28337,0.0,0.07981,0.57662,0.00214,0.0,0.0,0.0,0.0,0.0,0.42127,0.83629,0.55256
21,0.28069,0.0,0.06765,0.55079,0.00214,0.0,0.0,0.0,0.0,0.0,0.40385,0.83842,0.51957
22,0.27892,0.0,0.07176,0.53753,0.00214,0.0,0.0,0.0,0.0,0.0,0.40486,0.83827,0.51962
23,0.27705,0.0,0.06246,0.52504,0.00214,0.0,0.0,0.0,0.0,0.0,0.39244,0.83698,0.54444
24,0.27474,0.0,0.06656,0.51858,0.00214,0.0,0.0,0.0,0.0,0.0,0.39359,0.8399,0.53889
25,0.27313,0.0,0.06491,0.5078,0.00214,0.0,0.0,0.0,0.0,0.0,0.38925,0.83818,0.53243
26,0.27329,0.0,0.06566,0.4968,0.00214,0.0,0.0,0.0,0.0,0.0,0.38906,0.83977,0.5311
27,0.27185,0.0,0.06257,0.487,0.00214,0.0,0.0,0.0,0.0,0.0,0.38355,0.83785,0.53984
28,0.26977,0.0,0.06224,0.47994,0.00214,0.0,0.0,0.0,0.0,0.0,0.38043,0.83781,0.54396
29,0.26875,0.0,0.06112,0.46988,0.00214,0.0,0.0,0.0,0.0,0.0,0.37729,0.83853,0.54062
30,0.26833,0.0,0.06208,0.46209,0.00214,0.0,0.0,0.0,0.0,0.0,0.37705,0.83913,0.53911
31,0.26832,0.0,0.06547,0.4642,0.00214,0.0,0.0,0.0,0.0,0.0,0.38064,0.83904,0.54587
32,0.26703,0.0,0.063,0.45622,0.00214,0.0,0.0,0.0,0.0,0.0,0.37607,0.83917,0.53367
33,0.26533,0.0,0.05799,0.44444,0.00214,0.0,0.0,0.0,0.0,0.0,0.36819,0.83963,0.52609
34,0.26468,0.0,0.05778,0.44079,0.00214,0.0,0.0,0.0,0.0,0.0,0.36697,0.83993,0.52492
35,0.26347,0.0,0.05578,0.43539,0.00214,0.0,0.0,0.0,0.0,0.0,0.36322,0.83968,0.52841
36,0.26406,0.0,0.05574,0.42977,0.00214,0.0,0.0,0.0,0.0,0.0,0.3632,0.83916,0.54093
37,0.2624,0.0,0.05307,0.42005,0.00214,0.0,0.0,0.0,0.0,0.0,0.3579,0.83893,0.53057
38,0.26201,0.0,0.0512,0.4128,0.00214,0.0,0.0,0.0,0.0,0.0,0.35492,0.83952,0.5425
39,0.26184,0.0,0.0511,0.41329,0.00214,0.0,0.0,0.0,0.0,0.0,0.3547,0.83874,0.52479
40,0.26055,0.0,0.0499,0.40866,0.00214,0.0,0.0,0.0,0.0,0.0,0.35175,0.83955,0.54409
41,0.26098,0.0,0.05346,0.40557,0.00214,0.0,0.0,0.0,0.0,0.0,0.35543,0.83845,0.54463
42,0.2596,0.0,0.05151,0.40143,0.00214,0.0,0.0,0.0,0.0,0.0,0.35167,0.83928,0.53754
43,0.26026,0.0,0.04967,0.39756,0.00214,0.0,0.0,0.0,0.0,0.0,0.35012,0.83971,0.53332
44,0.26001,0.0,0.05128,0.39877,0.00214,0.0,0.0,0.0,0.0,0.0,0.35159,0.8392,0.53677
45,0.26009,0.0,0.0511,0.39632,0.00214,0.0,0.0,0.0,0.0,0.0,0.35125,0.83918,0.53105
46,0.25958,0.0,0.05017,0.39444,0.00214,0.0,0.0,0.0,0.0,0.0,0.34962,0.83963,0.53906
47,0.25946,0.0,0.04782,0.39203,0.00214,0.0,0.0,0.0,0.0,0.0,0.34692,0.83933,0.53348
48,0.25922,0.0,0.04839,0.39327,0.00214,0.0,0.0,0.0,0.0,0.0,0.34737,0.8396,0.53503
49,0.25854,0.0,0.04923,0.38814,0.00214,0.0,0.0,0.0,0.0,0.0,0.347,0.83934,0.5316
50,0.25866,0.0,0.04792,0.38453,0.00214,0.0,0.0,0.0,0.0,0.0,0.34545,0.83923,0.53469
51,0.25885,0.0,0.04702,0.38172,0.00214,0.0,0.0,0.0,0.0,0.0,0.34447,0.8392,0.53583
52,0.25841,0.0,0.04528,0.38169,0.00214,0.0,0.0,0.0,0.0,0.0,0.34228,0.83943,0.54069
53,0.25804,0.0,0.04801,0.38274,0.00214,0.0,0.0,0.0,0.0,0.0,0.34475,0.83926,0.53922
54,0.25818,0.0,0.04684,0.3815,0.00214,0.0,0.0,0.0,0.0,0.0,0.3436,0.83939,0.53457
55,0.25853,0.0,0.04625,0.37979,0.00214,0.0,0.0,0.0,0.0,0.0,0.34318,0.83928,0.5366
56,0.25758,0.0,0.0456,0.38155,0.00214,0.0,0.0,0.0,0.0,0.0,0.34176,0.83931,0.53561
57,0.25827,0.0,0.04643,0.37969,0.00214,0.0,0.0,0.0,0.0,0.0,0.3431,0.83924,0.53804
58,0.25825,0.0,0.04702,0.38181,0.00214,0.0,0.0,0.0,0.0,0.0,0.34388,0.83935,0.53562
59,0.25807,0.0,0.04676,0.38006,0.00214,0.0,0.0,0.0,0.0,0.0,0.34326,0.83944,0.53803
60,0.25818,0.0,0.04648,0.37793,0.00214,0.0,0.0,0.0,0.0,0.0,0.34288,0.83931,0.53389
