epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
24,0.01659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01659,0.77491,0.51696
25,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.77018,0.4963
26,0.01539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01539,0.77389,0.51924
27,0.01211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01211,0.77772,0.49036
28,0.01013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01013,0.77805,0.53994
29,0.00823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823,0.77418,0.50948
30,0.00704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00704,0.77792,0.45898
31,0.00664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00664,0.77763,0.49818
32,0.00423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00423,0.77546,0.53471
33,0.00279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279,0.78063,0.53238
34,0.00092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092,0.78464,0.52336
35,0.00047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047,0.78309,0.53226
36,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,0.7839,0.5322
37,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015,0.78448,0.53354
38,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.78444,0.53352
39,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013,0.78407,0.53167
40,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.78446,0.53478
41,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011,0.78455,0.53492
42,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.78435,0.53478
43,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.78432,0.52871
44,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.78421,0.53197
45,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.78486,0.53445
46,9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.78456,0.53301
47,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.78496,0.5318
48,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.78452,0.53266
49,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.78484,0.53237
50,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78473,0.53237
51,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78485,0.53496
52,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78409,0.53108
53,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78433,0.53458
54,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.7845,0.53389
55,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.78474,0.53509
56,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78448,0.53201
57,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.78455,0.53208
58,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78493,0.53288
59,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.78465,0.53383
60,7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.78472,0.53194
