epoch,bce,kd,total,val_auc,best_val_auc
1,0.42172,1.22631,1.64803,0.83315,0.83315
2,0.37533,0.82502,1.20035,0.8336,0.8336
3,0.36517,0.75856,1.12373,0.83871,0.83871
4,0.35667,0.71072,1.06739,0.84198,0.84198
5,0.35143,0.68562,1.03705,0.84093,0.84198
6,0.34797,0.66697,1.01494,0.84549,0.84549
7,0.3428,0.65083,0.99363,0.84069,0.84549
8,0.34015,0.63581,0.97596,0.84364,0.84549
9,0.3355,0.61924,0.95474,0.84732,0.84732
10,0.33368,0.62304,0.95673,0.84676,0.84732
11,0.32726,0.59711,0.92437,0.84861,0.84861
12,0.3252,0.59222,0.91742,0.84358,0.84861
13,0.3187,0.57647,0.89517,0.84617,0.84861
14,0.31269,0.56068,0.87337,0.84262,0.84861
15,0.30839,0.5516,0.85999,0.84772,0.84861
16,0.30199,0.54571,0.8477,0.84484,0.84861
17,0.29594,0.53594,0.83188,0.84961,0.84961
18,0.28859,0.52281,0.81141,0.84617,0.84961
19,0.2806,0.51217,0.79276,0.84568,0.84961
20,0.27481,0.4985,0.77331,0.84614,0.84961
21,0.26806,0.49122,0.75927,0.84739,0.84961
22,0.26138,0.48468,0.74607,0.84544,0.84961
23,0.25607,0.47962,0.73569,0.84582,0.84961
24,0.24916,0.46792,0.71708,0.84274,0.84961
25,0.24601,0.46748,0.71349,0.84715,0.84961
26,0.24105,0.45921,0.70026,0.84754,0.84961
27,0.23638,0.45008,0.68647,0.84534,0.84961
28,0.23311,0.4465,0.67961,0.84939,0.84961
29,0.22837,0.44243,0.6708,0.84916,0.84961
30,0.22488,0.43763,0.66251,0.84812,0.84961
31,0.22177,0.43549,0.65727,0.84897,0.84961
32,0.21989,0.43253,0.65242,0.84984,0.84984
33,0.21848,0.43114,0.64961,0.84831,0.84984
34,0.21621,0.42729,0.64351,0.84067,0.84984
35,0.21323,0.42274,0.63596,0.84919,0.84984
36,0.21166,0.41916,0.63082,0.84861,0.84984
37,0.21084,0.41847,0.62931,0.84807,0.84984
38,0.20887,0.41552,0.6244,0.84878,0.84984
39,0.20839,0.41708,0.62547,0.84713,0.84984
40,0.20783,0.42001,0.62784,0.84756,0.84984
41,0.20621,0.41351,0.61972,0.84921,0.84984
42,0.20497,0.411,0.61597,0.84742,0.84984
43,0.20459,0.40905,0.61364,0.84828,0.84984
44,0.20277,0.40535,0.60813,0.84783,0.84984
45,0.20232,0.40588,0.60821,0.84883,0.84984
46,0.20166,0.40527,0.60693,0.84862,0.84984
47,0.20219,0.40459,0.60679,0.84704,0.84984
48,0.20184,0.40398,0.60582,0.84719,0.84984
49,0.2011,0.40129,0.60239,0.84841,0.84984
50,0.20012,0.39991,0.60002,0.84936,0.84984
51,0.20029,0.40171,0.602,0.8494,0.84984
52,0.20009,0.40011,0.60019,0.84916,0.84984
53,0.19893,0.3968,0.59573,0.84971,0.84984
54,0.19784,0.39553,0.59337,0.8484,0.84984
55,0.19841,0.39629,0.5947,0.84805,0.84984
56,0.19753,0.39372,0.59125,0.84944,0.84984
57,0.19646,0.39194,0.5884,0.84808,0.84984
58,0.19683,0.39172,0.58856,0.84934,0.84984
59,0.19653,0.39145,0.58798,0.84893,0.84984
60,0.19726,0.39488,0.59214,0.84941,0.84984
61,0.19575,0.39076,0.58651,0.84804,0.84984
62,0.19589,0.38868,0.58457,0.8491,0.84984
63,0.19586,0.38863,0.5845,0.84881,0.84984
64,0.1953,0.38814,0.58344,0.84924,0.84984
65,0.19501,0.38843,0.58344,0.84843,0.84984
66,0.19479,0.38755,0.58234,0.84941,0.84984
67,0.195,0.38701,0.58201,0.84959,0.84984
68,0.19432,0.38602,0.58034,0.84919,0.84984
69,0.1944,0.38578,0.58018,0.8489,0.84984
70,0.19419,0.38555,0.57974,0.84942,0.84984
71,0.19443,0.38557,0.58,0.84919,0.84984
72,0.19392,0.38481,0.57873,0.84948,0.84984
73,0.19417,0.38376,0.57792,0.84941,0.84984
74,0.19356,0.38439,0.57795,0.8496,0.84984
75,0.19362,0.3837,0.57732,0.84959,0.84984
76,0.1935,0.38275,0.57624,0.84922,0.84984
77,0.19323,0.38315,0.57639,0.84951,0.84984
78,0.19332,0.38297,0.57629,0.84961,0.84984
79,0.19339,0.38215,0.57554,0.84935,0.84984
80,0.19307,0.38145,0.57453,0.84906,0.84984
81,0.19337,0.38266,0.57603,0.84949,0.84984
82,0.19304,0.38218,0.57521,0.84932,0.84984
83,0.19307,0.38174,0.57481,0.84928,0.84984
84,0.19285,0.3809,0.57374,0.84963,0.84984
85,0.19292,0.38103,0.57396,0.84918,0.84984
86,0.19316,0.38122,0.57439,0.84925,0.84984
87,0.19249,0.38098,0.57347,0.84955,0.84984
88,0.1926,0.38087,0.57348,0.8496,0.84984
89,0.1927,0.38058,0.57329,0.8496,0.84984
90,0.19266,0.38067,0.57333,0.84932,0.84984
91,0.19266,0.38023,0.57289,0.84953,0.84984
92,0.19264,0.38033,0.57297,0.84947,0.84984
93,0.19253,0.38031,0.57284,0.84925,0.84984
94,0.19266,0.38048,0.57313,0.84941,0.84984
95,0.19267,0.3798,0.57246,0.84957,0.84984
96,0.1929,0.38,0.5729,0.84948,0.84984
97,0.19251,0.37968,0.57219,0.8495,0.84984
98,0.19249,0.37979,0.57229,0.84943,0.84984
99,0.19278,0.37973,0.57251,0.84949,0.84984
100,0.19255,0.38008,0.57263,0.84947,0.84984
