epoch,bce,kd,total,val_auc,best_val_auc
1,0.42998,2.06827,2.49825,0.82492,0.82492
2,0.38786,1.69063,2.07849,0.8341,0.8341
3,0.38031,1.6187,1.99901,0.83491,0.83491
4,0.37348,1.556,1.92948,0.83701,0.83701
5,0.36964,1.52017,1.88982,0.83801,0.83801
6,0.36349,1.47895,1.84244,0.84084,0.84084
7,0.36124,1.45719,1.81843,0.84346,0.84346
8,0.35594,1.42139,1.77733,0.84324,0.84346
9,0.35275,1.3914,1.74415,0.84132,0.84346
10,0.34994,1.37598,1.72592,0.84029,0.84346
11,0.34544,1.3412,1.68665,0.83937,0.84346
12,0.33885,1.30075,1.6396,0.83982,0.84346
13,0.33453,1.27686,1.6114,0.84125,0.84346
14,0.32917,1.23509,1.56426,0.8447,0.8447
15,0.32282,1.20094,1.52377,0.84506,0.84506
16,0.31368,1.15681,1.47049,0.84254,0.84506
17,0.30629,1.11574,1.42202,0.84264,0.84506
18,0.29482,1.05292,1.34774,0.84179,0.84506
19,0.28322,0.994,1.27723,0.84032,0.84506
20,0.27134,0.94281,1.21415,0.83662,0.84506
21,0.26174,0.88858,1.15032,0.83523,0.84506
22,0.251,0.82758,1.07858,0.83214,0.84506
23,0.24097,0.7759,1.01687,0.83176,0.84506
24,0.23018,0.72206,0.95224,0.83634,0.84506
25,0.22263,0.68543,0.90806,0.83102,0.84506
26,0.21598,0.65229,0.86826,0.83024,0.84506
27,0.20882,0.62062,0.82944,0.83203,0.84506
28,0.20392,0.59335,0.79727,0.83237,0.84506
29,0.20063,0.57175,0.77237,0.83117,0.84506
30,0.19457,0.54732,0.74189,0.83343,0.84506
31,0.19006,0.53093,0.72098,0.83345,0.84506
32,0.18772,0.51328,0.701,0.83161,0.84506
33,0.18337,0.49723,0.6806,0.8316,0.84506
34,0.1809,0.48249,0.66339,0.83112,0.84506
35,0.17931,0.46856,0.64787,0.83424,0.84506
36,0.17541,0.45771,0.63311,0.83338,0.84506
37,0.17484,0.4455,0.62034,0.83219,0.84506
38,0.17148,0.43448,0.60596,0.83264,0.84506
39,0.17138,0.42912,0.6005,0.83217,0.84506
40,0.16875,0.41851,0.58726,0.83365,0.84506
41,0.16709,0.41115,0.57823,0.8329,0.84506
42,0.16587,0.40002,0.56589,0.83358,0.84506
43,0.16558,0.39661,0.56218,0.83276,0.84506
44,0.16419,0.38998,0.55418,0.83332,0.84506
45,0.16335,0.3838,0.54715,0.83182,0.84506
46,0.16222,0.38015,0.54237,0.83428,0.84506
47,0.16197,0.37271,0.53468,0.83352,0.84506
48,0.16114,0.36818,0.52933,0.83444,0.84506
49,0.15964,0.36326,0.5229,0.833,0.84506
50,0.15913,0.35946,0.51859,0.83265,0.84506
51,0.15878,0.35579,0.51458,0.83229,0.84506
52,0.1579,0.35094,0.50884,0.83396,0.84506
53,0.15743,0.34823,0.50565,0.83503,0.84506
54,0.15709,0.34251,0.4996,0.83454,0.84506
55,0.1564,0.34234,0.49874,0.83432,0.84506
56,0.15617,0.34003,0.4962,0.83527,0.84506
57,0.15562,0.33564,0.49127,0.83703,0.84506
58,0.15552,0.33353,0.48905,0.83589,0.84506
59,0.1551,0.3311,0.48621,0.8369,0.84506
60,0.15494,0.32856,0.48351,0.83473,0.84506
61,0.15412,0.32652,0.48063,0.83589,0.84506
62,0.15378,0.32356,0.47734,0.83726,0.84506
63,0.15356,0.32249,0.47605,0.83638,0.84506
64,0.1533,0.32122,0.47452,0.83664,0.84506
65,0.15333,0.32092,0.47425,0.83588,0.84506
66,0.15334,0.31921,0.47255,0.83528,0.84506
67,0.15298,0.31691,0.46988,0.83572,0.84506
68,0.15266,0.31464,0.46729,0.83589,0.84506
69,0.15233,0.31434,0.46667,0.83772,0.84506
70,0.15202,0.3123,0.46432,0.83617,0.84506
71,0.15245,0.31165,0.46411,0.83641,0.84506
72,0.15189,0.31052,0.46241,0.83684,0.84506
73,0.15188,0.31006,0.46194,0.83741,0.84506
74,0.15169,0.30833,0.46002,0.83807,0.84506
75,0.1512,0.30706,0.45826,0.83721,0.84506
76,0.15118,0.30625,0.45744,0.8381,0.84506
77,0.15104,0.30623,0.45727,0.83713,0.84506
78,0.15122,0.30553,0.45675,0.83688,0.84506
79,0.15109,0.30413,0.45522,0.83693,0.84506
80,0.15076,0.30416,0.45493,0.83668,0.84506
81,0.15121,0.30296,0.45417,0.83714,0.84506
82,0.15049,0.30269,0.45318,0.83677,0.84506
83,0.15066,0.30277,0.45343,0.83735,0.84506
84,0.1505,0.30206,0.45256,0.83696,0.84506
85,0.15044,0.30138,0.45182,0.83674,0.84506
86,0.1505,0.301,0.45149,0.83645,0.84506
87,0.15068,0.30078,0.45146,0.83732,0.84506
88,0.15023,0.30049,0.45072,0.83717,0.84506
89,0.15036,0.30023,0.45059,0.83723,0.84506
90,0.15034,0.29994,0.45028,0.83719,0.84506
91,0.15033,0.30001,0.45033,0.83682,0.84506
92,0.15028,0.29933,0.44961,0.83711,0.84506
93,0.15015,0.2994,0.44954,0.83718,0.84506
94,0.15008,0.29918,0.44925,0.83733,0.84506
95,0.1499,0.29927,0.44917,0.83703,0.84506
96,0.15037,0.29864,0.44901,0.83734,0.84506
97,0.15008,0.29898,0.44906,0.83682,0.84506
98,0.15008,0.2988,0.44887,0.8369,0.84506
99,0.15015,0.29905,0.44919,0.83716,0.84506
100,0.15003,0.29863,0.44866,0.83754,0.84506
