epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
1,0.47773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47773,0.78082,0.47135
2,0.39331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39331,0.79415,0.43792
3,0.32721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32721,0.77425,0.48748
4,0.23104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23104,0.764,0.46124
5,0.15581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15581,0.75962,0.45332
6,0.10717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10717,0.75902,0.41959
7,0.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942,0.74879,0.48467
8,0.07724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07724,0.75939,0.45986
9,0.06637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06637,0.75724,0.48812
10,0.06084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06084,0.76297,0.43335
11,0.0584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0584,0.75916,0.45829
12,0.05041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05041,0.73598,0.46222
13,0.04889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04889,0.75247,0.47199
14,0.04365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04365,0.76612,0.50684
15,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396,0.75971,0.49356
16,0.03712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03712,0.76494,0.51339
17,0.03475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03475,0.75619,0.45946
18,0.03059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059,0.76161,0.44648
19,0.02771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02771,0.76099,0.47874
20,0.02677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02677,0.76047,0.50063
21,0.02189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02189,0.75379,0.49403
22,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.76575,0.48711
23,0.01908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01908,0.75514,0.48763
24,0.01785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01785,0.74473,0.46411
25,0.01523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01523,0.76467,0.50109
26,0.01395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01395,0.75774,0.47671
27,0.01142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01142,0.75321,0.4809
28,0.01069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01069,0.76293,0.48293
29,0.00972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00972,0.75639,0.4524
30,0.00813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00813,0.75284,0.4723
31,0.00655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00655,0.75922,0.48372
32,0.00639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00639,0.75363,0.48113
33,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.75749,0.51183
34,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.75821,0.47362
35,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00184,0.75919,0.4809
36,0.00106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106,0.76164,0.50308
37,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.76517,0.50631
38,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018,0.76523,0.50687
