epoch,bce,kd,total,val_auc,best_val_auc
1,0.42313,1.60411,2.02724,0.82454,0.82454
2,0.3792,1.21418,1.59338,0.82696,0.82696
3,0.3656,1.12501,1.49061,0.83005,0.83005
4,0.36078,1.08482,1.4456,0.84173,0.84173
5,0.35611,1.05404,1.41015,0.8319,0.84173
6,0.3504,1.02701,1.37741,0.84479,0.84479
7,0.34704,0.9972,1.34424,0.83546,0.84479
8,0.34318,0.97629,1.31947,0.8419,0.84479
9,0.33709,0.95238,1.28947,0.84381,0.84479
10,0.33261,0.92893,1.26154,0.8445,0.84479
11,0.32939,0.91887,1.24825,0.84019,0.84479
12,0.32464,0.90021,1.22485,0.83691,0.84479
13,0.31851,0.87666,1.19517,0.83968,0.84479
14,0.31193,0.85074,1.16267,0.83723,0.84479
15,0.30433,0.81773,1.12206,0.84276,0.84479
16,0.29669,0.78905,1.08574,0.84262,0.84479
17,0.2867,0.76043,1.04713,0.83291,0.84479
18,0.27649,0.73298,1.00948,0.8396,0.84479
19,0.26742,0.70453,0.97194,0.83766,0.84479
20,0.25873,0.67767,0.93639,0.838,0.84479
21,0.24958,0.64576,0.89534,0.83814,0.84479
22,0.24014,0.62158,0.86172,0.83575,0.84479
23,0.23158,0.59863,0.83021,0.83667,0.84479
24,0.2251,0.58261,0.80771,0.83683,0.84479
25,0.21884,0.56569,0.78453,0.83468,0.84479
26,0.21319,0.5453,0.75849,0.83382,0.84479
27,0.20701,0.52916,0.73618,0.83305,0.84479
28,0.20461,0.51979,0.7244,0.83322,0.84479
29,0.20137,0.51637,0.71774,0.83533,0.84479
30,0.19706,0.5003,0.69736,0.8349,0.84479
31,0.19503,0.49764,0.69268,0.83547,0.84479
32,0.1902,0.48416,0.67436,0.83207,0.84479
33,0.18901,0.47777,0.66678,0.83504,0.84479
34,0.18594,0.46934,0.65527,0.8336,0.84479
35,0.18434,0.46437,0.6487,0.83471,0.84479
36,0.18212,0.4588,0.64092,0.83538,0.84479
37,0.18055,0.45287,0.63342,0.8337,0.84479
38,0.17901,0.44907,0.62808,0.83376,0.84479
39,0.17834,0.44393,0.62226,0.8343,0.84479
40,0.17576,0.4406,0.61636,0.83607,0.84479
41,0.17603,0.43701,0.61304,0.83598,0.84479
42,0.17335,0.43149,0.60484,0.83542,0.84479
43,0.17358,0.42742,0.60099,0.83438,0.84479
44,0.17178,0.42574,0.59752,0.83508,0.84479
45,0.17156,0.42449,0.59605,0.83755,0.84479
46,0.17128,0.41835,0.58964,0.83729,0.84479
47,0.17037,0.41926,0.58963,0.83489,0.84479
48,0.17011,0.41422,0.58433,0.83784,0.84479
49,0.16851,0.40895,0.57746,0.83751,0.84479
50,0.16816,0.40841,0.57656,0.83841,0.84479
51,0.1676,0.40598,0.57358,0.83622,0.84479
52,0.16709,0.40397,0.57106,0.83698,0.84479
53,0.16758,0.40077,0.56835,0.83672,0.84479
54,0.16582,0.39859,0.56441,0.83589,0.84479
55,0.16564,0.39649,0.56212,0.83668,0.84479
56,0.16532,0.39379,0.55911,0.83702,0.84479
57,0.16578,0.39334,0.55912,0.83716,0.84479
58,0.16519,0.39221,0.5574,0.83801,0.84479
59,0.16488,0.39184,0.55672,0.83673,0.84479
60,0.16445,0.39057,0.55502,0.83684,0.84479
61,0.16481,0.38861,0.55342,0.83761,0.84479
62,0.16437,0.38872,0.55309,0.83686,0.84479
63,0.1635,0.38732,0.55082,0.83813,0.84479
64,0.16451,0.38737,0.55188,0.83744,0.84479
65,0.16393,0.38516,0.54909,0.83802,0.84479
66,0.16345,0.38377,0.54722,0.8366,0.84479
67,0.16359,0.38412,0.54771,0.83763,0.84479
68,0.16314,0.38199,0.54513,0.83801,0.84479
69,0.16267,0.38003,0.5427,0.83722,0.84479
70,0.16287,0.38143,0.5443,0.83812,0.84479
71,0.16267,0.37892,0.54159,0.83767,0.84479
72,0.16208,0.37781,0.53989,0.83795,0.84479
73,0.16213,0.37791,0.54004,0.83881,0.84479
74,0.16195,0.37667,0.53862,0.8379,0.84479
75,0.16214,0.37705,0.53919,0.83801,0.84479
76,0.16213,0.37585,0.53798,0.83798,0.84479
77,0.16154,0.37637,0.53791,0.83836,0.84479
78,0.16188,0.37568,0.53756,0.83787,0.84479
79,0.16183,0.37525,0.53708,0.83785,0.84479
80,0.16179,0.37473,0.53653,0.83807,0.84479
81,0.16153,0.3736,0.53513,0.83787,0.84479
82,0.1616,0.37336,0.53496,0.83814,0.84479
83,0.16134,0.37305,0.53439,0.83777,0.84479
84,0.16143,0.37332,0.53475,0.83754,0.84479
85,0.16143,0.37327,0.5347,0.83819,0.84479
86,0.1612,0.37372,0.53492,0.83781,0.84479
87,0.16108,0.37222,0.5333,0.8382,0.84479
88,0.16115,0.37219,0.53334,0.83779,0.84479
89,0.16128,0.37143,0.53271,0.83798,0.84479
90,0.16082,0.37169,0.53251,0.83796,0.84479
91,0.16113,0.371,0.53213,0.8381,0.84479
92,0.16108,0.37084,0.53192,0.83827,0.84479
93,0.16088,0.37096,0.53185,0.83793,0.84479
94,0.16107,0.37115,0.53222,0.83785,0.84479
95,0.16069,0.3711,0.53179,0.83809,0.84479
96,0.16101,0.3709,0.53192,0.83798,0.84479
97,0.16093,0.37084,0.53178,0.83801,0.84479
98,0.16097,0.37091,0.53189,0.83808,0.84479
99,0.16083,0.37076,0.53159,0.83803,0.84479
100,0.16088,0.37022,0.5311,0.8379,0.84479
