epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
50,0.11612,0.0,0.0,0.0,0.00218,0.08892,0.0,0.28183,0.71817,0.89161,0.20548,0.82629,0.53356
51,0.11629,0.0,0.0,0.0,0.00218,0.08891,0.0,0.28182,0.71818,0.89135,0.20564,0.82666,0.52753
52,0.11584,0.0,0.0,0.0,0.00218,0.08862,0.0,0.28192,0.71808,0.8916,0.2049,0.82663,0.53469
53,0.11619,0.0,0.0,0.0,0.00218,0.08873,0.0,0.28191,0.71809,0.89156,0.20536,0.82645,0.53364
54,0.11609,0.0,0.0,0.0,0.00218,0.08868,0.0,0.28197,0.71803,0.89162,0.2052,0.82649,0.5326
55,0.11602,0.0,0.0,0.0,0.00218,0.08876,0.0,0.28188,0.71812,0.89165,0.20522,0.82668,0.53081
56,0.11575,0.0,0.0,0.0,0.00218,0.08852,0.0,0.28182,0.71818,0.89165,0.20471,0.82682,0.53056
57,0.11597,0.0,0.0,0.0,0.00218,0.08874,0.0,0.28183,0.71817,0.89171,0.20514,0.82686,0.53104
58,0.11598,0.0,0.0,0.0,0.00218,0.08902,0.0,0.28185,0.71815,0.89145,0.20543,0.82668,0.53176
59,0.11611,0.0,0.0,0.0,0.00218,0.08864,0.0,0.28183,0.71817,0.89154,0.20519,0.82667,0.53168
60,0.11604,0.0,0.0,0.0,0.00218,0.08873,0.0,0.28209,0.71791,0.89149,0.20521,0.8265,0.53032
