epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
45,0.27663,0.0,0.0446,0.21097,0.00217,0.0,0.0,0.0,0.0,0.0,0.34277,0.85303,0.56922
46,0.27633,0.0,0.04405,0.21059,0.00217,0.0,0.0,0.0,0.0,0.0,0.34188,0.85431,0.57829
47,0.2758,0.0,0.0423,0.20814,0.00217,0.0,0.0,0.0,0.0,0.0,0.33935,0.85379,0.57879
48,0.27531,0.0,0.04261,0.2103,0.00217,0.0,0.0,0.0,0.0,0.0,0.33938,0.85378,0.57885
49,0.27455,0.0,0.04287,0.20742,0.00217,0.0,0.0,0.0,0.0,0.0,0.33859,0.85365,0.57673
50,0.27418,0.0,0.04201,0.20542,0.00217,0.0,0.0,0.0,0.0,0.0,0.33717,0.85458,0.58457
51,0.27437,0.0,0.04151,0.20395,0.00217,0.0,0.0,0.0,0.0,0.0,0.33671,0.85396,0.5848
52,0.27339,0.0,0.03983,0.20431,0.00217,0.0,0.0,0.0,0.0,0.0,0.33409,0.85407,0.58371
53,0.27279,0.0,0.04164,0.20547,0.00217,0.0,0.0,0.0,0.0,0.0,0.33541,0.85401,0.58375
54,0.27299,0.0,0.04121,0.20547,0.00217,0.0,0.0,0.0,0.0,0.0,0.33518,0.8543,0.58203
55,0.27301,0.0,0.04062,0.20491,0.00217,0.0,0.0,0.0,0.0,0.0,0.33455,0.85417,0.58311
56,0.27223,0.0,0.04065,0.20439,0.00217,0.0,0.0,0.0,0.0,0.0,0.33376,0.85421,0.58302
57,0.27271,0.0,0.04095,0.20283,0.00217,0.0,0.0,0.0,0.0,0.0,0.33438,0.85411,0.58171
58,0.27264,0.0,0.04121,0.20451,0.00217,0.0,0.0,0.0,0.0,0.0,0.33473,0.85402,0.58322
59,0.27233,0.0,0.04062,0.20351,0.00217,0.0,0.0,0.0,0.0,0.0,0.33373,0.8541,0.58199
60,0.27257,0.0,0.04014,0.20329,0.00217,0.0,0.0,0.0,0.0,0.0,0.33348,0.85407,0.58292
