epoch,bce,kd,total,val_auc,best_val_auc
1,0.4244,1.59261,2.01702,0.82559,0.82559
2,0.38107,1.21023,1.59131,0.8367,0.8367
3,0.36848,1.12114,1.48962,0.83594,0.8367
4,0.36298,1.08167,1.44465,0.84057,0.84057
5,0.35841,1.05168,1.41009,0.83767,0.84057
6,0.35319,1.02595,1.37915,0.84392,0.84392
7,0.34885,0.99238,1.34124,0.83459,0.84392
8,0.34613,0.98046,1.32659,0.84297,0.84392
9,0.34066,0.95497,1.29563,0.84533,0.84533
10,0.3361,0.93471,1.27081,0.846,0.846
11,0.33297,0.92456,1.25753,0.83859,0.846
12,0.32838,0.90514,1.23351,0.84102,0.846
13,0.32223,0.8838,1.20602,0.84438,0.846
14,0.31509,0.85422,1.16931,0.83939,0.846
15,0.30913,0.82838,1.13751,0.84209,0.846
16,0.3011,0.79625,1.09735,0.84366,0.846
17,0.2912,0.7665,1.0577,0.83878,0.846
18,0.28274,0.75004,1.03278,0.83701,0.846
19,0.27502,0.71848,0.9935,0.83941,0.846
20,0.2656,0.69517,0.96077,0.83986,0.846
21,0.25541,0.66591,0.92132,0.8395,0.846
22,0.24852,0.64644,0.89496,0.84074,0.846
23,0.24294,0.62569,0.86863,0.83964,0.846
24,0.23475,0.60988,0.84463,0.8358,0.846
25,0.22889,0.59624,0.82513,0.83353,0.846
26,0.22546,0.58067,0.80613,0.83942,0.846
27,0.22,0.56918,0.78918,0.83411,0.846
28,0.21739,0.5588,0.77619,0.84015,0.846
29,0.2131,0.55535,0.76845,0.83847,0.846
30,0.20947,0.54267,0.75213,0.83871,0.846
31,0.20738,0.53978,0.74716,0.84126,0.846
32,0.2029,0.52811,0.73101,0.83919,0.846
33,0.20203,0.52203,0.72406,0.83906,0.846
34,0.19822,0.5147,0.71293,0.8405,0.846
35,0.19796,0.51116,0.70912,0.84053,0.846
36,0.19559,0.5081,0.70369,0.83969,0.846
37,0.19455,0.50004,0.69459,0.83766,0.846
38,0.19273,0.49795,0.69068,0.84037,0.846
39,0.19143,0.49245,0.68389,0.84105,0.846
40,0.18943,0.48752,0.67695,0.84035,0.846
41,0.18944,0.4853,0.67474,0.8393,0.846
42,0.18782,0.4818,0.66963,0.841,0.846
43,0.18699,0.47737,0.66436,0.83925,0.846
44,0.18636,0.47663,0.66299,0.83897,0.846
45,0.18621,0.4759,0.6621,0.83839,0.846
46,0.18523,0.47088,0.65611,0.84101,0.846
47,0.18385,0.4694,0.65325,0.83959,0.846
48,0.1844,0.46706,0.65146,0.84097,0.846
49,0.18236,0.4611,0.64346,0.83922,0.846
50,0.1826,0.46038,0.64299,0.83999,0.846
51,0.18172,0.45926,0.64098,0.83914,0.846
52,0.18196,0.45713,0.63909,0.84226,0.846
53,0.18192,0.45675,0.63868,0.84043,0.846
54,0.18038,0.45269,0.63307,0.8409,0.846
55,0.1801,0.44897,0.62907,0.84102,0.846
56,0.17946,0.44766,0.62712,0.84198,0.846
57,0.17978,0.4473,0.62708,0.84086,0.846
58,0.17966,0.44689,0.62656,0.84162,0.846
59,0.17908,0.44678,0.62586,0.84238,0.846
60,0.17876,0.44484,0.6236,0.84269,0.846
61,0.17867,0.44278,0.62145,0.84229,0.846
62,0.17866,0.4426,0.62126,0.84307,0.846
63,0.17774,0.44284,0.62058,0.84272,0.846
64,0.17864,0.443,0.62164,0.84168,0.846
65,0.17791,0.43901,0.61692,0.84176,0.846
66,0.17735,0.43732,0.61467,0.8426,0.846
67,0.17773,0.43954,0.61727,0.84184,0.846
68,0.17737,0.43686,0.61422,0.84209,0.846
69,0.17699,0.43481,0.6118,0.84231,0.846
70,0.17688,0.43618,0.61306,0.84292,0.846
71,0.17671,0.43442,0.61112,0.84275,0.846
72,0.17612,0.4329,0.60903,0.84279,0.846
73,0.1764,0.43311,0.60951,0.84248,0.846
74,0.17612,0.43216,0.60828,0.84285,0.846
75,0.17645,0.43171,0.60817,0.84279,0.846
76,0.17621,0.43126,0.60747,0.84348,0.846
77,0.17555,0.43175,0.60729,0.84292,0.846
78,0.17618,0.43129,0.60748,0.84206,0.846
79,0.17563,0.43041,0.60604,0.84277,0.846
80,0.17592,0.43014,0.60606,0.84294,0.846
81,0.17538,0.42899,0.60436,0.84274,0.846
82,0.17552,0.42858,0.60411,0.84304,0.846
83,0.17541,0.4282,0.60361,0.84261,0.846
84,0.17561,0.42867,0.60428,0.84309,0.846
85,0.17553,0.4284,0.60392,0.8431,0.846
86,0.17524,0.42834,0.60357,0.84274,0.846
87,0.17508,0.4275,0.60258,0.84294,0.846
88,0.17535,0.42751,0.60286,0.84288,0.846
89,0.17545,0.42674,0.60219,0.84324,0.846
90,0.1748,0.42701,0.60181,0.84321,0.846
91,0.17513,0.42636,0.60149,0.84265,0.846
92,0.1752,0.42598,0.60118,0.8429,0.846
93,0.17497,0.42564,0.60061,0.84272,0.846
94,0.17501,0.42642,0.60143,0.84289,0.846
95,0.17481,0.42621,0.60103,0.84286,0.846
96,0.17507,0.42631,0.60138,0.84287,0.846
97,0.17505,0.42619,0.60124,0.84283,0.846
98,0.1751,0.42618,0.60128,0.84306,0.846
99,0.17482,0.42613,0.60095,0.84307,0.846
100,0.17491,0.42555,0.60047,0.84284,0.846
