epoch,bce,kd,total,val_auc,best_val_auc
1,0.41967,1.58597,2.00565,0.82674,0.82674
2,0.37575,1.19685,1.57261,0.83717,0.83717
3,0.36328,1.11567,1.47894,0.83102,0.83717
4,0.35818,1.07973,1.43791,0.83976,0.83976
5,0.35388,1.05208,1.40597,0.83844,0.83976
6,0.34769,1.02227,1.36996,0.84385,0.84385
7,0.34463,1.00262,1.34725,0.83516,0.84385
8,0.34013,0.97991,1.32004,0.84003,0.84385
9,0.33463,0.95805,1.29268,0.84378,0.84385
10,0.32926,0.9363,1.26556,0.84233,0.84385
11,0.32564,0.92364,1.24929,0.84087,0.84385
12,0.32071,0.90204,1.22275,0.83402,0.84385
13,0.3135,0.88047,1.19398,0.84379,0.84385
14,0.30613,0.85264,1.15877,0.83787,0.84385
15,0.29829,0.82082,1.11911,0.83994,0.84385
16,0.29033,0.79399,1.08432,0.84153,0.84385
17,0.27998,0.76121,1.04118,0.83456,0.84385
18,0.26974,0.74235,1.0121,0.8367,0.84385
19,0.26106,0.7124,0.97346,0.83637,0.84385
20,0.25102,0.68515,0.93616,0.83909,0.84385
21,0.24072,0.65615,0.89688,0.83631,0.84385
22,0.23303,0.63607,0.8691,0.83564,0.84385
23,0.22626,0.6179,0.84416,0.83433,0.84385
24,0.21924,0.60098,0.82023,0.83639,0.84385
25,0.21344,0.58633,0.79977,0.83274,0.84385
26,0.20823,0.56965,0.77787,0.83569,0.84385
27,0.20215,0.55768,0.75983,0.83268,0.84385
28,0.20032,0.54879,0.7491,0.83571,0.84385
29,0.19594,0.54612,0.74206,0.8369,0.84385
30,0.19257,0.5298,0.72237,0.83746,0.84385
31,0.18942,0.527,0.71642,0.83797,0.84385
32,0.18561,0.516,0.70161,0.83473,0.84385
33,0.18392,0.50762,0.69154,0.83592,0.84385
34,0.18083,0.5016,0.68244,0.83645,0.84385
35,0.18089,0.501,0.68189,0.83564,0.84385
36,0.17838,0.49441,0.67278,0.83472,0.84385
37,0.17625,0.48824,0.66449,0.8366,0.84385
38,0.17495,0.48327,0.65822,0.83426,0.84385
39,0.17356,0.47912,0.65268,0.8366,0.84385
40,0.17136,0.47407,0.64543,0.83817,0.84385
41,0.17127,0.47324,0.6445,0.83747,0.84385
42,0.17044,0.46893,0.63937,0.8358,0.84385
43,0.16923,0.4657,0.63493,0.83363,0.84385
44,0.16874,0.46519,0.63393,0.83551,0.84385
45,0.16795,0.46187,0.62982,0.83594,0.84385
46,0.16724,0.45866,0.6259,0.83717,0.84385
47,0.16669,0.45714,0.62383,0.83735,0.84385
48,0.16692,0.45326,0.62018,0.8395,0.84385
49,0.16499,0.44982,0.61481,0.83655,0.84385
50,0.16514,0.44974,0.61488,0.83738,0.84385
51,0.16431,0.44749,0.6118,0.83762,0.84385
52,0.16403,0.44484,0.60886,0.83876,0.84385
53,0.16377,0.44256,0.60633,0.83705,0.84385
54,0.16289,0.4402,0.60309,0.83751,0.84385
55,0.16251,0.43719,0.59971,0.83777,0.84385
56,0.16213,0.43558,0.59771,0.83719,0.84385
57,0.16217,0.43436,0.59653,0.83814,0.84385
58,0.1615,0.43312,0.59462,0.83767,0.84385
59,0.16161,0.43298,0.59459,0.8388,0.84385
60,0.16156,0.43221,0.59377,0.83953,0.84385
61,0.16153,0.43079,0.59233,0.83816,0.84385
62,0.16112,0.42998,0.5911,0.83848,0.84385
63,0.16035,0.43013,0.59048,0.83918,0.84385
64,0.16103,0.42921,0.59024,0.84016,0.84385
65,0.1606,0.42773,0.58833,0.83853,0.84385
66,0.16031,0.42751,0.58782,0.83855,0.84385
67,0.16058,0.4273,0.58787,0.83864,0.84385
68,0.15978,0.42409,0.58387,0.83847,0.84385
69,0.15961,0.42286,0.58246,0.83924,0.84385
70,0.15952,0.42426,0.58378,0.83966,0.84385
71,0.15929,0.42174,0.58103,0.83913,0.84385
72,0.1588,0.42077,0.57957,0.83902,0.84385
73,0.15899,0.42081,0.5798,0.83896,0.84385
74,0.15873,0.41965,0.57838,0.83827,0.84385
75,0.15897,0.41973,0.57869,0.83877,0.84385
76,0.15885,0.4191,0.57795,0.83828,0.84385
77,0.15829,0.41886,0.57715,0.83894,0.84385
78,0.15872,0.41839,0.57711,0.83879,0.84385
79,0.15868,0.41843,0.57711,0.83926,0.84385
80,0.15859,0.41783,0.57641,0.83889,0.84385
81,0.15824,0.41674,0.57498,0.83934,0.84385
82,0.1582,0.41641,0.5746,0.83899,0.84385
83,0.15808,0.41611,0.57419,0.83865,0.84385
84,0.15827,0.41636,0.57463,0.83901,0.84385
85,0.15823,0.41664,0.57487,0.83957,0.84385
86,0.15805,0.4169,0.57495,0.83897,0.84385
87,0.15781,0.41518,0.57299,0.83915,0.84385
88,0.15807,0.41538,0.57345,0.83905,0.84385
89,0.15809,0.41455,0.57263,0.83906,0.84385
90,0.15762,0.41477,0.57239,0.83919,0.84385
91,0.15794,0.41433,0.57227,0.83888,0.84385
92,0.1578,0.4141,0.57191,0.83875,0.84385
93,0.15769,0.41415,0.57184,0.83881,0.84385
94,0.15788,0.41425,0.57214,0.83885,0.84385
95,0.15754,0.41412,0.57165,0.83871,0.84385
96,0.15785,0.41397,0.57182,0.8389,0.84385
97,0.15765,0.41409,0.57174,0.83874,0.84385
98,0.15778,0.41424,0.57202,0.83901,0.84385
99,0.15767,0.41382,0.57149,0.8388,0.84385
100,0.15769,0.41348,0.57117,0.83878,0.84385
