epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
45,0.2164,0.0,0.03996,0.16457,0.00238,0.0,0.0,0.0,0.0,0.0,0.2733,0.84504,0.57535
46,0.21573,0.0,0.04026,0.16306,0.00238,0.0,0.0,0.0,0.0,0.0,0.27276,0.84636,0.573
47,0.21517,0.0,0.03789,0.15837,0.00238,0.0,0.0,0.0,0.0,0.0,0.26937,0.8449,0.57847
48,0.21464,0.0,0.03761,0.15996,0.00238,0.0,0.0,0.0,0.0,0.0,0.26873,0.84627,0.57511
49,0.21403,0.0,0.03762,0.1569,0.00238,0.0,0.0,0.0,0.0,0.0,0.26781,0.84514,0.57534
50,0.21362,0.0,0.03691,0.15445,0.00238,0.0,0.0,0.0,0.0,0.0,0.26645,0.84632,0.5784
51,0.21339,0.0,0.03634,0.15313,0.00238,0.0,0.0,0.0,0.0,0.0,0.26552,0.84609,0.57793
52,0.21272,0.0,0.03507,0.15135,0.00238,0.0,0.0,0.0,0.0,0.0,0.26341,0.84594,0.5777
53,0.2128,0.0,0.03574,0.15283,0.00238,0.0,0.0,0.0,0.0,0.0,0.2643,0.84587,0.577
54,0.21255,0.0,0.03594,0.15095,0.00238,0.0,0.0,0.0,0.0,0.0,0.26407,0.84618,0.57649
55,0.21222,0.0,0.0354,0.15182,0.00238,0.0,0.0,0.0,0.0,0.0,0.26328,0.84623,0.57856
56,0.21177,0.0,0.0349,0.15177,0.00238,0.0,0.0,0.0,0.0,0.0,0.26232,0.84615,0.57667
57,0.21196,0.0,0.03501,0.14869,0.00238,0.0,0.0,0.0,0.0,0.0,0.26232,0.84628,0.57945
58,0.21223,0.0,0.03507,0.14977,0.00238,0.0,0.0,0.0,0.0,0.0,0.26275,0.84615,0.578
59,0.21207,0.0,0.03498,0.14906,0.00238,0.0,0.0,0.0,0.0,0.0,0.26243,0.84612,0.57876
60,0.212,0.0,0.03461,0.15038,0.00238,0.0,0.0,0.0,0.0,0.0,0.26212,0.84612,0.57718
