epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
50,0.11659,0.0,0.0,0.21066,0.0,0.08866,0.0,0.28183,0.71817,0.89161,0.22631,0.83261,0.53893
51,0.11652,0.0,0.0,0.21067,0.0,0.0889,0.0,0.28182,0.71818,0.89135,0.22648,0.83276,0.54092
52,0.11609,0.0,0.0,0.20975,0.0,0.08856,0.0,0.28192,0.71808,0.8916,0.22562,0.83262,0.53936
53,0.1164,0.0,0.0,0.20896,0.0,0.08868,0.0,0.28191,0.71809,0.89156,0.22598,0.83222,0.54098
54,0.11645,0.0,0.0,0.20983,0.0,0.08856,0.0,0.28197,0.71803,0.89162,0.22599,0.83265,0.54086
55,0.11633,0.0,0.0,0.20841,0.0,0.08861,0.0,0.28188,0.71812,0.89165,0.22578,0.83249,0.53802
56,0.11592,0.0,0.0,0.20948,0.0,0.08854,0.0,0.28182,0.71818,0.89165,0.22541,0.8328,0.53994
57,0.11623,0.0,0.0,0.20634,0.0,0.08864,0.0,0.28183,0.71817,0.89171,0.2255,0.83278,0.54097
58,0.11642,0.0,0.0,0.20852,0.0,0.08879,0.0,0.28185,0.71815,0.89145,0.22606,0.8329,0.53828
59,0.11641,0.0,0.0,0.20813,0.0,0.08853,0.0,0.28183,0.71817,0.89154,0.22576,0.83272,0.54157
60,0.11631,0.0,0.0,0.2081,0.0,0.08858,0.0,0.28209,0.71791,0.89149,0.2257,0.8328,0.53743
