epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
49,0.11637,0.0,0.0,0.21295,0.00217,0.08914,0.0,0.28192,0.71808,0.89162,0.22724,0.83303,0.54866
50,0.11659,0.0,0.0,0.21045,0.00217,0.08864,0.0,0.28183,0.71817,0.89161,0.22671,0.83303,0.5433
51,0.11655,0.0,0.0,0.20992,0.00217,0.08881,0.0,0.28182,0.71818,0.89135,0.22679,0.83333,0.55023
52,0.11609,0.0,0.0,0.20948,0.00217,0.08853,0.0,0.28192,0.71808,0.8916,0.226,0.83331,0.54913
53,0.11642,0.0,0.0,0.20855,0.00217,0.0886,0.0,0.28191,0.71809,0.89156,0.22631,0.83294,0.54838
54,0.11644,0.0,0.0,0.2092,0.00217,0.08852,0.0,0.28197,0.71803,0.89162,0.22631,0.83328,0.5476
55,0.11633,0.0,0.0,0.20832,0.00217,0.08858,0.0,0.28188,0.71812,0.89165,0.22617,0.83318,0.54653
56,0.11603,0.0,0.0,0.20928,0.00217,0.08842,0.0,0.28182,0.71818,0.89165,0.22581,0.8333,0.54789
57,0.11615,0.0,0.0,0.20599,0.00217,0.08867,0.0,0.28183,0.71817,0.89171,0.22585,0.83337,0.54723
58,0.11634,0.0,0.0,0.20851,0.00217,0.08878,0.0,0.28185,0.71815,0.89145,0.22641,0.83332,0.54519
59,0.11649,0.0,0.0,0.2078,0.00217,0.08841,0.0,0.28183,0.71817,0.89154,0.22612,0.83327,0.54745
60,0.11637,0.0,0.0,0.20746,0.00217,0.08851,0.0,0.28209,0.71791,0.89149,0.22605,0.83318,0.54448
