epoch,bce,kd,total,val_auc,best_val_auc
1,0.42446,1.17784,1.6023,0.83211,0.83211
2,0.37936,0.78846,1.16782,0.8357,0.8357
3,0.36922,0.71782,1.08704,0.8377,0.8377
4,0.36161,0.67442,1.03603,0.83888,0.83888
5,0.35741,0.65299,1.0104,0.83706,0.83888
6,0.35367,0.62551,0.97918,0.84279,0.84279
7,0.34789,0.60711,0.955,0.83673,0.84279
8,0.3458,0.59423,0.94004,0.83895,0.84279
9,0.34074,0.57246,0.91321,0.8453,0.8453
10,0.33882,0.57875,0.91757,0.84536,0.84536
11,0.33122,0.54796,0.87918,0.84382,0.84536
12,0.32929,0.54265,0.87194,0.84234,0.84536
13,0.32402,0.52573,0.84975,0.84719,0.84719
14,0.31665,0.50594,0.82258,0.84246,0.84719
15,0.3131,0.49818,0.81128,0.84578,0.84719
16,0.30681,0.49027,0.79708,0.84591,0.84719
17,0.30247,0.48369,0.78616,0.84424,0.84719
18,0.29392,0.46481,0.75873,0.84298,0.84719
19,0.28635,0.45376,0.7401,0.84762,0.84762
20,0.28046,0.43946,0.71992,0.84475,0.84762
21,0.27494,0.4336,0.70854,0.84397,0.84762
22,0.26787,0.42486,0.69273,0.84511,0.84762
23,0.2633,0.42169,0.68499,0.84463,0.84762
24,0.25722,0.40662,0.66384,0.84502,0.84762
25,0.25334,0.40722,0.66056,0.84243,0.84762
26,0.24871,0.39948,0.64818,0.84458,0.84762
27,0.24348,0.38851,0.63198,0.84339,0.84762
28,0.24111,0.3851,0.62621,0.84431,0.84762
29,0.23622,0.38194,0.61816,0.84406,0.84762
30,0.23303,0.37599,0.60902,0.84448,0.84762
31,0.23032,0.37428,0.6046,0.84557,0.84762
32,0.22753,0.36838,0.59592,0.84423,0.84762
33,0.22602,0.36743,0.59345,0.84463,0.84762
34,0.22296,0.3618,0.58476,0.84325,0.84762
35,0.21991,0.35636,0.57626,0.84391,0.84762
36,0.21774,0.35229,0.57003,0.84587,0.84762
37,0.2174,0.35236,0.56976,0.8469,0.84762
38,0.21447,0.34878,0.56325,0.84481,0.84762
39,0.21406,0.35055,0.56461,0.84583,0.84762
40,0.21326,0.35146,0.56472,0.84602,0.84762
41,0.21203,0.3453,0.55733,0.84635,0.84762
42,0.21071,0.34599,0.55669,0.84351,0.84762
43,0.20998,0.34133,0.55131,0.8472,0.84762
44,0.20807,0.33765,0.54572,0.84545,0.84762
45,0.20745,0.33788,0.54533,0.84705,0.84762
46,0.20659,0.3363,0.5429,0.84718,0.84762
47,0.20648,0.33535,0.54183,0.84528,0.84762
48,0.20618,0.33493,0.54111,0.84598,0.84762
49,0.2054,0.33202,0.53742,0.84727,0.84762
50,0.20464,0.33064,0.53528,0.84742,0.84762
51,0.20476,0.33091,0.53566,0.84692,0.84762
52,0.20489,0.33118,0.53607,0.84607,0.84762
53,0.20393,0.328,0.53194,0.84742,0.84762
54,0.2025,0.32611,0.52861,0.84515,0.84762
55,0.20347,0.32803,0.5315,0.84575,0.84762
56,0.20252,0.32409,0.52661,0.84774,0.84774
57,0.20128,0.32288,0.52416,0.84677,0.84774
58,0.20144,0.32208,0.52352,0.8469,0.84774
59,0.20118,0.32173,0.52291,0.84691,0.84774
60,0.20144,0.32349,0.52493,0.8474,0.84774
61,0.20052,0.31997,0.52049,0.84678,0.84774
62,0.20054,0.31888,0.51942,0.84638,0.84774
63,0.20041,0.31849,0.5189,0.84596,0.84774
64,0.20002,0.31795,0.51797,0.84698,0.84774
65,0.19967,0.31815,0.51782,0.84717,0.84774
66,0.19916,0.31716,0.51632,0.84751,0.84774
67,0.19988,0.31688,0.51676,0.84688,0.84774
68,0.19925,0.31616,0.51541,0.8472,0.84774
69,0.19911,0.31559,0.5147,0.8467,0.84774
70,0.19894,0.31485,0.51379,0.84686,0.84774
71,0.19891,0.31498,0.51388,0.84713,0.84774
72,0.19854,0.31438,0.51292,0.84732,0.84774
73,0.19882,0.31332,0.51213,0.84673,0.84774
74,0.19806,0.31286,0.51092,0.84743,0.84774
75,0.1985,0.31307,0.51157,0.84752,0.84774
76,0.19827,0.31237,0.51064,0.84694,0.84774
77,0.19797,0.31242,0.51039,0.84742,0.84774
78,0.19796,0.31237,0.51033,0.84718,0.84774
79,0.19793,0.31145,0.50938,0.8477,0.84774
80,0.19769,0.31119,0.50888,0.84729,0.84774
81,0.19808,0.31204,0.51012,0.8472,0.84774
82,0.19759,0.31176,0.50935,0.84726,0.84774
83,0.1978,0.31127,0.50907,0.84689,0.84774
84,0.19744,0.31055,0.50799,0.84697,0.84774
85,0.19759,0.31008,0.50767,0.84708,0.84774
86,0.19778,0.31036,0.50814,0.84706,0.84774
87,0.19717,0.31042,0.50759,0.84708,0.84774
88,0.19725,0.31003,0.50728,0.84732,0.84774
89,0.19751,0.30984,0.50735,0.84734,0.84774
90,0.1973,0.30983,0.50713,0.84711,0.84774
91,0.19755,0.30944,0.50699,0.8472,0.84774
92,0.19741,0.30952,0.50693,0.84714,0.84774
93,0.19728,0.30935,0.50663,0.84692,0.84774
94,0.19723,0.30955,0.50678,0.84718,0.84774
95,0.19752,0.30911,0.50663,0.84729,0.84774
96,0.19741,0.30926,0.50667,0.84716,0.84774
97,0.19719,0.30907,0.50626,0.84712,0.84774
98,0.19714,0.30918,0.50633,0.84724,0.84774
99,0.19732,0.3092,0.50652,0.84719,0.84774
100,0.1972,0.30937,0.50657,0.84718,0.84774
