epoch,bce,kd,total,val_auc,best_val_auc
1,0.42151,1.21906,1.64057,0.82857,0.82857
2,0.3736,0.81106,1.18465,0.8342,0.8342
3,0.36355,0.74534,1.10888,0.83614,0.83614
4,0.35599,0.70113,1.05712,0.84055,0.84055
5,0.35065,0.67718,1.02783,0.84099,0.84099
6,0.34599,0.65277,0.99875,0.84363,0.84363
7,0.34089,0.63491,0.9758,0.83702,0.84363
8,0.33763,0.61936,0.95699,0.84416,0.84416
9,0.33252,0.60018,0.9327,0.84637,0.84637
10,0.33008,0.60487,0.93494,0.84819,0.84819
11,0.32348,0.5774,0.90088,0.84556,0.84819
12,0.31991,0.57078,0.8907,0.84196,0.84819
13,0.31382,0.55438,0.86821,0.84774,0.84819
14,0.30585,0.5333,0.83915,0.84547,0.84819
15,0.3011,0.52466,0.82576,0.84364,0.84819
16,0.29252,0.51397,0.80649,0.84211,0.84819
17,0.28757,0.50584,0.79341,0.84763,0.84819
18,0.27866,0.48819,0.76685,0.84252,0.84819
19,0.26911,0.47457,0.74369,0.84571,0.84819
20,0.26222,0.4601,0.72232,0.84346,0.84819
21,0.25568,0.45581,0.71149,0.84392,0.84819
22,0.24633,0.44688,0.69321,0.84266,0.84819
23,0.24116,0.4387,0.67986,0.84154,0.84819
24,0.23529,0.42883,0.66412,0.84354,0.84819
25,0.23145,0.42566,0.65711,0.84374,0.84819
26,0.22662,0.41692,0.64354,0.84411,0.84819
27,0.22195,0.4079,0.62985,0.84502,0.84819
28,0.21801,0.40231,0.62032,0.84381,0.84819
29,0.2137,0.39804,0.61174,0.84362,0.84819
30,0.20939,0.39012,0.59952,0.8461,0.84819
31,0.20639,0.38783,0.59422,0.84293,0.84819
32,0.20315,0.38318,0.58634,0.84153,0.84819
33,0.20228,0.38397,0.58625,0.84244,0.84819
34,0.19981,0.37852,0.57832,0.84115,0.84819
35,0.19722,0.37334,0.57056,0.84292,0.84819
36,0.19548,0.36988,0.56536,0.84635,0.84819
37,0.1941,0.36772,0.56182,0.84555,0.84819
38,0.19213,0.36569,0.55782,0.8442,0.84819
39,0.19151,0.36561,0.55712,0.84488,0.84819
40,0.19135,0.36726,0.55861,0.84366,0.84819
41,0.18962,0.36083,0.55045,0.84539,0.84819
42,0.18825,0.35932,0.54756,0.84506,0.84819
43,0.18758,0.35636,0.54394,0.84578,0.84819
44,0.18622,0.35359,0.5398,0.84491,0.84819
45,0.18585,0.35404,0.53989,0.84576,0.84819
46,0.1852,0.35235,0.53754,0.84523,0.84819
47,0.18573,0.35249,0.53822,0.84576,0.84819
48,0.1848,0.35131,0.53611,0.84388,0.84819
49,0.18378,0.34821,0.53198,0.84494,0.84819
50,0.18379,0.34701,0.5308,0.8465,0.84819
51,0.18363,0.34753,0.53117,0.84533,0.84819
52,0.183,0.3464,0.5294,0.84609,0.84819
53,0.18246,0.34288,0.52534,0.84622,0.84819
54,0.1814,0.34217,0.52357,0.8455,0.84819
55,0.18221,0.3431,0.52531,0.84515,0.84819
56,0.18093,0.33971,0.52064,0.84663,0.84819
57,0.18033,0.338,0.51833,0.84655,0.84819
58,0.18024,0.33772,0.51795,0.84622,0.84819
59,0.17995,0.33789,0.51784,0.8459,0.84819
60,0.18066,0.34033,0.52099,0.84738,0.84819
61,0.17934,0.33541,0.51475,0.8454,0.84819
62,0.17956,0.33465,0.51421,0.84628,0.84819
63,0.17937,0.33437,0.51374,0.84578,0.84819
64,0.17918,0.33423,0.51341,0.8458,0.84819
65,0.17903,0.33452,0.51356,0.84579,0.84819
66,0.17844,0.3335,0.51193,0.84643,0.84819
67,0.17881,0.3328,0.51161,0.846,0.84819
68,0.17821,0.33229,0.5105,0.84658,0.84819
69,0.17826,0.33164,0.5099,0.84557,0.84819
70,0.17803,0.33124,0.50927,0.84602,0.84819
71,0.17817,0.33116,0.50932,0.84635,0.84819
72,0.17755,0.33067,0.50823,0.84591,0.84819
73,0.17793,0.32915,0.50708,0.846,0.84819
74,0.1772,0.32903,0.50623,0.84619,0.84819
75,0.17744,0.32917,0.50661,0.84652,0.84819
76,0.17749,0.32814,0.50563,0.84595,0.84819
77,0.17717,0.3281,0.50526,0.84607,0.84819
78,0.17732,0.32851,0.50583,0.84625,0.84819
79,0.17711,0.32803,0.50514,0.84637,0.84819
80,0.17706,0.32746,0.50452,0.84633,0.84819
81,0.1774,0.32831,0.5057,0.84592,0.84819
82,0.17697,0.32793,0.5049,0.84611,0.84819
83,0.17706,0.32753,0.50459,0.84576,0.84819
84,0.17685,0.32686,0.50371,0.8459,0.84819
85,0.17708,0.32632,0.5034,0.84597,0.84819
86,0.17702,0.32677,0.50379,0.84612,0.84819
87,0.17655,0.32666,0.50322,0.84632,0.84819
88,0.17659,0.32637,0.50296,0.84624,0.84819
89,0.17677,0.32608,0.50285,0.84617,0.84819
90,0.17664,0.32594,0.50259,0.84609,0.84819
91,0.17676,0.32566,0.50242,0.84627,0.84819
92,0.17673,0.32572,0.50246,0.84611,0.84819
93,0.17644,0.32588,0.50232,0.84597,0.84819
94,0.17666,0.3256,0.50226,0.84629,0.84819
95,0.17655,0.32541,0.50196,0.84622,0.84819
96,0.1768,0.32546,0.50226,0.84617,0.84819
97,0.17667,0.32513,0.5018,0.84607,0.84819
98,0.17641,0.32565,0.50206,0.84628,0.84819
99,0.17666,0.32539,0.50205,0.84629,0.84819
100,0.17656,0.32535,0.50191,0.8462,0.84819
