epoch,bce,kd,total,val_auc,best_val_auc
1,0.42163,1.29184,1.71347,0.83245,0.83245
2,0.37793,0.90082,1.27876,0.8392,0.8392
3,0.36705,0.82569,1.19274,0.83924,0.83924
4,0.35844,0.77353,1.13197,0.83362,0.83924
5,0.35327,0.74949,1.10276,0.83159,0.83924
6,0.34958,0.72478,1.07436,0.84298,0.84298
7,0.34417,0.70588,1.05005,0.83399,0.84298
8,0.34122,0.68855,1.02977,0.84003,0.84298
9,0.33685,0.6711,1.00794,0.84687,0.84687
10,0.33476,0.67422,1.00898,0.84936,0.84936
11,0.32753,0.64416,0.97169,0.84685,0.84936
12,0.32497,0.63836,0.96333,0.84321,0.84936
13,0.3194,0.62133,0.94073,0.84708,0.84936
14,0.31192,0.60166,0.91358,0.84541,0.84936
15,0.30739,0.5888,0.89619,0.84561,0.84936
16,0.30105,0.58344,0.88449,0.84601,0.84936
17,0.29533,0.5732,0.86853,0.84614,0.84936
18,0.28636,0.55417,0.84054,0.84263,0.84936
19,0.279,0.54387,0.82287,0.84474,0.84936
20,0.27156,0.52599,0.79756,0.84546,0.84936
21,0.26495,0.51731,0.78226,0.84479,0.84936
22,0.2579,0.51058,0.76847,0.84514,0.84936
23,0.25069,0.5003,0.75098,0.84279,0.84936
24,0.24559,0.48848,0.73407,0.84347,0.84936
25,0.24168,0.48709,0.72876,0.84582,0.84936
26,0.23661,0.47778,0.71439,0.84343,0.84936
27,0.23112,0.46608,0.6972,0.84427,0.84936
28,0.22764,0.46154,0.68917,0.84278,0.84936
29,0.22229,0.45681,0.6791,0.84292,0.84936
30,0.21967,0.45057,0.67024,0.84532,0.84936
31,0.21651,0.4478,0.66431,0.8441,0.84936
32,0.2131,0.44163,0.65473,0.84477,0.84936
33,0.21247,0.44159,0.65406,0.84501,0.84936
34,0.20914,0.43447,0.64361,0.84261,0.84936
35,0.20614,0.43054,0.63668,0.84499,0.84936
36,0.20528,0.42826,0.63353,0.84528,0.84936
37,0.20347,0.42475,0.62822,0.84548,0.84936
38,0.20145,0.42239,0.62384,0.84326,0.84936
39,0.20141,0.42261,0.62403,0.84345,0.84936
40,0.20016,0.42513,0.62529,0.84356,0.84936
41,0.1982,0.41513,0.61333,0.84578,0.84936
42,0.19764,0.41711,0.61474,0.843,0.84936
43,0.1965,0.41255,0.60904,0.84435,0.84936
44,0.19495,0.4079,0.60284,0.84493,0.84936
45,0.19434,0.40802,0.60236,0.84432,0.84936
46,0.19385,0.40757,0.60142,0.84608,0.84936
47,0.19423,0.40702,0.60125,0.84458,0.84936
48,0.19351,0.40556,0.59907,0.84343,0.84936
49,0.19248,0.40228,0.59477,0.84476,0.84936
50,0.1919,0.40051,0.59241,0.84537,0.84936
51,0.19198,0.40169,0.59367,0.84439,0.84936
52,0.19155,0.40137,0.59292,0.84505,0.84936
53,0.19067,0.39742,0.58809,0.84586,0.84936
54,0.18934,0.3956,0.58494,0.84537,0.84936
55,0.19058,0.39575,0.58633,0.84513,0.84936
56,0.18964,0.39334,0.58298,0.84559,0.84936
57,0.18855,0.39195,0.5805,0.84565,0.84936
58,0.18886,0.3926,0.58146,0.8453,0.84936
59,0.18853,0.39145,0.57998,0.84609,0.84936
60,0.18889,0.3942,0.58309,0.84645,0.84936
61,0.18769,0.3886,0.57629,0.84499,0.84936
62,0.18775,0.38756,0.57531,0.8455,0.84936
63,0.18756,0.38753,0.57509,0.84448,0.84936
64,0.18739,0.38673,0.57412,0.84532,0.84936
65,0.18707,0.38698,0.57405,0.84652,0.84936
66,0.18656,0.38611,0.57267,0.84683,0.84936
67,0.18725,0.38563,0.57288,0.84503,0.84936
68,0.18647,0.38479,0.57126,0.84689,0.84936
69,0.1865,0.38394,0.57043,0.84532,0.84936
70,0.1863,0.38354,0.56984,0.84586,0.84936
71,0.18625,0.38438,0.57063,0.84566,0.84936
72,0.18579,0.38292,0.56871,0.84611,0.84936
73,0.18601,0.38175,0.56776,0.84588,0.84936
74,0.18545,0.3813,0.56674,0.84588,0.84936
75,0.18569,0.38181,0.56749,0.84554,0.84936
76,0.18572,0.38051,0.56624,0.84572,0.84936
77,0.18529,0.38088,0.56617,0.8463,0.84936
78,0.18533,0.38058,0.56591,0.84578,0.84936
79,0.18522,0.37995,0.56517,0.8462,0.84936
80,0.1851,0.37935,0.56444,0.84574,0.84936
81,0.18541,0.3805,0.56592,0.84572,0.84936
82,0.18505,0.37968,0.56473,0.84573,0.84936
83,0.1851,0.37988,0.56498,0.84545,0.84936
84,0.18493,0.37877,0.5637,0.84569,0.84936
85,0.18507,0.37817,0.56324,0.84536,0.84936
86,0.18517,0.37874,0.56391,0.84571,0.84936
87,0.18461,0.37857,0.56317,0.84596,0.84936
88,0.18465,0.37797,0.56262,0.84595,0.84936
89,0.1848,0.3779,0.5627,0.84607,0.84936
90,0.18457,0.37809,0.56266,0.84577,0.84936
91,0.18484,0.37743,0.56226,0.84605,0.84936
92,0.18481,0.37755,0.56236,0.84613,0.84936
93,0.1846,0.37753,0.56213,0.84577,0.84936
94,0.18463,0.37766,0.56229,0.84594,0.84936
95,0.18466,0.37734,0.562,0.8459,0.84936
96,0.18482,0.37737,0.5622,0.84585,0.84936
97,0.18456,0.37692,0.56148,0.84584,0.84936
98,0.18452,0.37728,0.5618,0.84585,0.84936
99,0.1848,0.37707,0.56188,0.84591,0.84936
100,0.18462,0.37732,0.56193,0.84584,0.84936
