epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
1,0.51686,0.0,1.06364,4.03005,0.00209,0.0,0.0,0.0,0.0,0.0,1.98392,0.78926,0.3528
2,0.45416,0.0,0.50993,2.58962,0.0021,0.0,0.0,0.0,0.0,0.0,1.22348,0.80008,0.47293
3,0.42899,0.0,0.36031,2.04699,0.0021,0.0,0.0,0.0,0.0,0.0,0.99441,0.81026,0.51831
4,0.40429,0.0,0.25595,1.70149,0.0021,0.0,0.0,0.0,0.0,0.0,0.8308,0.80262,0.45427
5,0.38558,0.0,0.19905,1.43023,0.0021,0.0,0.0,0.0,0.0,0.0,0.72808,0.80719,0.47465
6,0.37133,0.0,0.16565,1.22815,0.0021,0.0,0.0,0.0,0.0,0.0,0.66022,0.80749,0.48686
7,0.36018,0.0,0.14562,1.07764,0.0021,0.0,0.0,0.0,0.0,0.0,0.61398,0.81272,0.49486
8,0.35491,0.0,0.13107,0.9676,0.0021,0.0,0.0,0.0,0.0,0.0,0.58315,0.80631,0.51703
9,0.34801,0.0,0.12339,0.88255,0.0021,0.0,0.0,0.0,0.0,0.0,0.56007,0.80717,0.45682
10,0.34367,0.0,0.11507,0.81356,0.0021,0.0,0.0,0.0,0.0,0.0,0.54052,0.81071,0.53313
11,0.34168,0.0,0.11069,0.74974,0.0021,0.0,0.0,0.0,0.0,0.0,0.52776,0.8155,0.50681
12,0.33964,0.0,0.10364,0.70548,0.0021,0.0,0.0,0.0,0.0,0.0,0.51425,0.8144,0.51455
13,0.33569,0.0,0.1024,0.67255,0.0021,0.0,0.0,0.0,0.0,0.0,0.50576,0.81282,0.52515
14,0.33462,0.0,0.09691,0.63794,0.0021,0.0,0.0,0.0,0.0,0.0,0.49575,0.80742,0.52572
15,0.33334,0.0,0.0937,0.60572,0.0021,0.0,0.0,0.0,0.0,0.0,0.48803,0.81201,0.51832
16,0.33262,0.0,0.09443,0.58843,0.0021,0.0,0.0,0.0,0.0,0.0,0.48631,0.8146,0.47123
17,0.3292,0.0,0.0947,0.56281,0.0021,0.0,0.0,0.0,0.0,0.0,0.4806,0.8117,0.52415
18,0.33015,0.0,0.09087,0.54056,0.0021,0.0,0.0,0.0,0.0,0.0,0.47549,0.81397,0.49458
19,0.3279,0.0,0.08201,0.51712,0.0021,0.0,0.0,0.0,0.0,0.0,0.46204,0.81875,0.54104
20,0.32706,0.0,0.08918,0.50789,0.0021,0.0,0.0,0.0,0.0,0.0,0.46746,0.81338,0.51285
21,0.3264,0.0,0.08015,0.49366,0.0021,0.0,0.0,0.0,0.0,0.0,0.45634,0.81782,0.49162
22,0.32494,0.0,0.08006,0.48052,0.0021,0.0,0.0,0.0,0.0,0.0,0.45347,0.81706,0.50691
23,0.32344,0.0,0.07353,0.4601,0.0021,0.0,0.0,0.0,0.0,0.0,0.4434,0.81567,0.4976
24,0.32294,0.0,0.07373,0.45108,0.0021,0.0,0.0,0.0,0.0,0.0,0.4422,0.81678,0.51577
25,0.32209,0.0,0.07454,0.44659,0.0021,0.0,0.0,0.0,0.0,0.0,0.4417,0.81542,0.49245
26,0.3222,0.0,0.0735,0.43735,0.0021,0.0,0.0,0.0,0.0,0.0,0.43986,0.81808,0.52772
27,0.32124,0.0,0.07429,0.42363,0.0021,0.0,0.0,0.0,0.0,0.0,0.43832,0.81681,0.51012
28,0.32068,0.0,0.06874,0.41522,0.0021,0.0,0.0,0.0,0.0,0.0,0.43136,0.81604,0.5002
