epoch,bce,kd,total,val_auc,best_val_auc
1,0.4246,1.61026,2.03487,0.82833,0.82833
2,0.37829,1.20555,1.58384,0.83469,0.83469
3,0.36534,1.11429,1.47964,0.83109,0.83469
4,0.36021,1.07755,1.43776,0.84288,0.84288
5,0.35605,1.04719,1.40325,0.83768,0.84288
6,0.35043,1.02326,1.37369,0.84506,0.84506
7,0.34741,0.99583,1.34324,0.83661,0.84506
8,0.34283,0.97122,1.31404,0.84089,0.84506
9,0.33741,0.95027,1.28768,0.84358,0.84506
10,0.33348,0.9303,1.26379,0.84374,0.84506
11,0.32927,0.91689,1.24616,0.84063,0.84506
12,0.32467,0.89782,1.22249,0.84057,0.84506
13,0.31834,0.87325,1.19159,0.84206,0.84506
14,0.31162,0.84805,1.15967,0.84171,0.84506
15,0.30434,0.81487,1.1192,0.84133,0.84506
16,0.29747,0.78828,1.08575,0.84354,0.84506
17,0.28618,0.75188,1.03806,0.83201,0.84506
18,0.27552,0.72836,1.00388,0.83721,0.84506
19,0.26693,0.69583,0.96276,0.83893,0.84506
20,0.25691,0.67005,0.92696,0.83482,0.84506
21,0.2479,0.63692,0.88482,0.83942,0.84506
22,0.23733,0.60973,0.84705,0.8371,0.84506
23,0.23118,0.58983,0.82101,0.83535,0.84506
24,0.22396,0.57398,0.79794,0.83767,0.84506
25,0.2184,0.55505,0.77345,0.83558,0.84506
26,0.21182,0.53742,0.74924,0.83734,0.84506
27,0.20783,0.52425,0.73208,0.83333,0.84506
28,0.20443,0.51288,0.71731,0.84009,0.84506
29,0.20152,0.51022,0.71174,0.83665,0.84506
30,0.19608,0.49034,0.68642,0.83809,0.84506
31,0.19442,0.48653,0.68095,0.84219,0.84506
32,0.18957,0.4744,0.66398,0.8377,0.84506
33,0.18832,0.46586,0.65419,0.83882,0.84506
34,0.1846,0.45954,0.64413,0.83814,0.84506
35,0.18466,0.45598,0.64064,0.84054,0.84506
36,0.18268,0.44997,0.63265,0.83993,0.84506
37,0.18011,0.44312,0.62322,0.83777,0.84506
38,0.17862,0.43611,0.61473,0.83739,0.84506
39,0.17761,0.43382,0.61143,0.84262,0.84506
40,0.17614,0.43104,0.60719,0.83906,0.84506
41,0.17653,0.42868,0.60521,0.84037,0.84506
42,0.17425,0.42131,0.59556,0.83936,0.84506
43,0.17405,0.41898,0.59303,0.83916,0.84506
44,0.17289,0.41712,0.59001,0.84141,0.84506
45,0.17226,0.4152,0.58746,0.83909,0.84506
46,0.1715,0.4102,0.5817,0.83886,0.84506
47,0.17073,0.4094,0.58013,0.84106,0.84506
48,0.17076,0.40589,0.57665,0.84172,0.84506
49,0.16923,0.39996,0.56919,0.84012,0.84506
50,0.1687,0.40088,0.56958,0.84247,0.84506
51,0.16836,0.39661,0.56498,0.84026,0.84506
52,0.16851,0.39529,0.5638,0.84099,0.84506
53,0.16792,0.39279,0.56071,0.84051,0.84506
54,0.1668,0.38955,0.55635,0.84098,0.84506
55,0.16653,0.38685,0.55338,0.84211,0.84506
56,0.16622,0.38502,0.55125,0.84104,0.84506
57,0.16634,0.38433,0.55067,0.84202,0.84506
58,0.16589,0.38347,0.54936,0.84287,0.84506
59,0.16537,0.38309,0.54845,0.84166,0.84506
60,0.16499,0.38172,0.54671,0.84234,0.84506
61,0.16536,0.37946,0.54482,0.84255,0.84506
62,0.16508,0.37887,0.54395,0.84149,0.84506
63,0.16427,0.37835,0.54262,0.84231,0.84506
64,0.1652,0.37863,0.54383,0.84038,0.84506
65,0.16447,0.37568,0.54016,0.84199,0.84506
66,0.16406,0.37484,0.5389,0.84171,0.84506
67,0.16412,0.37496,0.53907,0.84166,0.84506
68,0.16351,0.37156,0.53507,0.84174,0.84506
69,0.16339,0.3701,0.5335,0.84202,0.84506
70,0.16333,0.37142,0.53475,0.84202,0.84506
71,0.16314,0.36935,0.5325,0.8422,0.84506
72,0.16246,0.36806,0.53052,0.84262,0.84506
73,0.16265,0.36786,0.53051,0.84285,0.84506
74,0.16265,0.36772,0.53036,0.84239,0.84506
75,0.16278,0.36744,0.53021,0.84179,0.84506
76,0.16268,0.36594,0.52862,0.8421,0.84506
77,0.16212,0.3662,0.52833,0.84218,0.84506
78,0.16252,0.36552,0.52803,0.84148,0.84506
79,0.16233,0.36574,0.52807,0.84198,0.84506
80,0.16222,0.36474,0.52696,0.84164,0.84506
81,0.16218,0.36367,0.52586,0.84195,0.84506
82,0.16207,0.36328,0.52535,0.84229,0.84506
83,0.16185,0.36298,0.52483,0.84189,0.84506
84,0.16206,0.363,0.52506,0.84205,0.84506
85,0.16197,0.36298,0.52495,0.84242,0.84506
86,0.16167,0.36325,0.52492,0.84211,0.84506
87,0.16164,0.3621,0.52374,0.84206,0.84506
88,0.16173,0.36221,0.52394,0.84172,0.84506
89,0.16174,0.36141,0.52315,0.84219,0.84506
90,0.16129,0.3616,0.52289,0.84211,0.84506
91,0.16168,0.36106,0.52275,0.84201,0.84506
92,0.16161,0.36077,0.52238,0.84197,0.84506
93,0.16147,0.36055,0.52202,0.84216,0.84506
94,0.16154,0.36095,0.52249,0.84211,0.84506
95,0.16113,0.36099,0.52212,0.84203,0.84506
96,0.16151,0.36084,0.52236,0.84209,0.84506
97,0.16152,0.36048,0.522,0.8421,0.84506
98,0.16152,0.36073,0.52225,0.84218,0.84506
99,0.1614,0.36052,0.52192,0.84191,0.84506
100,0.16145,0.36002,0.52148,0.84203,0.84506
