epoch,bce,kd,total,val_auc,best_val_auc
1,0.42058,1.13014,1.55072,0.82942,0.82942
2,0.3748,0.74821,1.12301,0.83802,0.83802
3,0.36406,0.68246,1.04651,0.83695,0.83802
4,0.35636,0.63868,0.99504,0.8411,0.8411
5,0.35142,0.61715,0.96857,0.84263,0.84263
6,0.34689,0.59347,0.94036,0.84409,0.84409
7,0.34177,0.58181,0.92358,0.84172,0.84409
8,0.33878,0.56535,0.90413,0.84413,0.84413
9,0.33433,0.54816,0.88249,0.84648,0.84648
10,0.33141,0.55071,0.88212,0.84532,0.84648
11,0.32518,0.52874,0.85391,0.84488,0.84648
12,0.32282,0.52279,0.84562,0.83984,0.84648
13,0.31596,0.50715,0.82312,0.84484,0.84648
14,0.30982,0.49056,0.80038,0.84288,0.84648
15,0.30444,0.48305,0.78749,0.8458,0.84648
16,0.29804,0.47522,0.77326,0.84281,0.84648
17,0.29202,0.46908,0.7611,0.84422,0.84648
18,0.28335,0.45242,0.73577,0.84323,0.84648
19,0.27633,0.44386,0.72019,0.84457,0.84648
20,0.26909,0.43259,0.70167,0.84336,0.84648
21,0.26255,0.42424,0.68679,0.8418,0.84648
22,0.25484,0.41729,0.67213,0.84075,0.84648
23,0.25052,0.41321,0.66373,0.84371,0.84648
24,0.2425,0.40206,0.64456,0.84148,0.84648
25,0.23832,0.40009,0.63841,0.84172,0.84648
26,0.23364,0.39445,0.62809,0.84349,0.84648
27,0.22758,0.38195,0.60953,0.84169,0.84648
28,0.2247,0.38004,0.60474,0.84294,0.84648
29,0.22002,0.37598,0.59599,0.84313,0.84648
30,0.21625,0.37166,0.58791,0.84267,0.84648
31,0.2132,0.36904,0.58224,0.84297,0.84648
32,0.21078,0.36656,0.57734,0.8434,0.84648
33,0.20954,0.36654,0.57608,0.84307,0.84648
34,0.20803,0.36311,0.57113,0.84186,0.84648
35,0.20519,0.35891,0.56409,0.84328,0.84648
36,0.20362,0.35616,0.55977,0.8433,0.84648
37,0.20253,0.35558,0.55811,0.84481,0.84648
38,0.20072,0.35227,0.55299,0.84591,0.84648
39,0.20009,0.35368,0.55377,0.84406,0.84648
40,0.19981,0.35583,0.55564,0.84235,0.84648
41,0.19824,0.35013,0.54837,0.84683,0.84683
42,0.19696,0.34848,0.54544,0.84478,0.84683
43,0.19669,0.34603,0.54271,0.84507,0.84683
44,0.19507,0.34306,0.53813,0.84306,0.84683
45,0.19423,0.3425,0.53672,0.84448,0.84683
46,0.19367,0.34281,0.53648,0.84546,0.84683
47,0.19421,0.34322,0.53743,0.84352,0.84683
48,0.19354,0.3413,0.53484,0.84412,0.84683
49,0.19294,0.34002,0.53296,0.84491,0.84683
50,0.19246,0.33826,0.53072,0.84494,0.84683
51,0.19249,0.33912,0.5316,0.84453,0.84683
52,0.19204,0.33779,0.52984,0.8452,0.84683
53,0.19126,0.33476,0.52602,0.84622,0.84683
54,0.19021,0.33415,0.52436,0.84347,0.84683
55,0.1908,0.33505,0.52584,0.84411,0.84683
56,0.19002,0.33304,0.52306,0.84625,0.84683
57,0.18889,0.33066,0.51955,0.84461,0.84683
58,0.18913,0.33055,0.51969,0.84595,0.84683
59,0.18896,0.33089,0.51985,0.84538,0.84683
60,0.18962,0.33444,0.52406,0.84684,0.84684
61,0.18832,0.32903,0.51735,0.84536,0.84684
62,0.18811,0.32797,0.51609,0.84651,0.84684
63,0.18814,0.32798,0.51612,0.84578,0.84684
64,0.18782,0.32761,0.51542,0.84607,0.84684
65,0.18765,0.32799,0.51564,0.84654,0.84684
66,0.18711,0.32711,0.51422,0.84664,0.84684
67,0.18751,0.32675,0.51425,0.84561,0.84684
68,0.18695,0.3255,0.51245,0.84556,0.84684
69,0.18711,0.3252,0.51231,0.84608,0.84684
70,0.1866,0.32528,0.51188,0.84621,0.84684
71,0.18696,0.32524,0.5122,0.8462,0.84684
72,0.18641,0.32433,0.51074,0.84665,0.84684
73,0.18654,0.32313,0.50967,0.84637,0.84684
74,0.18589,0.32356,0.50945,0.84609,0.84684
75,0.18627,0.32355,0.50982,0.84618,0.84684
76,0.1861,0.32239,0.50849,0.84588,0.84684
77,0.18577,0.32255,0.50832,0.84651,0.84684
78,0.1859,0.32262,0.50852,0.84625,0.84684
79,0.18593,0.32182,0.50775,0.84632,0.84684
80,0.18552,0.32155,0.50707,0.84649,0.84684
81,0.18574,0.32248,0.50822,0.84652,0.84684
82,0.18563,0.32218,0.50781,0.84614,0.84684
83,0.18579,0.32187,0.50766,0.84661,0.84684
84,0.18542,0.32111,0.50652,0.84635,0.84684
85,0.18553,0.3208,0.50633,0.84609,0.84684
86,0.18564,0.32101,0.50665,0.84628,0.84684
87,0.18522,0.32066,0.50588,0.84662,0.84684
88,0.18511,0.32086,0.50597,0.84653,0.84684
89,0.18546,0.32032,0.50578,0.84652,0.84684
90,0.18509,0.3206,0.5057,0.8463,0.84684
91,0.18548,0.32018,0.50567,0.8467,0.84684
92,0.18522,0.32034,0.50556,0.8465,0.84684
93,0.18506,0.32043,0.50549,0.84627,0.84684
94,0.18531,0.3202,0.5055,0.84648,0.84684
95,0.18511,0.31993,0.50504,0.84657,0.84684
96,0.1854,0.32001,0.50541,0.84642,0.84684
97,0.18525,0.31968,0.50493,0.84632,0.84684
98,0.18509,0.31982,0.50491,0.84645,0.84684
99,0.18525,0.31978,0.50503,0.84645,0.84684
100,0.18514,0.3198,0.50494,0.84645,0.84684
