epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
34,0.32896,0.0,0.06075,0.42976,0.00216,0.0,0.0,0.0,0.0,0.0,0.43311,0.83384,0.51582
35,0.32632,0.0,0.06175,0.42928,0.00216,0.0,0.0,0.0,0.0,0.0,0.43143,0.83504,0.52349
36,0.32655,0.0,0.05895,0.42019,0.00216,0.0,0.0,0.0,0.0,0.0,0.42795,0.83402,0.53291
37,0.32584,0.0,0.05664,0.41431,0.00216,0.0,0.0,0.0,0.0,0.0,0.42435,0.83391,0.53176
38,0.32333,0.0,0.05644,0.41196,0.00216,0.0,0.0,0.0,0.0,0.0,0.4214,0.83511,0.54627
39,0.32475,0.0,0.05584,0.41029,0.00216,0.0,0.0,0.0,0.0,0.0,0.42205,0.83473,0.53293
40,0.32252,0.0,0.05584,0.40419,0.00216,0.0,0.0,0.0,0.0,0.0,0.41922,0.83531,0.55681
41,0.32211,0.0,0.05971,0.40492,0.00216,0.0,0.0,0.0,0.0,0.0,0.42274,0.83469,0.53298
42,0.32189,0.0,0.05423,0.40245,0.00216,0.0,0.0,0.0,0.0,0.0,0.4168,0.83441,0.53556
43,0.32022,0.0,0.05615,0.39624,0.00216,0.0,0.0,0.0,0.0,0.0,0.41642,0.83422,0.53165
44,0.321,0.0,0.0567,0.39661,0.00215,0.0,0.0,0.0,0.0,0.0,0.41779,0.83527,0.54142
45,0.31978,0.0,0.0562,0.39495,0.00215,0.0,0.0,0.0,0.0,0.0,0.41591,0.83365,0.54018
46,0.32025,0.0,0.05504,0.39363,0.00215,0.0,0.0,0.0,0.0,0.0,0.41508,0.83524,0.52085
47,0.32047,0.0,0.05267,0.39069,0.00215,0.0,0.0,0.0,0.0,0.0,0.41264,0.8349,0.53303
48,0.31866,0.0,0.05556,0.38908,0.00215,0.0,0.0,0.0,0.0,0.0,0.41357,0.83526,0.53883
49,0.31912,0.0,0.05441,0.38792,0.00215,0.0,0.0,0.0,0.0,0.0,0.41276,0.83452,0.53026
50,0.31865,0.0,0.05418,0.38463,0.00215,0.0,0.0,0.0,0.0,0.0,0.41172,0.83493,0.53018
51,0.3197,0.0,0.05292,0.38626,0.00215,0.0,0.0,0.0,0.0,0.0,0.41168,0.8352,0.53872
