epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
45,0.28368,0.0,0.05039,0.35763,0.00211,0.0,0.0,0.0,0.0,0.0,0.37026,0.83313,0.56744
46,0.28394,0.0,0.04923,0.35628,0.00211,0.0,0.0,0.0,0.0,0.0,0.36923,0.83393,0.56323
47,0.28339,0.0,0.04864,0.35571,0.00211,0.0,0.0,0.0,0.0,0.0,0.36803,0.83374,0.56483
48,0.2832,0.0,0.04934,0.35489,0.00211,0.0,0.0,0.0,0.0,0.0,0.36844,0.83371,0.56585
49,0.28217,0.0,0.04855,0.3526,0.00211,0.0,0.0,0.0,0.0,0.0,0.36641,0.83348,0.56836
50,0.28299,0.0,0.048,0.35023,0.00211,0.0,0.0,0.0,0.0,0.0,0.36643,0.83393,0.57003
51,0.28229,0.0,0.04678,0.34825,0.00211,0.0,0.0,0.0,0.0,0.0,0.36432,0.83404,0.56992
52,0.28157,0.0,0.04508,0.34625,0.00211,0.0,0.0,0.0,0.0,0.0,0.3617,0.83358,0.57074
53,0.28174,0.0,0.04724,0.3481,0.00211,0.0,0.0,0.0,0.0,0.0,0.36422,0.8336,0.56876
54,0.28193,0.0,0.04716,0.34774,0.00211,0.0,0.0,0.0,0.0,0.0,0.36428,0.83371,0.56865
55,0.28229,0.0,0.04553,0.34507,0.00211,0.0,0.0,0.0,0.0,0.0,0.36276,0.83385,0.56981
56,0.2808,0.0,0.0464,0.34457,0.00211,0.0,0.0,0.0,0.0,0.0,0.36208,0.83375,0.56807
57,0.28171,0.0,0.04829,0.34669,0.00211,0.0,0.0,0.0,0.0,0.0,0.36509,0.83384,0.56946
58,0.28103,0.0,0.04763,0.34567,0.00211,0.0,0.0,0.0,0.0,0.0,0.36365,0.83374,0.56805
59,0.28125,0.0,0.0476,0.34666,0.00211,0.0,0.0,0.0,0.0,0.0,0.36394,0.83375,0.56904
60,0.28126,0.0,0.04718,0.3464,0.00211,0.0,0.0,0.0,0.0,0.0,0.3635,0.83368,0.56823
