epoch,bce,kd,total,val_auc,best_val_auc
1,0.42222,1.2981,1.72032,0.83352,0.83352
2,0.37649,0.89673,1.27321,0.83952,0.83952
3,0.36563,0.82499,1.19062,0.83765,0.83952
4,0.3573,0.77586,1.13316,0.84008,0.84008
5,0.35243,0.75027,1.1027,0.83557,0.84008
6,0.34827,0.72707,1.07534,0.84503,0.84503
7,0.34269,0.70758,1.05027,0.8303,0.84503
8,0.33953,0.69114,1.03066,0.84162,0.84503
9,0.33563,0.67346,1.00909,0.84499,0.84503
10,0.33265,0.67349,1.00614,0.84721,0.84721
11,0.32576,0.64716,0.97292,0.845,0.84721
12,0.32295,0.63993,0.96287,0.8441,0.84721
13,0.31782,0.62514,0.94296,0.84667,0.84721
14,0.31048,0.60497,0.91545,0.84348,0.84721
15,0.30557,0.59366,0.89923,0.84464,0.84721
16,0.29817,0.58453,0.88271,0.84254,0.84721
17,0.29371,0.57628,0.87,0.84581,0.84721
18,0.28523,0.56054,0.84576,0.8411,0.84721
19,0.27653,0.54682,0.82335,0.8464,0.84721
20,0.27068,0.53052,0.8012,0.84603,0.84721
21,0.26362,0.52676,0.79038,0.84346,0.84721
22,0.25631,0.51541,0.77171,0.84645,0.84721
23,0.25035,0.50914,0.75949,0.8442,0.84721
24,0.24449,0.49462,0.73912,0.84089,0.84721
25,0.24136,0.49477,0.73612,0.84365,0.84721
26,0.23617,0.49001,0.72618,0.84328,0.84721
27,0.2305,0.47644,0.70694,0.84417,0.84721
28,0.22736,0.47165,0.69901,0.84302,0.84721
29,0.22352,0.46797,0.69149,0.84275,0.84721
30,0.21931,0.46008,0.67938,0.84334,0.84721
31,0.21635,0.45936,0.67571,0.84401,0.84721
32,0.21376,0.4535,0.66726,0.84227,0.84721
33,0.21261,0.45235,0.66496,0.84457,0.84721
34,0.20919,0.44673,0.65591,0.84236,0.84721
35,0.2065,0.44117,0.64767,0.84347,0.84721
36,0.20517,0.43896,0.64413,0.84409,0.84721
37,0.20363,0.43682,0.64045,0.8458,0.84721
38,0.20178,0.43541,0.63719,0.8451,0.84721
39,0.20123,0.43428,0.6355,0.84416,0.84721
40,0.20002,0.4353,0.63532,0.84419,0.84721
41,0.19798,0.42744,0.62542,0.84631,0.84721
42,0.19739,0.42827,0.62566,0.84203,0.84721
43,0.19579,0.42458,0.62037,0.84429,0.84721
44,0.19501,0.4203,0.61531,0.84472,0.84721
45,0.19411,0.42013,0.61424,0.84383,0.84721
46,0.1934,0.41918,0.61258,0.84614,0.84721
47,0.19431,0.41967,0.61398,0.84333,0.84721
48,0.19281,0.41715,0.60996,0.84467,0.84721
49,0.19163,0.41431,0.60593,0.84527,0.84721
50,0.19171,0.41393,0.60564,0.84498,0.84721
51,0.19165,0.41349,0.60513,0.84513,0.84721
52,0.19114,0.41288,0.60403,0.84448,0.84721
53,0.19044,0.40962,0.60005,0.8463,0.84721
54,0.18945,0.40865,0.5981,0.84485,0.84721
55,0.18988,0.40858,0.59846,0.84551,0.84721
56,0.18898,0.40564,0.59463,0.84615,0.84721
57,0.18795,0.40463,0.59258,0.84535,0.84721
58,0.18825,0.40393,0.59219,0.84586,0.84721
59,0.18815,0.40411,0.59226,0.84523,0.84721
60,0.18831,0.40677,0.59508,0.84633,0.84721
61,0.18727,0.40106,0.58833,0.84485,0.84721
62,0.18707,0.39963,0.5867,0.84524,0.84721
63,0.18683,0.3997,0.58653,0.84492,0.84721
64,0.18686,0.39921,0.58607,0.84536,0.84721
65,0.18651,0.39915,0.58566,0.84599,0.84721
66,0.18609,0.39861,0.5847,0.84614,0.84721
67,0.18673,0.39849,0.58522,0.84545,0.84721
68,0.18599,0.39771,0.5837,0.84569,0.84721
69,0.18586,0.39689,0.58275,0.8456,0.84721
70,0.18567,0.39633,0.58201,0.84539,0.84721
71,0.18588,0.39682,0.5827,0.8458,0.84721
72,0.18522,0.3955,0.58072,0.84525,0.84721
73,0.18557,0.39438,0.57994,0.84545,0.84721
74,0.18476,0.39415,0.5789,0.84546,0.84721
75,0.18511,0.39476,0.57987,0.84574,0.84721
76,0.18519,0.39312,0.57831,0.84534,0.84721
77,0.18487,0.39364,0.57851,0.84582,0.84721
78,0.18483,0.39379,0.57861,0.84579,0.84721
79,0.18481,0.39309,0.57789,0.84606,0.84721
80,0.18462,0.3922,0.57682,0.84571,0.84721
81,0.18489,0.39344,0.57833,0.84612,0.84721
82,0.18458,0.39268,0.57726,0.84565,0.84721
83,0.18458,0.39286,0.57744,0.84535,0.84721
84,0.18443,0.39173,0.57615,0.84571,0.84721
85,0.18449,0.39129,0.57578,0.84518,0.84721
86,0.1846,0.39172,0.57632,0.84556,0.84721
87,0.18405,0.39171,0.57577,0.84569,0.84721
88,0.18417,0.39123,0.57539,0.84562,0.84721
89,0.18429,0.391,0.5753,0.84571,0.84721
90,0.18408,0.39092,0.575,0.8454,0.84721
91,0.18433,0.3905,0.57483,0.84559,0.84721
92,0.18427,0.39064,0.57492,0.84559,0.84721
93,0.18401,0.3906,0.5746,0.8454,0.84721
94,0.18413,0.39074,0.57487,0.8455,0.84721
95,0.18426,0.39027,0.57452,0.84558,0.84721
96,0.18427,0.39048,0.57474,0.8455,0.84721
97,0.18405,0.39021,0.57425,0.8454,0.84721
98,0.18394,0.39062,0.57456,0.84555,0.84721
99,0.18426,0.39016,0.57442,0.84561,0.84721
100,0.18419,0.3903,0.57449,0.84555,0.84721
