epoch,bce,kd,total,val_auc,best_val_auc
1,0.42802,1.68444,2.11246,0.8173,0.8173
2,0.38281,1.27782,1.66063,0.82958,0.82958
3,0.36954,1.18065,1.55019,0.83036,0.83036
4,0.36431,1.13798,1.50229,0.84082,0.84082
5,0.35952,1.10256,1.46209,0.83539,0.84082
6,0.35376,1.07534,1.42911,0.84438,0.84438
7,0.35082,1.04293,1.39375,0.83524,0.84438
8,0.34679,1.02072,1.36751,0.84371,0.84438
9,0.34113,0.99734,1.33847,0.84475,0.84475
10,0.33672,0.97403,1.31075,0.84429,0.84475
11,0.33353,0.96402,1.29755,0.84053,0.84475
12,0.32844,0.93822,1.26666,0.83906,0.84475
13,0.3225,0.91397,1.23647,0.83923,0.84475
14,0.31622,0.88684,1.20306,0.83918,0.84475
15,0.30841,0.85233,1.16074,0.84029,0.84475
16,0.30165,0.82446,1.12611,0.84425,0.84475
17,0.2919,0.79345,1.08535,0.8355,0.84475
18,0.28407,0.77413,1.0582,0.83795,0.84475
19,0.27515,0.74149,1.01664,0.83952,0.84475
20,0.26563,0.71198,0.97761,0.83991,0.84475
21,0.2574,0.68109,0.93848,0.83977,0.84475
22,0.24821,0.65634,0.90455,0.83895,0.84475
23,0.2404,0.63057,0.87097,0.838,0.84475
24,0.23325,0.60995,0.8432,0.83886,0.84475
25,0.2279,0.59745,0.82535,0.83501,0.84475
26,0.2221,0.57654,0.79864,0.84091,0.84475
27,0.21656,0.55996,0.77652,0.83429,0.84475
28,0.21476,0.55093,0.7657,0.83842,0.84475
29,0.21077,0.54532,0.75609,0.83483,0.84475
30,0.20679,0.52882,0.7356,0.83668,0.84475
31,0.20549,0.52705,0.73255,0.83972,0.84475
32,0.19995,0.51225,0.71221,0.83487,0.84475
33,0.1976,0.50212,0.69972,0.83947,0.84475
34,0.19485,0.49482,0.68967,0.83945,0.84475
35,0.1934,0.48927,0.68268,0.83842,0.84475
36,0.19267,0.48563,0.6783,0.83834,0.84475
37,0.19032,0.47683,0.66716,0.84098,0.84475
38,0.18819,0.47356,0.66175,0.83889,0.84475
39,0.18684,0.46699,0.65383,0.84208,0.84475
40,0.18555,0.46555,0.6511,0.83937,0.84475
41,0.18577,0.46181,0.64758,0.83902,0.84475
42,0.18347,0.45644,0.63991,0.83974,0.84475
43,0.18311,0.45316,0.63627,0.8373,0.84475
44,0.18181,0.45148,0.63329,0.84092,0.84475
45,0.18153,0.44893,0.63046,0.83899,0.84475
46,0.18105,0.44318,0.62423,0.83999,0.84475
47,0.17966,0.44272,0.62238,0.83887,0.84475
48,0.17973,0.43911,0.61885,0.83822,0.84475
49,0.17844,0.43305,0.61149,0.83995,0.84475
50,0.17835,0.43321,0.61157,0.83953,0.84475
51,0.17709,0.43002,0.60711,0.83865,0.84475
52,0.17645,0.42648,0.60293,0.84102,0.84475
53,0.17642,0.42409,0.60051,0.84015,0.84475
54,0.176,0.42099,0.59699,0.84026,0.84475
55,0.17508,0.41824,0.59332,0.8411,0.84475
56,0.17506,0.41587,0.59093,0.8406,0.84475
57,0.17518,0.41603,0.59121,0.84185,0.84475
58,0.17439,0.41434,0.58873,0.84195,0.84475
59,0.17448,0.41451,0.58899,0.84113,0.84475
60,0.17376,0.41285,0.58661,0.84185,0.84475
61,0.17399,0.40975,0.58374,0.84198,0.84475
62,0.17359,0.40971,0.5833,0.84067,0.84475
63,0.17277,0.40924,0.58202,0.84174,0.84475
64,0.17405,0.40961,0.58367,0.84109,0.84475
65,0.17328,0.40653,0.57981,0.84147,0.84475
66,0.17296,0.40472,0.57768,0.84146,0.84475
67,0.1729,0.40588,0.57878,0.84167,0.84475
68,0.17255,0.40236,0.57491,0.8418,0.84475
69,0.17192,0.40115,0.57307,0.84168,0.84475
70,0.17217,0.4016,0.57377,0.84175,0.84475
71,0.1719,0.39974,0.57164,0.84193,0.84475
72,0.17121,0.39861,0.56981,0.84195,0.84475
73,0.17157,0.39859,0.57016,0.84199,0.84475
74,0.17129,0.39761,0.5689,0.84179,0.84475
75,0.17145,0.39794,0.56939,0.84183,0.84475
76,0.17133,0.39634,0.56767,0.84178,0.84475
77,0.17086,0.39688,0.56774,0.84194,0.84475
78,0.17116,0.39583,0.56699,0.84154,0.84475
79,0.1708,0.39573,0.56653,0.84195,0.84475
80,0.17081,0.39475,0.56556,0.8418,0.84475
81,0.1706,0.39381,0.56441,0.84154,0.84475
82,0.1707,0.39354,0.56424,0.84187,0.84475
83,0.17041,0.39302,0.56343,0.84174,0.84475
84,0.17065,0.39319,0.56384,0.84163,0.84475
85,0.17066,0.39324,0.5639,0.84203,0.84475
86,0.17033,0.39343,0.56376,0.84182,0.84475
87,0.17029,0.39269,0.56298,0.84191,0.84475
88,0.17036,0.39241,0.56277,0.84157,0.84475
89,0.17062,0.39148,0.5621,0.84219,0.84475
90,0.16989,0.3918,0.5617,0.84208,0.84475
91,0.17035,0.39112,0.56147,0.84167,0.84475
92,0.17017,0.39099,0.56116,0.84184,0.84475
93,0.16999,0.3906,0.5606,0.84189,0.84475
94,0.17018,0.39133,0.56151,0.84181,0.84475
95,0.16993,0.39087,0.56079,0.84189,0.84475
96,0.17023,0.39101,0.56124,0.84202,0.84475
97,0.17018,0.39056,0.56074,0.84192,0.84475
98,0.1702,0.39093,0.56113,0.84202,0.84475
99,0.17008,0.39068,0.56076,0.84186,0.84475
100,0.16987,0.39033,0.56019,0.84198,0.84475
