epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
1,0.49815,0.0,0.9627,4.00717,0.00212,0.0,0.0,0.0,0.0,0.0,1.86199,0.80487,0.51063
2,0.45432,0.0,0.49595,2.68833,0.00212,0.0,0.0,0.0,0.0,0.0,1.21953,0.81686,0.47895
3,0.44545,0.0,0.40894,2.183,0.00213,0.0,0.0,0.0,0.0,0.0,1.07312,0.8217,0.49886
4,0.43688,0.0,0.35393,1.90213,0.00213,0.0,0.0,0.0,0.0,0.0,0.98145,0.82178,0.47732
5,0.43018,0.0,0.31404,1.71995,0.00213,0.0,0.0,0.0,0.0,0.0,0.91664,0.8194,0.51525
6,0.4211,0.0,0.26827,1.55185,0.00213,0.0,0.0,0.0,0.0,0.0,0.84498,0.82321,0.52455
7,0.41114,0.0,0.22966,1.42008,0.00212,0.0,0.0,0.0,0.0,0.0,0.78323,0.82286,0.52733
8,0.40235,0.0,0.1981,1.30579,0.00212,0.0,0.0,0.0,0.0,0.0,0.73145,0.82009,0.5324
9,0.3911,0.0,0.17613,1.20463,0.00212,0.0,0.0,0.0,0.0,0.0,0.68812,0.82247,0.51435
10,0.38325,0.0,0.1523,1.1169,0.00213,0.0,0.0,0.0,0.0,0.0,0.64767,0.82031,0.50586
11,0.37752,0.0,0.13656,1.03206,0.00213,0.0,0.0,0.0,0.0,0.0,0.61771,0.8233,0.5047
12,0.37188,0.0,0.1259,0.98518,0.00213,0.0,0.0,0.0,0.0,0.0,0.59672,0.81753,0.51644
13,0.36458,0.0,0.11689,0.93643,0.00213,0.0,0.0,0.0,0.0,0.0,0.57554,0.81908,0.49857
14,0.35961,0.0,0.10692,0.88255,0.00213,0.0,0.0,0.0,0.0,0.0,0.55521,0.8195,0.51177
15,0.3548,0.0,0.09833,0.83048,0.00213,0.0,0.0,0.0,0.0,0.0,0.53661,0.82409,0.53324
16,0.35038,0.0,0.09764,0.79692,0.00213,0.0,0.0,0.0,0.0,0.0,0.52813,0.82181,0.50657
17,0.34698,0.0,0.09455,0.76432,0.00213,0.0,0.0,0.0,0.0,0.0,0.51839,0.82251,0.5405
18,0.34452,0.0,0.09335,0.73039,0.00213,0.0,0.0,0.0,0.0,0.0,0.51134,0.81969,0.53391
19,0.34029,0.0,0.08101,0.69121,0.00213,0.0,0.0,0.0,0.0,0.0,0.49085,0.82075,0.53964
20,0.33778,0.0,0.08922,0.67037,0.00213,0.0,0.0,0.0,0.0,0.0,0.49446,0.82188,0.52397
21,0.33729,0.0,0.07956,0.64565,0.00213,0.0,0.0,0.0,0.0,0.0,0.48184,0.82214,0.54006
22,0.33482,0.0,0.07951,0.62388,0.00213,0.0,0.0,0.0,0.0,0.0,0.47715,0.82118,0.53345
23,0.3321,0.0,0.07204,0.59481,0.00213,0.0,0.0,0.0,0.0,0.0,0.46404,0.82201,0.50944
24,0.32982,0.0,0.07126,0.57796,0.00213,0.0,0.0,0.0,0.0,0.0,0.4593,0.82234,0.53021
25,0.32926,0.0,0.07233,0.56558,0.00213,0.0,0.0,0.0,0.0,0.0,0.45857,0.82045,0.51937
26,0.32888,0.0,0.07255,0.5527,0.00213,0.0,0.0,0.0,0.0,0.0,0.45712,0.82236,0.51626
27,0.32714,0.0,0.0735,0.53739,0.00213,0.0,0.0,0.0,0.0,0.0,0.4548,0.82276,0.52618
28,0.32721,0.0,0.06818,0.52755,0.00213,0.0,0.0,0.0,0.0,0.0,0.44857,0.82163,0.53381
29,0.32578,0.0,0.06762,0.51625,0.00213,0.0,0.0,0.0,0.0,0.0,0.44544,0.82269,0.5267
30,0.32465,0.0,0.06839,0.50493,0.00213,0.0,0.0,0.0,0.0,0.0,0.44396,0.82137,0.53317
31,0.32353,0.0,0.06975,0.49891,0.00213,0.0,0.0,0.0,0.0,0.0,0.4436,0.82328,0.55122
32,0.32279,0.0,0.06617,0.48769,0.00213,0.0,0.0,0.0,0.0,0.0,0.43816,0.82259,0.52624
33,0.3227,0.0,0.06783,0.48169,0.00213,0.0,0.0,0.0,0.0,0.0,0.43912,0.82259,0.51371
34,0.32219,0.0,0.06452,0.47017,0.00213,0.0,0.0,0.0,0.0,0.0,0.43415,0.82257,0.51826
35,0.32047,0.0,0.0643,0.46798,0.00213,0.0,0.0,0.0,0.0,0.0,0.432,0.82289,0.52943
36,0.32126,0.0,0.06199,0.45842,0.00213,0.0,0.0,0.0,0.0,0.0,0.42952,0.82235,0.52367
37,0.32067,0.0,0.05889,0.44966,0.00213,0.0,0.0,0.0,0.0,0.0,0.42496,0.82308,0.52725
38,0.31859,0.0,0.05869,0.44537,0.00213,0.0,0.0,0.0,0.0,0.0,0.42224,0.82339,0.53033
39,0.32043,0.0,0.05768,0.44309,0.00213,0.0,0.0,0.0,0.0,0.0,0.42285,0.82395,0.53195
40,0.31877,0.0,0.05747,0.4344,0.00213,0.0,0.0,0.0,0.0,0.0,0.42011,0.82386,0.5459
41,0.31823,0.0,0.06156,0.43466,0.00213,0.0,0.0,0.0,0.0,0.0,0.42368,0.82311,0.51463
42,0.3184,0.0,0.05594,0.43019,0.00213,0.0,0.0,0.0,0.0,0.0,0.41778,0.82327,0.5239
43,0.31703,0.0,0.05766,0.42435,0.00213,0.0,0.0,0.0,0.0,0.0,0.41755,0.82337,0.52848
44,0.31795,0.0,0.05833,0.4243,0.00213,0.0,0.0,0.0,0.0,0.0,0.41914,0.82315,0.54169
45,0.31706,0.0,0.05742,0.42115,0.00213,0.0,0.0,0.0,0.0,0.0,0.41702,0.82319,0.52777
46,0.3176,0.0,0.05608,0.41804,0.00213,0.0,0.0,0.0,0.0,0.0,0.41591,0.82318,0.51684
47,0.31762,0.0,0.05431,0.41594,0.00213,0.0,0.0,0.0,0.0,0.0,0.41395,0.8234,0.52555
48,0.31633,0.0,0.05694,0.41349,0.00213,0.0,0.0,0.0,0.0,0.0,0.41504,0.82367,0.52925
49,0.31689,0.0,0.05528,0.41082,0.00213,0.0,0.0,0.0,0.0,0.0,0.41368,0.82339,0.52789
50,0.31683,0.0,0.05519,0.40801,0.00213,0.0,0.0,0.0,0.0,0.0,0.41324,0.82351,0.52849
51,0.31732,0.0,0.0541,0.40875,0.00213,0.0,0.0,0.0,0.0,0.0,0.41272,0.82375,0.53272
52,0.31688,0.0,0.05178,0.40337,0.00213,0.0,0.0,0.0,0.0,0.0,0.40942,0.8234,0.5311
53,0.31667,0.0,0.05409,0.40335,0.00213,0.0,0.0,0.0,0.0,0.0,0.41152,0.8232,0.52976
54,0.31633,0.0,0.0543,0.40408,0.00213,0.0,0.0,0.0,0.0,0.0,0.41146,0.82333,0.5258
55,0.31559,0.0,0.05393,0.39906,0.00213,0.0,0.0,0.0,0.0,0.0,0.40985,0.8236,0.53233
56,0.3161,0.0,0.05249,0.40246,0.00213,0.0,0.0,0.0,0.0,0.0,0.40925,0.82367,0.53359
57,0.31625,0.0,0.05554,0.40275,0.00213,0.0,0.0,0.0,0.0,0.0,0.41249,0.8234,0.53367
58,0.31655,0.0,0.05273,0.40039,0.00213,0.0,0.0,0.0,0.0,0.0,0.40974,0.82349,0.53245
59,0.31659,0.0,0.05409,0.40457,0.00213,0.0,0.0,0.0,0.0,0.0,0.41156,0.82355,0.53188
60,0.31642,0.0,0.05361,0.40189,0.00213,0.0,0.0,0.0,0.0,0.0,0.41064,0.82346,0.53158
