epoch,bce,kd,total,val_auc,best_val_auc
1,0.42016,0.78473,1.20489,0.82709,0.82709
2,0.37519,0.41865,0.79384,0.83649,0.83649
3,0.366,0.35029,0.71629,0.83981,0.83981
4,0.35994,0.31491,0.67485,0.83644,0.83981
5,0.35346,0.29202,0.64548,0.84427,0.84427
6,0.35011,0.27793,0.62804,0.84236,0.84427
7,0.34678,0.25767,0.60446,0.84771,0.84771
8,0.3432,0.25178,0.59498,0.84047,0.84771
9,0.33904,0.23459,0.57363,0.84542,0.84771
10,0.33598,0.23073,0.56671,0.84563,0.84771
11,0.33504,0.23215,0.56719,0.84252,0.84771
12,0.33115,0.22751,0.55866,0.84908,0.84908
13,0.32686,0.21252,0.53938,0.84741,0.84908
14,0.3228,0.20907,0.53187,0.84611,0.84908
15,0.31912,0.19863,0.51775,0.84748,0.84908
16,0.31689,0.19872,0.51561,0.85079,0.85079
17,0.3128,0.19152,0.50432,0.84861,0.85079
18,0.30941,0.1928,0.50221,0.84859,0.85079
19,0.30629,0.19009,0.49638,0.84555,0.85079
20,0.30345,0.18561,0.48906,0.84706,0.85079
21,0.29854,0.18016,0.4787,0.84957,0.85079
22,0.29565,0.1801,0.47576,0.85069,0.85079
23,0.28978,0.17268,0.46246,0.84555,0.85079
24,0.28669,0.1681,0.45479,0.84954,0.85079
25,0.28286,0.16903,0.45189,0.84711,0.85079
26,0.27995,0.16677,0.44672,0.8485,0.85079
27,0.27451,0.16112,0.43563,0.84923,0.85079
28,0.273,0.16321,0.43621,0.84916,0.85079
29,0.26918,0.15799,0.42718,0.84679,0.85079
30,0.2666,0.15789,0.42448,0.84976,0.85079
31,0.2638,0.15806,0.42186,0.84951,0.85079
32,0.26034,0.15571,0.41604,0.84839,0.85079
33,0.25727,0.15245,0.40972,0.85001,0.85079
34,0.25413,0.15091,0.40505,0.84947,0.85079
35,0.25397,0.15158,0.40555,0.85125,0.85125
36,0.25268,0.15457,0.40725,0.84953,0.85125
37,0.25019,0.15077,0.40096,0.84916,0.85125
38,0.2476,0.14833,0.39593,0.84993,0.85125
39,0.24645,0.14698,0.39342,0.84992,0.85125
40,0.24435,0.14591,0.39026,0.84985,0.85125
41,0.24367,0.14673,0.3904,0.84803,0.85125
42,0.24277,0.1478,0.39057,0.849,0.85125
43,0.24154,0.14638,0.38792,0.84814,0.85125
44,0.24099,0.14726,0.38825,0.85046,0.85125
45,0.23835,0.1421,0.38045,0.85007,0.85125
46,0.23766,0.14277,0.38042,0.84914,0.85125
47,0.23823,0.14458,0.38281,0.85065,0.85125
48,0.23689,0.14255,0.37945,0.84899,0.85125
49,0.23514,0.13905,0.3742,0.84998,0.85125
50,0.23406,0.13846,0.37252,0.84898,0.85125
51,0.23438,0.13751,0.37189,0.84841,0.85125
52,0.23313,0.13765,0.37079,0.84881,0.85125
53,0.23302,0.13795,0.37097,0.84839,0.85125
54,0.23268,0.1368,0.36948,0.84933,0.85125
55,0.23194,0.1381,0.37003,0.84897,0.85125
56,0.23094,0.13577,0.36672,0.84947,0.85125
57,0.23108,0.13605,0.36713,0.85073,0.85125
58,0.23079,0.13505,0.36584,0.85027,0.85125
59,0.22981,0.13424,0.36406,0.84812,0.85125
60,0.23028,0.13489,0.36517,0.84938,0.85125
61,0.22947,0.13295,0.36243,0.84887,0.85125
62,0.22905,0.13293,0.36198,0.8487,0.85125
63,0.22906,0.13295,0.36201,0.84958,0.85125
64,0.22846,0.13257,0.36104,0.84914,0.85125
65,0.22832,0.13184,0.36016,0.84985,0.85125
66,0.22752,0.13193,0.35946,0.85009,0.85125
67,0.22782,0.13194,0.35976,0.84985,0.85125
68,0.22801,0.13244,0.36045,0.85016,0.85125
69,0.22781,0.13187,0.35969,0.84994,0.85125
70,0.22738,0.13084,0.35822,0.84889,0.85125
71,0.22684,0.13026,0.35711,0.84971,0.85125
72,0.22711,0.13088,0.35798,0.84985,0.85125
73,0.2265,0.13051,0.35701,0.84972,0.85125
74,0.22663,0.12987,0.3565,0.84944,0.85125
75,0.22662,0.13043,0.35705,0.84954,0.85125
76,0.22644,0.12957,0.35601,0.84999,0.85125
77,0.22621,0.12903,0.35524,0.84933,0.85125
78,0.22622,0.12939,0.3556,0.85005,0.85125
79,0.22612,0.12937,0.35549,0.84994,0.85125
80,0.22591,0.12909,0.355,0.84973,0.85125
81,0.22592,0.12881,0.35472,0.84962,0.85125
82,0.22581,0.12896,0.35477,0.84946,0.85125
83,0.22576,0.12853,0.35428,0.84995,0.85125
84,0.2255,0.12829,0.35379,0.84953,0.85125
85,0.22543,0.12839,0.35383,0.84975,0.85125
86,0.22561,0.12817,0.35378,0.84976,0.85125
87,0.22548,0.12826,0.35374,0.84989,0.85125
88,0.22569,0.12789,0.35358,0.85013,0.85125
89,0.22525,0.1279,0.35315,0.84995,0.85125
90,0.22516,0.1279,0.35306,0.84984,0.85125
91,0.22529,0.12771,0.353,0.85,0.85125
92,0.22539,0.12791,0.3533,0.84986,0.85125
93,0.22548,0.12765,0.35314,0.84993,0.85125
94,0.22552,0.12754,0.35306,0.84979,0.85125
95,0.2252,0.12782,0.35302,0.84987,0.85125
96,0.22501,0.1275,0.35251,0.84991,0.85125
97,0.22509,0.12743,0.35251,0.84989,0.85125
98,0.22512,0.12764,0.35276,0.84989,0.85125
99,0.2252,0.12713,0.35233,0.84995,0.85125
100,0.22494,0.12752,0.35246,0.84988,0.85125
