epoch,phase,loss_bce,loss_kd,loss_diff,val_auc,val_f1,best
53,2,0.25721248370759625,0.13129806299419963,0.6594338206683888,0.8474993915025154,0.5898653573252226,False
54,2,0.25727249550468784,0.1317302937455037,0.6597014963626862,0.848596196698642,0.5847158201967245,False
55,2,0.256470452336704,0.13291862826136983,0.6615646183490753,0.8478911420449619,0.5847636993100448,False
56,2,0.2574091974426718,0.1320292250636746,0.6602674564894508,0.847900065348464,0.5912468427357878,False
57,2,0.25820964311852174,0.13104582271155188,0.6591327120276058,0.8484103115442784,0.585033586570199,False
58,2,0.25643831097027836,0.13238920096088858,0.6578522903077743,0.8483397486617538,0.5854514749850245,False
59,2,0.2567837663433131,0.13200047612190247,0.6561667866566602,0.847534428511632,0.5907499340872904,False
60,2,0.2567086127751014,0.13086773060700474,0.6578356781426598,0.8490116870975655,0.5913487189320394,False
61,2,0.25530773138298707,0.1298793094123111,0.6588026530602399,0.8480927469122441,0.5880864274507938,False
62,2,0.2557808393064667,0.13127785110298326,0.6551436799414018,0.848500632045376,0.5868380582981505,False
63,2,0.2552691632333924,0.12944266638335059,0.6548557912602144,0.848219577153882,0.5901314384622118,False
64,2,0.2551494569462888,0.13191239338587313,0.6570338764611412,0.8480053661270087,0.5847334911840196,False
65,2,0.25527288764715195,0.1295332018943394,0.6569500512936536,0.8488330095611726,0.5860546124719159,False
66,2,0.25578637596438913,0.13309698573806705,0.653664883445291,0.8484570215242278,0.5848832728221847,False
67,2,0.25476674209622774,0.12910428752793984,0.6561469348037944,0.8479977995849627,0.5907421784219887,False
68,2,0.2551509041120024,0.13142703407827547,0.6540925362530876,0.8471767869594956,0.590109821616648,False
69,2,0.25541337185046253,0.13096039041000254,0.6555446894729838,0.8482091488107708,0.5873293886651055,False
70,2,0.2548777369015357,0.1322120677898912,0.6528973176198847,0.8476448358643907,0.5893648980959623,False
71,2,0.2546275648124078,0.12984725416583173,0.6529189120320713,0.8483236638181422,0.5874380830437178,False
72,2,0.2547870694714434,0.13005772561711423,0.65230132727062,0.8484392558366599,0.5826144420766621,False
73,2,0.2544306117822142,0.1300698137458633,0.6528283077127793,0.8481475665318852,0.5867492139400774,False
74,2,0.2544633351704654,0.13089555195149252,0.651616583852207,0.847914127726001,0.584435786284424,False
75,2,0.25470085003796744,0.12945314935025046,0.6538119403754964,0.8480023176804572,0.5875461238049764,False
76,2,0.2544378261355793,0.12960481073926478,0.6505130757303799,0.848526760467012,0.586028946121491,False
77,2,0.2539586249519797,0.12979923035292065,0.6531290078864378,0.8485968338862602,0.5843815734866362,False
78,2,0.25410070401780743,0.12976519763469696,0.6535943729035995,0.8487677866910429,0.5864882771613457,False
79,2,0.25439049172050815,0.13087519258260727,0.6506555168067708,0.848287728082283,0.5863153912599974,False
80,2,0.25371266156435013,0.12979833014747677,0.650970096097273,0.8483522499018841,0.5848142270665873,False
81,2,0.25310244104441476,0.1292763306375812,0.6506137953085058,0.848318419327651,0.5857096528354919,False
82,2,0.25398966450901594,0.1284449683392749,0.6507250526372124,0.8483111196690436,0.5848201815040083,False
83,2,0.2542328102623715,0.12832801263121998,0.6523140055291793,0.8481969238822955,0.585691675460504,False
84,2,0.2539815933388822,0.13008717250298052,0.6530924597207237,0.848364695956158,0.5852037357982484,False
85,2,0.2533923032529214,0.1291099536944838,0.6561267831746269,0.8481425619941234,0.5876239732984792,False
86,2,0.25349756812348084,0.12949000912554123,0.6515235602855682,0.8479639840934639,0.58489059441636,False
87,2,0.2537314107312876,0.12938304596087513,0.6505845977979547,0.8482379725290604,0.5871860893148464,False
88,2,0.25335945101345286,0.12870397243429632,0.6514233508530785,0.8481977689256975,0.5876684835465843,False
89,2,0.25431569753324285,0.12898357672726407,0.6545015065109029,0.8482386626417855,0.5852977061373348,False
90,2,0.25376592138234305,0.1297292849596809,0.6511738125015708,0.8480960320923788,0.5860202171414384,False
91,2,0.2535422742366791,0.12942597007050233,0.6528298679520103,0.8482118943907386,0.5866389367633175,False
92,2,0.25338305576759224,0.12895559344221563,0.6528626470004811,0.848299365552681,0.5876874309284401,False
93,2,0.2535942652646233,0.12980137042262974,0.6527950132594389,0.8482021352462221,0.5876233934038877,False
94,2,0.25345596145181093,0.1288427701767753,0.6530562498990227,0.8483035928717368,0.5858675239556371,False
95,2,0.2533581002670176,0.1285139905179248,0.6523221082547132,0.8482463343405676,0.5845541896849288,False
96,2,0.2535053246161517,0.12929913467344115,0.6503439633285298,0.8483035514950273,0.5864472341484326,False
97,2,0.25320199657888975,0.12815737855785034,0.6502851002356586,0.8482218537078208,0.5859583262239345,False
98,2,0.25321653835913716,0.1282915433540064,0.6520634013063767,0.8481977867023289,0.5871872383370302,False
99,2,0.25342957061879773,0.12842358933652148,0.6521742221187142,0.848255226500194,0.5856323119644951,False
100,2,0.2533738499178606,0.12859112550230586,0.6522528529167175,0.8482438774517377,0.5860718292573747,False
