epoch,bce,kd,total,val_auc,best_val_auc
1,0.40578,0.65982,1.0656,0.83831,0.83831
2,0.36735,0.31754,0.68489,0.8453,0.8453
3,0.36043,0.25793,0.61836,0.84583,0.84583
4,0.3557,0.21949,0.57519,0.84301,0.84583
5,0.35154,0.19964,0.55119,0.84981,0.84981
6,0.35067,0.19259,0.54326,0.83974,0.84981
7,0.34648,0.1673,0.51378,0.84763,0.84981
8,0.34374,0.16357,0.50731,0.84751,0.84981
9,0.3425,0.15412,0.49662,0.84386,0.84981
10,0.3401,0.14775,0.48785,0.85266,0.85266
11,0.33778,0.1313,0.46908,0.84997,0.85266
12,0.33489,0.12667,0.46156,0.85146,0.85266
13,0.33257,0.1151,0.44768,0.85075,0.85266
14,0.33045,0.11532,0.44577,0.85102,0.85266
15,0.32887,0.11598,0.44485,0.8524,0.85266
16,0.32576,0.10458,0.43033,0.84877,0.85266
17,0.32464,0.10328,0.42793,0.85283,0.85283
18,0.3205,0.09631,0.41681,0.85366,0.85366
19,0.31807,0.08872,0.40679,0.84895,0.85366
20,0.31682,0.09068,0.4075,0.85181,0.85366
21,0.31332,0.0845,0.39782,0.85198,0.85366
22,0.31081,0.08357,0.39438,0.85204,0.85366
23,0.3077,0.07717,0.38487,0.84993,0.85366
24,0.30575,0.08035,0.3861,0.85302,0.85366
25,0.30272,0.0748,0.37753,0.84944,0.85366
26,0.29924,0.06845,0.3677,0.85267,0.85366
27,0.29712,0.07005,0.36716,0.85129,0.85366
28,0.29277,0.06576,0.35853,0.85176,0.85366
29,0.28994,0.06257,0.35251,0.85081,0.85366
30,0.28862,0.06203,0.35065,0.85339,0.85366
31,0.28599,0.06374,0.34974,0.85324,0.85366
32,0.28315,0.05985,0.343,0.8518,0.85366
33,0.28205,0.05883,0.34087,0.85218,0.85366
34,0.27932,0.05574,0.33506,0.85331,0.85366
35,0.2778,0.05751,0.33531,0.85321,0.85366
36,0.27463,0.0549,0.32953,0.85233,0.85366
37,0.27356,0.05584,0.3294,0.85244,0.85366
38,0.27229,0.05551,0.32779,0.85121,0.85366
39,0.27111,0.05582,0.32693,0.85278,0.85366
40,0.27048,0.05674,0.32722,0.85343,0.85366
41,0.26763,0.05317,0.32079,0.85133,0.85366
42,0.26654,0.05123,0.31778,0.85255,0.85366
43,0.26482,0.05137,0.31619,0.85297,0.85366
44,0.26369,0.04971,0.3134,0.85241,0.85366
45,0.26341,0.0506,0.31401,0.85283,0.85366
46,0.26221,0.04914,0.31135,0.85299,0.85366
47,0.26047,0.0477,0.30818,0.85335,0.85366
48,0.25973,0.049,0.30873,0.853,0.85366
49,0.25897,0.04883,0.30781,0.8535,0.85366
50,0.2592,0.04745,0.30664,0.85212,0.85366
51,0.25915,0.04927,0.30842,0.8539,0.8539
52,0.25701,0.0483,0.30531,0.85234,0.8539
53,0.25623,0.04555,0.30177,0.8532,0.8539
54,0.25491,0.04513,0.30004,0.85337,0.8539
55,0.25502,0.04664,0.30167,0.85323,0.8539
56,0.2548,0.04564,0.30044,0.85338,0.8539
57,0.2545,0.04727,0.30177,0.85354,0.8539
58,0.25341,0.04527,0.29868,0.85321,0.8539
59,0.25313,0.04453,0.29766,0.8531,0.8539
60,0.25286,0.04503,0.29789,0.85338,0.8539
61,0.25265,0.04516,0.2978,0.85347,0.8539
62,0.25234,0.0449,0.29723,0.85341,0.8539
63,0.25163,0.04385,0.29548,0.85287,0.8539
64,0.25108,0.04292,0.29401,0.8532,0.8539
65,0.25066,0.04376,0.29443,0.85291,0.8539
66,0.25077,0.04365,0.29442,0.85335,0.8539
67,0.24972,0.04211,0.29183,0.85308,0.8539
68,0.24998,0.04337,0.29335,0.8534,0.8539
69,0.24996,0.04205,0.29201,0.85417,0.85417
70,0.24959,0.04167,0.29126,0.85388,0.85417
71,0.24909,0.04127,0.29036,0.85378,0.85417
72,0.24898,0.04105,0.29004,0.85349,0.85417
73,0.24884,0.04209,0.29093,0.85327,0.85417
74,0.24888,0.04079,0.28967,0.85356,0.85417
75,0.2484,0.04068,0.28908,0.85386,0.85417
76,0.24831,0.04092,0.28924,0.85362,0.85417
77,0.24797,0.04074,0.28871,0.85347,0.85417
78,0.2481,0.04089,0.28899,0.85349,0.85417
79,0.24775,0.04012,0.28787,0.85386,0.85417
80,0.24781,0.03998,0.28779,0.85361,0.85417
81,0.24757,0.03992,0.28749,0.85353,0.85417
82,0.24754,0.04025,0.2878,0.85363,0.85417
83,0.24711,0.04009,0.28721,0.85375,0.85417
84,0.24751,0.03995,0.28745,0.85363,0.85417
85,0.24722,0.03968,0.28689,0.85349,0.85417
86,0.24747,0.03993,0.2874,0.85355,0.85417
87,0.24678,0.0396,0.28638,0.85371,0.85417
88,0.2472,0.0399,0.2871,0.85352,0.85417
89,0.24716,0.0394,0.28656,0.85361,0.85417
90,0.24725,0.03964,0.28688,0.85382,0.85417
91,0.24723,0.03964,0.28688,0.85354,0.85417
92,0.24721,0.03896,0.28618,0.85366,0.85417
93,0.2468,0.03932,0.28612,0.85367,0.85417
94,0.24672,0.03889,0.28561,0.85374,0.85417
95,0.24669,0.03891,0.2856,0.85376,0.85417
96,0.24701,0.03908,0.28609,0.8537,0.85417
97,0.24667,0.03872,0.28539,0.85374,0.85417
98,0.24653,0.03895,0.28548,0.85366,0.85417
99,0.24732,0.03904,0.28637,0.85358,0.85417
100,0.24689,0.03882,0.28571,0.85365,0.85417
