epoch,bce,kd,total,val_auc,best_val_auc
1,0.47401,1.16484,1.63885,0.81157,0.81157
2,0.39539,0.49417,0.88956,0.82908,0.82908
3,0.38082,0.36856,0.74938,0.83205,0.83205
4,0.37158,0.31082,0.6824,0.83194,0.83205
5,0.36529,0.27377,0.63906,0.83937,0.83937
6,0.36098,0.25505,0.61603,0.83696,0.83937
7,0.35804,0.23763,0.59567,0.83028,0.83937
8,0.35196,0.21937,0.57132,0.84315,0.84315
9,0.34885,0.20271,0.55156,0.83826,0.84315
10,0.34449,0.18671,0.5312,0.84103,0.84315
11,0.343,0.19156,0.53456,0.84094,0.84315
12,0.33761,0.17201,0.50962,0.84385,0.84385
13,0.33311,0.16295,0.49606,0.84091,0.84385
14,0.33032,0.15398,0.4843,0.84326,0.84385
15,0.32474,0.13868,0.46342,0.8444,0.8444
16,0.32364,0.15255,0.47619,0.8398,0.8444
17,0.3185,0.13105,0.44955,0.8452,0.8452
18,0.31275,0.12383,0.43658,0.83768,0.8452
19,0.30723,0.11527,0.4225,0.84545,0.84545
20,0.30228,0.10963,0.41191,0.84491,0.84545
21,0.29719,0.10097,0.39817,0.84049,0.84545
22,0.29651,0.10586,0.40237,0.84281,0.84545
23,0.29086,0.09954,0.3904,0.84244,0.84545
24,0.28391,0.08774,0.37165,0.83908,0.84545
25,0.28186,0.09144,0.37329,0.84581,0.84581
26,0.27803,0.08399,0.36202,0.84468,0.84581
27,0.2737,0.07824,0.35193,0.84394,0.84581
28,0.27021,0.07822,0.34843,0.84174,0.84581
29,0.26824,0.07666,0.3449,0.84308,0.84581
30,0.26668,0.07634,0.34302,0.84728,0.84728
31,0.26329,0.0734,0.3367,0.84284,0.84728
32,0.25965,0.07471,0.33436,0.84484,0.84728
33,0.25625,0.06503,0.32128,0.84733,0.84733
34,0.25468,0.06599,0.32067,0.84612,0.84733
35,0.25111,0.06536,0.31647,0.84257,0.84733
36,0.25247,0.06522,0.31769,0.84365,0.84733
37,0.25069,0.06904,0.31973,0.84552,0.84733
38,0.24808,0.06625,0.31432,0.84879,0.84879
39,0.24684,0.06179,0.30863,0.84661,0.84879
40,0.24551,0.06099,0.3065,0.8459,0.84879
41,0.24363,0.06272,0.30635,0.84614,0.84879
42,0.24182,0.05397,0.29579,0.84703,0.84879
43,0.23998,0.0535,0.29348,0.84596,0.84879
44,0.23772,0.04902,0.28674,0.84763,0.84879
45,0.23848,0.05471,0.29319,0.84727,0.84879
46,0.23698,0.04764,0.28462,0.84684,0.84879
47,0.236,0.05193,0.28794,0.84546,0.84879
48,0.23723,0.05433,0.29156,0.84585,0.84879
49,0.23629,0.05133,0.28762,0.84567,0.84879
50,0.23553,0.05058,0.28611,0.84693,0.84879
51,0.23449,0.04907,0.28356,0.84608,0.84879
52,0.23406,0.04964,0.2837,0.84652,0.84879
53,0.23315,0.0491,0.28225,0.84571,0.84879
54,0.23301,0.05116,0.28416,0.84606,0.84879
55,0.23204,0.04699,0.27903,0.8463,0.84879
56,0.23145,0.04514,0.27659,0.84743,0.84879
57,0.23055,0.04388,0.27442,0.84762,0.84879
58,0.23045,0.04538,0.27583,0.84748,0.84879
59,0.23041,0.04388,0.2743,0.84661,0.84879
60,0.23014,0.04393,0.27408,0.8475,0.84879
61,0.22896,0.04381,0.27277,0.84804,0.84879
62,0.22916,0.0425,0.27166,0.84766,0.84879
63,0.2302,0.04499,0.27519,0.84639,0.84879
64,0.22918,0.04595,0.27513,0.84689,0.84879
65,0.22921,0.04365,0.27287,0.84872,0.84879
66,0.22882,0.04286,0.27169,0.84758,0.84879
67,0.22876,0.04204,0.2708,0.84745,0.84879
68,0.22792,0.04253,0.27045,0.84741,0.84879
69,0.2278,0.04119,0.26898,0.84661,0.84879
70,0.22822,0.04112,0.26933,0.84762,0.84879
71,0.22762,0.04206,0.26968,0.8463,0.84879
72,0.22784,0.04156,0.26941,0.84709,0.84879
73,0.22758,0.04248,0.27005,0.84752,0.84879
74,0.22668,0.03954,0.26623,0.84731,0.84879
75,0.22706,0.04082,0.26788,0.8471,0.84879
76,0.22735,0.03867,0.26602,0.84713,0.84879
77,0.22595,0.03958,0.26553,0.84752,0.84879
78,0.22684,0.03833,0.26517,0.84706,0.84879
79,0.22694,0.03849,0.26543,0.84773,0.84879
80,0.22641,0.03969,0.2661,0.84731,0.84879
81,0.22632,0.03684,0.26316,0.84748,0.84879
82,0.22627,0.03712,0.26339,0.84781,0.84879
83,0.22644,0.03837,0.2648,0.84718,0.84879
84,0.22655,0.03725,0.26381,0.84759,0.84879
85,0.22633,0.03818,0.26451,0.84746,0.84879
86,0.22578,0.03697,0.26275,0.84721,0.84879
87,0.22587,0.03783,0.2637,0.84773,0.84879
88,0.22647,0.03813,0.2646,0.84719,0.84879
89,0.22574,0.03795,0.26369,0.84767,0.84879
90,0.22621,0.03693,0.26314,0.84735,0.84879
91,0.22577,0.03826,0.26403,0.84772,0.84879
92,0.22616,0.03804,0.2642,0.84741,0.84879
93,0.22624,0.03711,0.26335,0.84767,0.84879
94,0.22566,0.03711,0.26277,0.84747,0.84879
95,0.22551,0.03545,0.26096,0.84751,0.84879
96,0.22539,0.03711,0.2625,0.84747,0.84879
97,0.22563,0.03721,0.26284,0.84769,0.84879
98,0.22593,0.03886,0.26479,0.84755,0.84879
99,0.22568,0.03692,0.26259,0.84753,0.84879
100,0.22603,0.03548,0.26151,0.84752,0.84879
