epoch,bce,kd,total,val_auc,best_val_auc
1,0.4298,0.72957,1.15937,0.82967,0.82967
2,0.38253,0.33139,0.71392,0.84047,0.84047
3,0.37383,0.26823,0.64207,0.84497,0.84497
4,0.36912,0.23032,0.59944,0.84776,0.84776
5,0.36381,0.20892,0.57273,0.8499,0.8499
6,0.36089,0.19704,0.55793,0.84723,0.8499
7,0.35659,0.17023,0.52681,0.84553,0.8499
8,0.35427,0.17245,0.52672,0.84796,0.8499
9,0.35098,0.15556,0.50654,0.84946,0.8499
10,0.34784,0.14836,0.4962,0.85185,0.85185
11,0.34499,0.1357,0.48069,0.8525,0.8525
12,0.34108,0.13122,0.4723,0.85174,0.8525
13,0.33811,0.12347,0.46158,0.84881,0.8525
14,0.3353,0.1182,0.45351,0.85369,0.85369
15,0.33202,0.11748,0.4495,0.85146,0.85369
16,0.32772,0.10472,0.43244,0.85251,0.85369
17,0.32356,0.10142,0.42497,0.8539,0.8539
18,0.31905,0.09889,0.41793,0.84952,0.8539
19,0.31558,0.09103,0.40661,0.85502,0.85502
20,0.31156,0.08697,0.39853,0.85167,0.85502
21,0.30819,0.08615,0.39434,0.85147,0.85502
22,0.30377,0.08,0.38377,0.85167,0.85502
23,0.29951,0.07948,0.37899,0.85297,0.85502
24,0.29762,0.07872,0.37634,0.85416,0.85502
25,0.29213,0.07168,0.36381,0.85325,0.85502
26,0.28911,0.07382,0.36293,0.85398,0.85502
27,0.28743,0.06983,0.35726,0.85644,0.85644
28,0.28346,0.06941,0.35287,0.85516,0.85644
29,0.28107,0.0634,0.34447,0.85241,0.85644
30,0.27868,0.0655,0.34418,0.85389,0.85644
31,0.27643,0.06573,0.34215,0.8546,0.85644
32,0.27377,0.0609,0.33467,0.85503,0.85644
33,0.27361,0.06108,0.33469,0.85479,0.85644
34,0.27048,0.05928,0.32977,0.85449,0.85644
35,0.26854,0.05882,0.32736,0.85435,0.85644
36,0.26626,0.05809,0.32435,0.85331,0.85644
37,0.26616,0.05909,0.32524,0.85436,0.85644
38,0.26409,0.05873,0.32282,0.85297,0.85644
39,0.26332,0.05925,0.32257,0.85455,0.85644
40,0.26317,0.05799,0.32116,0.85442,0.85644
41,0.25965,0.05313,0.31278,0.85437,0.85644
42,0.25825,0.05172,0.30997,0.85422,0.85644
43,0.2569,0.05174,0.30864,0.8544,0.85644
44,0.25593,0.05106,0.307,0.85413,0.85644
45,0.25586,0.05121,0.30707,0.85457,0.85644
46,0.25606,0.05337,0.30943,0.85483,0.85644
47,0.25477,0.05175,0.30653,0.85415,0.85644
48,0.25405,0.05069,0.30475,0.85553,0.85644
49,0.25182,0.04829,0.30011,0.85522,0.85644
50,0.25207,0.04872,0.30079,0.85611,0.85644
51,0.25263,0.05004,0.30266,0.85435,0.85644
52,0.25022,0.04789,0.29811,0.85459,0.85644
53,0.25002,0.04696,0.29699,0.85506,0.85644
54,0.24926,0.04549,0.29475,0.8551,0.85644
55,0.24883,0.04578,0.29462,0.85499,0.85644
56,0.24844,0.04514,0.29358,0.85428,0.85644
57,0.24847,0.04739,0.29586,0.85513,0.85644
58,0.2478,0.04384,0.29164,0.85507,0.85644
59,0.24749,0.04524,0.29273,0.85576,0.85644
60,0.2476,0.04493,0.29253,0.85515,0.85644
61,0.24696,0.04391,0.29087,0.85506,0.85644
62,0.24652,0.04358,0.2901,0.85531,0.85644
63,0.24551,0.04261,0.28812,0.85503,0.85644
64,0.24558,0.0418,0.28739,0.85506,0.85644
65,0.24523,0.04223,0.28746,0.85552,0.85644
66,0.24484,0.04273,0.28757,0.85548,0.85644
67,0.2446,0.04061,0.28521,0.85494,0.85644
68,0.24462,0.04152,0.28614,0.85536,0.85644
69,0.24429,0.04068,0.28496,0.85553,0.85644
70,0.24418,0.04081,0.28499,0.85567,0.85644
71,0.24355,0.03985,0.28341,0.85484,0.85644
72,0.24341,0.0396,0.28301,0.85521,0.85644
73,0.24354,0.04063,0.28417,0.85531,0.85644
74,0.24344,0.03951,0.28296,0.85502,0.85644
75,0.24299,0.03906,0.28205,0.85545,0.85644
76,0.24286,0.03922,0.28208,0.85522,0.85644
77,0.24274,0.0387,0.28144,0.85491,0.85644
78,0.24284,0.03899,0.28183,0.85476,0.85644
79,0.24228,0.03864,0.28093,0.85519,0.85644
80,0.24259,0.03817,0.28076,0.85531,0.85644
81,0.24223,0.03821,0.28044,0.85509,0.85644
82,0.24236,0.03865,0.28101,0.85501,0.85644
83,0.24192,0.03861,0.28053,0.85523,0.85644
84,0.24228,0.03816,0.28043,0.85528,0.85644
85,0.24194,0.03798,0.27992,0.85524,0.85644
86,0.24221,0.0378,0.28001,0.8555,0.85644
87,0.24162,0.03768,0.2793,0.85538,0.85644
88,0.24202,0.03765,0.27967,0.85522,0.85644
89,0.24198,0.03781,0.27979,0.8553,0.85644
90,0.24201,0.03756,0.27957,0.85514,0.85644
91,0.24205,0.03761,0.27966,0.85514,0.85644
92,0.2419,0.03733,0.27923,0.85538,0.85644
93,0.24144,0.03726,0.2787,0.85529,0.85644
94,0.24151,0.03713,0.27864,0.85528,0.85644
95,0.24156,0.03718,0.27874,0.85537,0.85644
96,0.24166,0.03733,0.27899,0.85528,0.85644
97,0.24137,0.03696,0.27833,0.85523,0.85644
98,0.24145,0.03711,0.27856,0.85528,0.85644
99,0.24198,0.03719,0.27917,0.85529,0.85644
100,0.24189,0.03692,0.27881,0.85539,0.85644
