epoch,bce,kd,total,val_auc,best_val_auc
1,0.44849,2.01783,2.46632,0.83042,0.83042
2,0.37725,1.4105,1.78775,0.82759,0.83042
3,0.36831,1.32629,1.6946,0.8358,0.8358
4,0.36042,1.27218,1.63259,0.83986,0.83986
5,0.35582,1.2277,1.58353,0.83867,0.83986
6,0.35028,1.18999,1.54027,0.8451,0.8451
7,0.34348,1.14467,1.48814,0.83691,0.8451
8,0.34131,1.13248,1.47379,0.82752,0.8451
9,0.33617,1.09353,1.4297,0.84212,0.8451
10,0.3316,1.06927,1.40086,0.84458,0.8451
11,0.32368,1.01406,1.33774,0.84679,0.84679
12,0.32134,1.00192,1.32327,0.84001,0.84679
13,0.31435,0.9619,1.27625,0.8359,0.84679
14,0.30755,0.92837,1.23592,0.83858,0.84679
15,0.29985,0.87433,1.17418,0.84273,0.84679
16,0.28908,0.81747,1.10656,0.83966,0.84679
17,0.27443,0.72995,1.00438,0.83873,0.84679
18,0.26663,0.69164,0.95827,0.83273,0.84679
19,0.25056,0.61126,0.86182,0.82933,0.84679
20,0.23795,0.54515,0.7831,0.82822,0.84679
21,0.23094,0.49705,0.72799,0.82511,0.84679
22,0.22118,0.45722,0.67839,0.82974,0.84679
23,0.212,0.41102,0.62302,0.83263,0.84679
24,0.20051,0.35502,0.55554,0.82446,0.84679
25,0.1957,0.33013,0.52583,0.82625,0.84679
26,0.18906,0.29915,0.48821,0.8246,0.84679
27,0.18445,0.27426,0.45871,0.83426,0.84679
28,0.18126,0.25436,0.43562,0.82827,0.84679
29,0.17735,0.23668,0.41403,0.82929,0.84679
30,0.17414,0.22267,0.39682,0.83314,0.84679
31,0.16944,0.19125,0.36068,0.835,0.84679
32,0.16836,0.1904,0.35877,0.82592,0.84679
33,0.16504,0.18402,0.34906,0.83288,0.84679
34,0.16262,0.16163,0.32425,0.83536,0.84679
35,0.16021,0.14772,0.30793,0.83303,0.84679
36,0.15858,0.13774,0.29632,0.83428,0.84679
37,0.15677,0.12772,0.28449,0.83086,0.84679
38,0.15585,0.11616,0.27202,0.83477,0.84679
39,0.15457,0.11166,0.26623,0.83515,0.84679
40,0.15382,0.11004,0.26386,0.83446,0.84679
41,0.15445,0.10935,0.2638,0.83146,0.84679
42,0.15243,0.09954,0.25196,0.83461,0.84679
43,0.15308,0.09797,0.25105,0.83643,0.84679
44,0.15018,0.08936,0.23955,0.83543,0.84679
45,0.15007,0.08585,0.23592,0.83549,0.84679
46,0.14932,0.08318,0.2325,0.837,0.84679
47,0.1498,0.08316,0.23296,0.83556,0.84679
48,0.14795,0.07112,0.21906,0.83472,0.84679
49,0.14822,0.06748,0.2157,0.83641,0.84679
50,0.14755,0.07084,0.21838,0.83595,0.84679
51,0.14625,0.05973,0.20598,0.83674,0.84679
52,0.14656,0.06249,0.20905,0.83812,0.84679
53,0.14684,0.06363,0.21047,0.83547,0.84679
54,0.14639,0.05753,0.20392,0.83752,0.84679
55,0.14518,0.04992,0.19509,0.83599,0.84679
56,0.1445,0.05088,0.19539,0.83901,0.84679
57,0.14533,0.05382,0.19915,0.83698,0.84679
58,0.14426,0.0468,0.19106,0.83752,0.84679
59,0.14387,0.04364,0.18751,0.83623,0.84679
60,0.14341,0.04282,0.18623,0.83746,0.84679
61,0.1439,0.04211,0.18601,0.83714,0.84679
62,0.14384,0.04491,0.18875,0.83823,0.84679
63,0.14347,0.04314,0.1866,0.83649,0.84679
64,0.14415,0.04559,0.18974,0.83751,0.84679
65,0.14312,0.03883,0.18196,0.83754,0.84679
66,0.14307,0.03841,0.18148,0.83793,0.84679
67,0.14251,0.03798,0.18049,0.83787,0.84679
68,0.14288,0.03532,0.1782,0.83803,0.84679
69,0.14263,0.03665,0.17928,0.83807,0.84679
70,0.14195,0.03476,0.17671,0.83804,0.84679
71,0.1424,0.03154,0.17394,0.83777,0.84679
72,0.14213,0.03172,0.17386,0.83799,0.84679
73,0.14175,0.02802,0.16977,0.83813,0.84679
74,0.14121,0.02615,0.16736,0.8382,0.84679
75,0.14172,0.02969,0.1714,0.83734,0.84679
76,0.14218,0.02841,0.17059,0.83812,0.84679
77,0.14082,0.02613,0.16695,0.83844,0.84679
78,0.14181,0.02633,0.16814,0.8382,0.84679
79,0.14144,0.02691,0.16835,0.83847,0.84679
80,0.1418,0.02877,0.17057,0.83739,0.84679
81,0.14195,0.0274,0.16935,0.83774,0.84679
82,0.14135,0.02547,0.16681,0.83824,0.84679
83,0.14132,0.02623,0.16754,0.83757,0.84679
84,0.14146,0.0266,0.16806,0.83799,0.84679
85,0.14177,0.0292,0.17097,0.83741,0.84679
86,0.14092,0.02452,0.16544,0.83797,0.84679
87,0.1414,0.02669,0.16809,0.83771,0.84679
88,0.14137,0.0264,0.16777,0.8379,0.84679
89,0.14138,0.02384,0.16522,0.83804,0.84679
90,0.14143,0.02511,0.16655,0.83789,0.84679
91,0.14109,0.02647,0.16755,0.83796,0.84679
92,0.1413,0.02451,0.1658,0.83813,0.84679
93,0.14137,0.02427,0.16564,0.83792,0.84679
94,0.14113,0.02413,0.16526,0.83814,0.84679
95,0.14129,0.02254,0.16382,0.83791,0.84679
96,0.14174,0.02669,0.16842,0.83813,0.84679
97,0.14133,0.02406,0.16539,0.838,0.84679
98,0.14112,0.02635,0.16747,0.838,0.84679
99,0.14087,0.02365,0.16452,0.83802,0.84679
100,0.14143,0.02392,0.16535,0.83801,0.84679
