epoch,bce,kd,total,val_auc,best_val_auc
1,0.40174,1.88407,2.28581,0.82589,0.82589
2,0.37645,1.63369,2.01013,0.84178,0.84178
3,0.36558,1.53401,1.89959,0.84266,0.84266
4,0.36424,1.50468,1.86891,0.84131,0.84266
5,0.35726,1.46818,1.82544,0.84143,0.84266
6,0.35578,1.45045,1.80623,0.84725,0.84725
7,0.35209,1.41989,1.77198,0.84941,0.84941
8,0.34873,1.39255,1.74128,0.8498,0.8498
9,0.34896,1.38537,1.73433,0.84235,0.8498
10,0.34536,1.36238,1.70774,0.8532,0.8532
11,0.34344,1.34187,1.68531,0.8529,0.8532
12,0.34109,1.32295,1.66404,0.85079,0.8532
13,0.34225,1.3222,1.66445,0.85104,0.8532
14,0.33714,1.29573,1.63287,0.85215,0.8532
15,0.33574,1.27454,1.61028,0.85335,0.85335
16,0.3318,1.2541,1.58589,0.8487,0.85335
17,0.32856,1.23111,1.55967,0.8491,0.85335
18,0.32499,1.21201,1.53699,0.8489,0.85335
19,0.32194,1.18938,1.51132,0.85171,0.85335
20,0.31722,1.16498,1.48221,0.85053,0.85335
21,0.31426,1.13718,1.45144,0.85107,0.85335
22,0.30929,1.09855,1.40784,0.84774,0.85335
23,0.30024,1.04508,1.34531,0.84699,0.85335
24,0.29531,1.003,1.29832,0.84523,0.85335
25,0.28971,0.97004,1.25976,0.85137,0.85335
26,0.27854,0.89694,1.17548,0.84538,0.85335
27,0.27132,0.84789,1.11921,0.84426,0.85335
28,0.26189,0.79049,1.05238,0.84177,0.85335
29,0.24773,0.71279,0.96052,0.84776,0.85335
30,0.23984,0.64655,0.88639,0.84497,0.85335
31,0.2285,0.58764,0.81614,0.83681,0.85335
32,0.2198,0.52922,0.74902,0.83164,0.85335
33,0.21292,0.4828,0.69572,0.83783,0.85335
34,0.20304,0.4228,0.62584,0.84015,0.85335
35,0.19813,0.38817,0.5863,0.83965,0.85335
36,0.19119,0.34208,0.53327,0.83821,0.85335
37,0.18561,0.31248,0.49809,0.83956,0.85335
38,0.18303,0.29386,0.47689,0.83762,0.85335
39,0.17843,0.25445,0.43288,0.8414,0.85335
40,0.17489,0.23858,0.41346,0.84077,0.85335
41,0.1734,0.21827,0.39167,0.83878,0.85335
42,0.17136,0.19747,0.36883,0.84014,0.85335
43,0.16878,0.19024,0.35902,0.84485,0.85335
44,0.16752,0.17266,0.34018,0.8403,0.85335
45,0.1647,0.15595,0.32065,0.84037,0.85335
46,0.16454,0.15172,0.31626,0.84114,0.85335
47,0.163,0.13564,0.29864,0.84261,0.85335
48,0.16192,0.12933,0.29124,0.84394,0.85335
49,0.16205,0.12421,0.28626,0.84094,0.85335
50,0.16049,0.11752,0.27801,0.84199,0.85335
51,0.16198,0.12185,0.28383,0.84382,0.85335
52,0.15961,0.11333,0.27294,0.84142,0.85335
53,0.15922,0.10488,0.2641,0.84349,0.85335
54,0.15992,0.10647,0.26638,0.84442,0.85335
55,0.15867,0.10126,0.25993,0.84285,0.85335
56,0.15846,0.09629,0.25475,0.84383,0.85335
57,0.15833,0.09492,0.25325,0.84407,0.85335
58,0.1571,0.09085,0.24795,0.84557,0.85335
59,0.1573,0.0878,0.2451,0.84484,0.85335
60,0.156,0.07835,0.23436,0.84422,0.85335
61,0.15688,0.08037,0.23725,0.84532,0.85335
62,0.15618,0.07864,0.23483,0.84496,0.85335
63,0.15539,0.07371,0.2291,0.84365,0.85335
64,0.15601,0.06933,0.22535,0.8431,0.85335
65,0.15495,0.06814,0.22309,0.84454,0.85335
66,0.15602,0.06622,0.22224,0.84561,0.85335
67,0.15529,0.06891,0.2242,0.84407,0.85335
68,0.15477,0.0706,0.22537,0.84479,0.85335
69,0.15482,0.06596,0.22078,0.84332,0.85335
70,0.1545,0.06025,0.21474,0.84456,0.85335
71,0.15404,0.06158,0.21561,0.84449,0.85335
72,0.1541,0.05939,0.21349,0.84578,0.85335
73,0.15388,0.05541,0.20929,0.84495,0.85335
74,0.15368,0.05612,0.20981,0.84419,0.85335
75,0.15332,0.05713,0.21044,0.84572,0.85335
76,0.15382,0.05483,0.20865,0.84481,0.85335
77,0.15313,0.05022,0.20335,0.84466,0.85335
78,0.15371,0.05261,0.20632,0.84522,0.85335
79,0.15273,0.05185,0.20459,0.84512,0.85335
80,0.15283,0.05067,0.2035,0.8457,0.85335
81,0.15349,0.0513,0.2048,0.84497,0.85335
82,0.15319,0.04834,0.20153,0.84509,0.85335
83,0.15258,0.04675,0.19933,0.8463,0.85335
84,0.15301,0.04761,0.20062,0.84519,0.85335
85,0.15291,0.04772,0.20062,0.84538,0.85335
86,0.15249,0.04799,0.20047,0.84489,0.85335
87,0.15259,0.04531,0.1979,0.84506,0.85335
88,0.15251,0.04283,0.19534,0.84525,0.85335
89,0.15237,0.04633,0.1987,0.84553,0.85335
90,0.15224,0.04312,0.19536,0.84523,0.85335
91,0.15222,0.0429,0.19512,0.84523,0.85335
92,0.15205,0.04285,0.1949,0.84542,0.85335
93,0.15222,0.04224,0.19446,0.84531,0.85335
94,0.15221,0.04091,0.19312,0.84542,0.85335
95,0.15234,0.04132,0.19365,0.84566,0.85335
96,0.15211,0.04181,0.19392,0.8455,0.85335
97,0.15203,0.04219,0.19421,0.84553,0.85335
98,0.15212,0.0424,0.19452,0.84537,0.85335
99,0.1519,0.04429,0.19619,0.84534,0.85335
100,0.15245,0.04355,0.196,0.8456,0.85335
