epoch,bce,kd,total,val_auc,best_val_auc
1,0.46917,2.46915,2.93832,0.78962,0.78962
2,0.3901,1.77636,2.16646,0.80999,0.80999
3,0.37502,1.62005,1.99507,0.82664,0.82664
4,0.36368,1.52525,1.88893,0.82862,0.82862
5,0.35839,1.46904,1.82743,0.83369,0.83369
6,0.35342,1.42214,1.77556,0.82911,0.83369
7,0.34603,1.37354,1.71957,0.83046,0.83369
8,0.34169,1.34054,1.68224,0.83042,0.83369
9,0.33419,1.27892,1.61311,0.82653,0.83369
10,0.32948,1.2431,1.57258,0.83228,0.83369
11,0.32169,1.18529,1.50698,0.82454,0.83369
12,0.31411,1.12807,1.44218,0.82742,0.83369
13,0.30691,1.07416,1.38107,0.82575,0.83369
14,0.29659,1.02093,1.31752,0.82739,0.83369
15,0.28597,0.93577,1.22174,0.82608,0.83369
16,0.27046,0.84581,1.11627,0.82658,0.83369
17,0.26181,0.79171,1.05352,0.82557,0.83369
18,0.24988,0.71761,0.9675,0.81981,0.83369
19,0.23957,0.64405,0.88362,0.81795,0.83369
20,0.22949,0.59489,0.82438,0.82101,0.83369
21,0.22234,0.53934,0.76168,0.82642,0.83369
22,0.21391,0.48167,0.69558,0.82095,0.83369
23,0.20484,0.43208,0.63693,0.82119,0.83369
24,0.2024,0.41458,0.61698,0.8133,0.83369
25,0.19896,0.38575,0.58471,0.81753,0.83369
26,0.19252,0.34591,0.53844,0.81668,0.83369
27,0.18882,0.31134,0.50016,0.81719,0.83369
28,0.18488,0.29779,0.48267,0.81916,0.83369
29,0.18137,0.26394,0.4453,0.82079,0.83369
30,0.17968,0.25809,0.43777,0.82105,0.83369
31,0.17713,0.23083,0.40796,0.82003,0.83369
32,0.17572,0.22876,0.40448,0.81968,0.83369
33,0.17239,0.209,0.38139,0.82693,0.83369
34,0.17304,0.19687,0.36991,0.81839,0.83369
35,0.16789,0.1789,0.34678,0.82145,0.83369
36,0.16822,0.17275,0.34098,0.82253,0.83369
37,0.16719,0.15799,0.32518,0.82033,0.83369
38,0.16649,0.1526,0.31909,0.82225,0.83369
39,0.16508,0.14185,0.30693,0.82148,0.83369
40,0.16419,0.13804,0.30223,0.82229,0.83369
41,0.16422,0.14078,0.305,0.82244,0.83369
42,0.16228,0.12298,0.28527,0.82504,0.83369
43,0.16276,0.12011,0.28287,0.82367,0.83369
44,0.16073,0.11197,0.27269,0.81859,0.83369
45,0.16053,0.10842,0.26894,0.82277,0.83369
46,0.1604,0.1052,0.26561,0.82126,0.83369
47,0.15908,0.10644,0.26552,0.82279,0.83369
48,0.15895,0.09168,0.25063,0.82582,0.83369
49,0.15797,0.08788,0.24586,0.82423,0.83369
50,0.15837,0.09301,0.25138,0.82601,0.83369
51,0.15791,0.08131,0.23923,0.82564,0.83369
52,0.15775,0.08484,0.2426,0.82601,0.83369
53,0.15739,0.08323,0.24062,0.82635,0.83369
54,0.15706,0.07654,0.2336,0.82444,0.83369
55,0.15568,0.06797,0.22365,0.82494,0.83369
56,0.15578,0.06555,0.22133,0.8249,0.83369
57,0.15509,0.07052,0.22561,0.8247,0.83369
58,0.15538,0.06386,0.21924,0.82365,0.83369
59,0.15442,0.05986,0.21429,0.82683,0.83369
60,0.15507,0.05789,0.21296,0.82462,0.83369
61,0.15401,0.05495,0.20896,0.82625,0.83369
62,0.15446,0.05662,0.21108,0.82567,0.83369
63,0.15391,0.05536,0.20927,0.82422,0.83369
64,0.1539,0.05371,0.20761,0.82508,0.83369
65,0.15331,0.04968,0.20299,0.82454,0.83369
66,0.15399,0.0498,0.20378,0.82613,0.83369
67,0.15303,0.04931,0.20233,0.82616,0.83369
68,0.15342,0.04516,0.19858,0.82663,0.83369
69,0.15239,0.04636,0.19874,0.82598,0.83369
70,0.1524,0.04193,0.19433,0.82656,0.83369
71,0.15228,0.03898,0.19126,0.82632,0.83369
72,0.15235,0.04044,0.19279,0.82626,0.83369
73,0.15191,0.036,0.18791,0.82636,0.83369
74,0.15167,0.03341,0.18508,0.82617,0.83369
75,0.15197,0.03645,0.18842,0.8265,0.83369
76,0.15211,0.03658,0.18869,0.82606,0.83369
77,0.15104,0.03298,0.18403,0.82694,0.83369
78,0.15152,0.03426,0.18578,0.82574,0.83369
79,0.15155,0.03422,0.18577,0.82686,0.83369
80,0.15231,0.03501,0.18732,0.82528,0.83369
81,0.15194,0.03364,0.18558,0.82573,0.83369
82,0.15154,0.0323,0.18384,0.82684,0.83369
83,0.15166,0.03266,0.18432,0.82541,0.83369
84,0.15199,0.03291,0.1849,0.82683,0.83369
85,0.15124,0.03519,0.18643,0.82631,0.83369
86,0.15084,0.03047,0.18131,0.82616,0.83369
87,0.15189,0.03206,0.18395,0.82721,0.83369
88,0.1514,0.03209,0.18349,0.82662,0.83369
89,0.15143,0.03135,0.18277,0.82645,0.83369
90,0.15194,0.03049,0.18243,0.82653,0.83369
91,0.15078,0.03186,0.18264,0.82655,0.83369
92,0.15121,0.02978,0.18099,0.82659,0.83369
93,0.15122,0.02893,0.18015,0.82636,0.83369
94,0.15133,0.02932,0.18065,0.82653,0.83369
95,0.15105,0.02798,0.17903,0.82649,0.83369
96,0.15177,0.03216,0.18394,0.82661,0.83369
97,0.15139,0.02986,0.18125,0.82633,0.83369
98,0.15114,0.03106,0.18221,0.82641,0.83369
99,0.15128,0.02956,0.18085,0.82642,0.83369
100,0.15132,0.02928,0.1806,0.8266,0.83369
