epoch,bce,kd,total,val_auc,best_val_auc
1,0.41908,1.73423,2.15331,0.82731,0.82731
2,0.37138,1.30814,1.67952,0.83959,0.83959
3,0.36686,1.2597,1.62655,0.84315,0.84315
4,0.36201,1.21657,1.57858,0.84613,0.84613
5,0.35746,1.17913,1.53659,0.8499,0.8499
6,0.3526,1.14723,1.49983,0.85175,0.85175
7,0.3505,1.1313,1.4818,0.84595,0.85175
8,0.34841,1.1243,1.4727,0.8488,0.85175
9,0.34613,1.10192,1.44805,0.8521,0.8521
10,0.3442,1.09149,1.4357,0.85326,0.85326
11,0.34027,1.06296,1.40322,0.84593,0.85326
12,0.33856,1.05142,1.38998,0.84924,0.85326
13,0.33711,1.04457,1.38169,0.85444,0.85444
14,0.33696,1.03517,1.37213,0.85025,0.85444
15,0.33331,1.01601,1.34932,0.85348,0.85444
16,0.32973,0.99287,1.3226,0.84957,0.85444
17,0.32601,0.96476,1.29076,0.84862,0.85444
18,0.32485,0.96227,1.28713,0.84626,0.85444
19,0.32217,0.93436,1.25653,0.84926,0.85444
20,0.31345,0.88481,1.19825,0.84532,0.85444
21,0.31059,0.86147,1.17206,0.84487,0.85444
22,0.30478,0.82701,1.13179,0.84258,0.85444
23,0.29418,0.76125,1.05543,0.84665,0.85444
24,0.28528,0.707,0.99229,0.84507,0.85444
25,0.28181,0.67632,0.95813,0.84446,0.85444
26,0.2737,0.62829,0.90199,0.83362,0.85444
27,0.2645,0.5749,0.8394,0.84365,0.85444
28,0.25967,0.54631,0.80598,0.84112,0.85444
29,0.24888,0.4754,0.72428,0.84419,0.85444
30,0.2421,0.43677,0.67887,0.83747,0.85444
31,0.23387,0.38393,0.6178,0.83869,0.85444
32,0.231,0.36323,0.59423,0.83383,0.85444
33,0.22272,0.32317,0.54588,0.84078,0.85444
34,0.21705,0.28825,0.50529,0.83998,0.85444
35,0.21231,0.25583,0.46814,0.83945,0.85444
36,0.20737,0.2289,0.43628,0.84069,0.85444
37,0.20436,0.21401,0.41837,0.84429,0.85444
38,0.19963,0.18387,0.3835,0.84097,0.85444
39,0.19813,0.17062,0.36874,0.83255,0.85444
40,0.1955,0.16359,0.3591,0.84129,0.85444
41,0.19431,0.14958,0.34389,0.84087,0.85444
42,0.18988,0.13092,0.3208,0.84591,0.85444
43,0.19093,0.12711,0.31804,0.84631,0.85444
44,0.18832,0.11798,0.3063,0.84498,0.85444
45,0.18655,0.11216,0.29871,0.84488,0.85444
46,0.18615,0.09954,0.28569,0.84502,0.85444
47,0.1848,0.10005,0.28484,0.84491,0.85444
48,0.18437,0.09041,0.27478,0.84177,0.85444
49,0.1834,0.0838,0.26719,0.84412,0.85444
50,0.18301,0.08245,0.26546,0.8436,0.85444
51,0.18191,0.07444,0.25634,0.84396,0.85444
52,0.18126,0.07284,0.2541,0.84531,0.85444
53,0.18152,0.07296,0.25448,0.84345,0.85444
54,0.18089,0.06784,0.24873,0.84559,0.85444
55,0.17915,0.06095,0.2401,0.84286,0.85444
56,0.18006,0.0603,0.24037,0.84437,0.85444
57,0.17949,0.06332,0.24282,0.84559,0.85444
58,0.17902,0.05484,0.23386,0.84519,0.85444
59,0.17828,0.05209,0.23036,0.84568,0.85444
60,0.17823,0.05134,0.22957,0.84594,0.85444
61,0.17816,0.05091,0.22907,0.84542,0.85444
62,0.1783,0.05336,0.23166,0.84633,0.85444
63,0.17778,0.04977,0.22755,0.84627,0.85444
64,0.1786,0.05428,0.23288,0.84622,0.85444
65,0.17738,0.04659,0.22397,0.84677,0.85444
66,0.17748,0.04543,0.22291,0.84594,0.85444
67,0.17675,0.04501,0.22176,0.84569,0.85444
68,0.17698,0.04148,0.21847,0.84605,0.85444
69,0.17678,0.04395,0.22073,0.84558,0.85444
70,0.17631,0.04068,0.21699,0.84588,0.85444
71,0.17641,0.03825,0.21466,0.84657,0.85444
72,0.17646,0.039,0.21546,0.84587,0.85444
73,0.17599,0.03442,0.21041,0.84669,0.85444
74,0.17533,0.03337,0.2087,0.84633,0.85444
75,0.17603,0.03664,0.21267,0.84539,0.85444
76,0.17644,0.03599,0.21243,0.84653,0.85444
77,0.17522,0.03292,0.20814,0.84684,0.85444
78,0.1761,0.03362,0.20973,0.84647,0.85444
79,0.17572,0.03388,0.2096,0.84662,0.85444
80,0.17618,0.03559,0.21177,0.84611,0.85444
81,0.1763,0.0346,0.2109,0.84611,0.85444
82,0.17558,0.03256,0.20814,0.84592,0.85444
83,0.17568,0.03285,0.20852,0.8462,0.85444
84,0.17591,0.03355,0.20947,0.84626,0.85444
85,0.17613,0.03609,0.21222,0.84594,0.85444
86,0.17518,0.03144,0.20662,0.84637,0.85444
87,0.17609,0.03383,0.20993,0.84576,0.85444
88,0.17567,0.03341,0.20908,0.84617,0.85444
89,0.17567,0.03071,0.20638,0.84624,0.85444
90,0.17589,0.03225,0.20814,0.84618,0.85444
91,0.17516,0.03416,0.20932,0.84634,0.85444
92,0.17559,0.03167,0.20726,0.8463,0.85444
93,0.17584,0.03099,0.20683,0.84623,0.85444
94,0.17524,0.03087,0.2061,0.8462,0.85444
95,0.17571,0.0295,0.20521,0.84617,0.85444
96,0.17631,0.03424,0.21055,0.84623,0.85444
97,0.17573,0.03066,0.20639,0.84624,0.85444
98,0.17551,0.03405,0.20956,0.8462,0.85444
99,0.17517,0.03071,0.20589,0.84623,0.85444
100,0.17576,0.03099,0.20675,0.84622,0.85444
