epoch,bce,kd,total,val_auc,best_val_auc
1,0.44764,1.99262,2.44027,0.83084,0.83084
2,0.37621,1.38463,1.76085,0.82707,0.83084
3,0.36856,1.30834,1.67691,0.8336,0.8336
4,0.36173,1.25729,1.61902,0.84194,0.84194
5,0.35644,1.20918,1.56562,0.83844,0.84194
6,0.35251,1.18113,1.53364,0.84299,0.84299
7,0.34599,1.13621,1.4822,0.83513,0.84299
8,0.34414,1.12304,1.46718,0.8243,0.84299
9,0.33938,1.08473,1.42411,0.83993,0.84299
10,0.33468,1.05727,1.39195,0.84573,0.84573
11,0.32822,1.00301,1.33122,0.84496,0.84573
12,0.32689,0.99508,1.32197,0.84345,0.84573
13,0.31981,0.94969,1.2695,0.84085,0.84573
14,0.31496,0.92545,1.24042,0.83742,0.84573
15,0.30943,0.87674,1.18618,0.83523,0.84573
16,0.29941,0.8114,1.11081,0.83939,0.84573
17,0.2882,0.73718,1.02538,0.8391,0.84573
18,0.28116,0.69084,0.97199,0.83362,0.84573
19,0.26988,0.61853,0.88841,0.8304,0.84573
20,0.25883,0.55628,0.81511,0.83243,0.84573
21,0.25412,0.51724,0.77137,0.83112,0.84573
22,0.24502,0.47258,0.7176,0.82752,0.84573
23,0.23673,0.41458,0.65131,0.83493,0.84573
24,0.22849,0.36891,0.5974,0.8273,0.84573
25,0.22764,0.34775,0.57539,0.82059,0.84573
26,0.21791,0.30376,0.52167,0.82814,0.84573
27,0.21409,0.29156,0.50565,0.83097,0.84573
28,0.21318,0.27138,0.48456,0.82288,0.84573
29,0.20919,0.24984,0.45902,0.83056,0.84573
30,0.20573,0.22851,0.43424,0.82804,0.84573
31,0.20167,0.2044,0.40607,0.83319,0.84573
32,0.20227,0.19926,0.40153,0.82107,0.84573
33,0.1976,0.19053,0.38813,0.83405,0.84573
34,0.19656,0.16752,0.36408,0.8305,0.84573
35,0.19475,0.15893,0.35367,0.83304,0.84573
36,0.19215,0.13952,0.33167,0.83425,0.84573
37,0.19032,0.13577,0.32609,0.82905,0.84573
38,0.1897,0.12688,0.31658,0.83268,0.84573
39,0.18925,0.12179,0.31104,0.83352,0.84573
40,0.18931,0.12088,0.31019,0.83248,0.84573
41,0.18878,0.12215,0.31094,0.83097,0.84573
42,0.1865,0.10915,0.29566,0.83188,0.84573
43,0.18726,0.10757,0.29483,0.83524,0.84573
44,0.18429,0.09781,0.2821,0.83023,0.84573
45,0.18453,0.09432,0.27885,0.83248,0.84573
46,0.18341,0.08884,0.27225,0.83416,0.84573
47,0.18421,0.09094,0.27515,0.83341,0.84573
48,0.18259,0.07883,0.26142,0.83282,0.84573
49,0.18217,0.07474,0.25691,0.83338,0.84573
50,0.18182,0.07558,0.25739,0.83164,0.84573
51,0.18085,0.06817,0.24901,0.83362,0.84573
52,0.18135,0.06989,0.25123,0.83489,0.84573
53,0.18112,0.06859,0.24971,0.83264,0.84573
54,0.18091,0.06405,0.24495,0.83499,0.84573
55,0.17938,0.05672,0.2361,0.83314,0.84573
56,0.17926,0.05806,0.23732,0.83606,0.84573
57,0.17936,0.06152,0.24088,0.83648,0.84573
58,0.17843,0.05387,0.2323,0.83428,0.84573
59,0.17863,0.05251,0.23114,0.83378,0.84573
60,0.17824,0.05044,0.22868,0.83469,0.84573
61,0.17806,0.04987,0.22793,0.83508,0.84573
62,0.17835,0.05238,0.23073,0.8353,0.84573
63,0.1777,0.04969,0.2274,0.83562,0.84573
64,0.17852,0.05311,0.23163,0.83403,0.84573
65,0.17754,0.04679,0.22432,0.83403,0.84573
66,0.17786,0.04634,0.2242,0.83547,0.84573
67,0.17711,0.04492,0.22203,0.8351,0.84573
68,0.17734,0.04208,0.21942,0.8351,0.84573
69,0.17693,0.04387,0.22079,0.8351,0.84573
70,0.17619,0.0409,0.21709,0.83505,0.84573
71,0.17672,0.03773,0.21445,0.83509,0.84573
72,0.17653,0.03858,0.21511,0.83515,0.84573
73,0.17626,0.03508,0.21133,0.83579,0.84573
74,0.17577,0.03291,0.20868,0.83527,0.84573
75,0.17617,0.03643,0.2126,0.83468,0.84573
76,0.17647,0.03545,0.21192,0.83478,0.84573
77,0.17524,0.03266,0.2079,0.83592,0.84573
78,0.17622,0.03343,0.20965,0.83534,0.84573
79,0.17589,0.03381,0.20971,0.83555,0.84573
80,0.17622,0.03544,0.21166,0.83427,0.84573
81,0.17636,0.03405,0.21041,0.83481,0.84573
82,0.17579,0.03222,0.208,0.83534,0.84573
83,0.17594,0.03292,0.20886,0.8345,0.84573
84,0.17583,0.03329,0.20912,0.83501,0.84573
85,0.17616,0.03584,0.212,0.83435,0.84573
86,0.17538,0.03144,0.20682,0.83454,0.84573
87,0.17608,0.0335,0.20958,0.83497,0.84573
88,0.17563,0.03325,0.20888,0.83512,0.84573
89,0.17588,0.03065,0.20653,0.83515,0.84573
90,0.17606,0.03182,0.20788,0.835,0.84573
91,0.17527,0.03328,0.20855,0.83494,0.84573
92,0.17564,0.03147,0.20711,0.83494,0.84573
93,0.17594,0.03086,0.2068,0.83472,0.84573
94,0.17536,0.03089,0.20625,0.83498,0.84573
95,0.17589,0.02928,0.20517,0.83503,0.84573
96,0.1764,0.03332,0.20972,0.83505,0.84573
97,0.17575,0.03061,0.20636,0.83499,0.84573
98,0.17549,0.03342,0.20892,0.83491,0.84573
99,0.17531,0.03034,0.20565,0.83496,0.84573
100,0.17593,0.03074,0.20668,0.83497,0.84573
