epoch,bce,kd,total,val_auc,best_val_auc
1,0.41635,2.01982,2.43617,0.83276,0.83276
2,0.36634,1.53581,1.90214,0.83446,0.83446
3,0.36832,1.53484,1.90316,0.843,0.843
4,0.35757,1.46124,1.81881,0.84896,0.84896
5,0.35495,1.4246,1.77956,0.85227,0.85227
6,0.34846,1.37543,1.7239,0.85002,0.85227
7,0.34577,1.35396,1.69973,0.84442,0.85227
8,0.34426,1.34396,1.68822,0.85044,0.85227
9,0.34144,1.32315,1.66458,0.85192,0.85227
10,0.33822,1.3016,1.63982,0.84994,0.85227
11,0.3348,1.26879,1.60359,0.84904,0.85227
12,0.33495,1.28127,1.61621,0.83947,0.85227
13,0.33284,1.25743,1.59028,0.85078,0.85227
14,0.33016,1.24161,1.57177,0.84917,0.85227
15,0.32842,1.23094,1.55935,0.84895,0.85227
16,0.32604,1.20955,1.53559,0.84821,0.85227
17,0.31907,1.15404,1.4731,0.84958,0.85227
18,0.31632,1.13474,1.45106,0.8503,0.85227
19,0.31291,1.11365,1.42656,0.84741,0.85227
20,0.30923,1.09207,1.4013,0.84375,0.85227
21,0.30588,1.06741,1.37329,0.84474,0.85227
22,0.29572,0.99554,1.29126,0.84612,0.85227
23,0.28894,0.95815,1.24709,0.84765,0.85227
24,0.27982,0.89742,1.17725,0.8471,0.85227
25,0.27279,0.8434,1.11619,0.83887,0.85227
26,0.26598,0.80099,1.06696,0.84284,0.85227
27,0.2538,0.72694,0.98074,0.84507,0.85227
28,0.24472,0.67258,0.9173,0.83719,0.85227
29,0.23468,0.59969,0.83437,0.83804,0.85227
30,0.22611,0.55503,0.78114,0.84016,0.85227
31,0.21639,0.4896,0.70599,0.83773,0.85227
32,0.21049,0.45025,0.66074,0.82348,0.85227
33,0.20454,0.42402,0.62855,0.83622,0.85227
34,0.19694,0.36162,0.55856,0.83562,0.85227
35,0.18956,0.32239,0.51195,0.83309,0.85227
36,0.18536,0.29145,0.47681,0.83454,0.85227
37,0.18073,0.2576,0.43833,0.83756,0.85227
38,0.17609,0.23006,0.40615,0.83453,0.85227
39,0.1749,0.2141,0.38901,0.83607,0.85227
40,0.17181,0.20107,0.37288,0.83469,0.85227
41,0.17008,0.18598,0.35606,0.83627,0.85227
42,0.16613,0.16,0.32613,0.8354,0.85227
43,0.168,0.16373,0.33174,0.8385,0.85227
44,0.16523,0.14983,0.31506,0.84246,0.85227
45,0.16336,0.13619,0.29955,0.84012,0.85227
46,0.16154,0.1199,0.28143,0.8386,0.85227
47,0.16075,0.11679,0.27754,0.83652,0.85227
48,0.16059,0.10814,0.26873,0.83865,0.85227
49,0.15947,0.10207,0.26154,0.83876,0.85227
50,0.15887,0.1006,0.25948,0.83958,0.85227
51,0.15758,0.08771,0.24529,0.83979,0.85227
52,0.15785,0.08626,0.24412,0.83754,0.85227
53,0.1574,0.08447,0.24187,0.83983,0.85227
54,0.15662,0.07899,0.23561,0.83865,0.85227
55,0.15551,0.06764,0.22315,0.83936,0.85227
56,0.15482,0.06403,0.21885,0.83966,0.85227
57,0.155,0.07152,0.22652,0.84073,0.85227
58,0.15463,0.06284,0.21747,0.84199,0.85227
59,0.15378,0.05889,0.21267,0.84351,0.85227
60,0.15457,0.05711,0.21167,0.84123,0.85227
61,0.15356,0.05638,0.20993,0.84092,0.85227
62,0.15408,0.05465,0.20873,0.8408,0.85227
63,0.15317,0.05351,0.20668,0.84161,0.85227
64,0.15383,0.05338,0.20721,0.84105,0.85227
65,0.15273,0.04818,0.20091,0.84081,0.85227
66,0.15311,0.04758,0.20069,0.84036,0.85227
67,0.15229,0.04698,0.19927,0.84216,0.85227
68,0.15244,0.04332,0.19575,0.84135,0.85227
69,0.15226,0.04584,0.19809,0.84132,0.85227
70,0.1521,0.04028,0.19238,0.84043,0.85227
71,0.1518,0.03793,0.18973,0.84115,0.85227
72,0.1518,0.03967,0.19147,0.8406,0.85227
73,0.15141,0.03488,0.18629,0.84065,0.85227
74,0.15126,0.03219,0.18345,0.84096,0.85227
75,0.15156,0.03601,0.18757,0.83937,0.85227
76,0.15168,0.03576,0.18745,0.84114,0.85227
77,0.15075,0.03168,0.18243,0.84105,0.85227
78,0.15116,0.03325,0.18441,0.84143,0.85227
79,0.15099,0.03294,0.18393,0.84089,0.85227
80,0.15184,0.03537,0.18721,0.84051,0.85227
81,0.15168,0.03282,0.1845,0.84065,0.85227
82,0.15134,0.03184,0.18318,0.84072,0.85227
83,0.15108,0.0319,0.18298,0.84067,0.85227
84,0.15176,0.0325,0.18426,0.84112,0.85227
85,0.15105,0.03455,0.1856,0.84028,0.85227
86,0.15043,0.02976,0.18019,0.84083,0.85227
87,0.15173,0.03175,0.18349,0.84076,0.85227
88,0.15105,0.03156,0.18261,0.84035,0.85227
89,0.15117,0.03,0.18117,0.84074,0.85227
90,0.15172,0.03011,0.18183,0.84077,0.85227
91,0.1504,0.03228,0.18268,0.84077,0.85227
92,0.15089,0.02957,0.18046,0.84097,0.85227
93,0.15095,0.02841,0.17935,0.8407,0.85227
94,0.15111,0.02866,0.17978,0.84092,0.85227
95,0.1507,0.02767,0.17837,0.84063,0.85227
96,0.15173,0.03173,0.18346,0.84085,0.85227
97,0.15122,0.02903,0.18025,0.84082,0.85227
98,0.15104,0.0308,0.18184,0.84079,0.85227
99,0.15117,0.02912,0.18028,0.84072,0.85227
100,0.15105,0.02857,0.17962,0.84091,0.85227
