epoch,bce,kd,total,val_auc,best_val_auc
1,0.43198,1.84677,2.27875,0.84325,0.84325
2,0.3207,0.76918,1.08988,0.87778,0.87778
3,0.29093,0.55079,0.84172,0.88605,0.88605
4,0.26873,0.42787,0.6966,0.88434,0.88605
5,0.25103,0.34221,0.59324,0.88845,0.88845
6,0.23658,0.28694,0.52352,0.88927,0.88927
7,0.22882,0.25419,0.48302,0.88574,0.88927
8,0.2164,0.20621,0.42261,0.89012,0.89012
9,0.21609,0.20342,0.4195,0.89078,0.89078
10,0.20832,0.1746,0.38292,0.89143,0.89143
11,0.20412,0.15978,0.3639,0.89356,0.89356
12,0.20143,0.14904,0.35047,0.89236,0.89356
13,0.19761,0.14022,0.33783,0.89249,0.89356
14,0.19761,0.12853,0.32614,0.89265,0.89356
15,0.19676,0.1312,0.32796,0.89109,0.89356
16,0.19238,0.11198,0.30437,0.89371,0.89371
17,0.19189,0.11294,0.30483,0.89402,0.89402
18,0.19283,0.11245,0.30528,0.89207,0.89402
19,0.19196,0.11811,0.31007,0.89332,0.89402
20,0.18897,0.09881,0.28778,0.89102,0.89402
21,0.18874,0.09931,0.28805,0.89468,0.89468
22,0.19052,0.10859,0.29911,0.89403,0.89468
23,0.1887,0.10552,0.29421,0.89342,0.89468
24,0.18748,0.09276,0.28024,0.8953,0.8953
25,0.1881,0.09347,0.28157,0.89473,0.8953
26,0.18675,0.0897,0.27645,0.89214,0.8953
27,0.18633,0.08713,0.27346,0.89557,0.89557
28,0.18598,0.08845,0.27442,0.89548,0.89557
29,0.18351,0.07355,0.25706,0.89793,0.89793
30,0.18314,0.07476,0.2579,0.89626,0.89793
31,0.18387,0.07623,0.2601,0.89681,0.89793
32,0.18181,0.0695,0.25131,0.89543,0.89793
33,0.18251,0.06877,0.25128,0.89606,0.89793
34,0.18164,0.06812,0.24975,0.89748,0.89793
35,0.18084,0.05941,0.24025,0.89681,0.89793
36,0.18103,0.06352,0.24455,0.89531,0.89793
37,0.18168,0.07022,0.2519,0.89606,0.89793
38,0.18106,0.06069,0.24175,0.89605,0.89793
39,0.18137,0.06475,0.24613,0.89446,0.89793
40,0.18092,0.06089,0.24181,0.89573,0.89793
41,0.17997,0.05633,0.2363,0.89618,0.89793
42,0.18122,0.06727,0.24849,0.89571,0.89793
43,0.18029,0.06061,0.2409,0.89674,0.89793
44,0.17876,0.05517,0.23393,0.89645,0.89793
45,0.1791,0.0542,0.2333,0.89649,0.89793
46,0.1782,0.04609,0.22429,0.89589,0.89793
47,0.17812,0.04968,0.2278,0.89676,0.89793
48,0.17841,0.04789,0.2263,0.89683,0.89793
49,0.17769,0.04464,0.22233,0.89672,0.89793
50,0.1778,0.04279,0.22059,0.89686,0.89793
51,0.17734,0.05036,0.2277,0.89701,0.89793
52,0.17773,0.04367,0.2214,0.89797,0.89797
53,0.17918,0.05519,0.23437,0.89738,0.89797
54,0.17847,0.0471,0.22557,0.89683,0.89797
55,0.17776,0.0457,0.22346,0.89706,0.89797
56,0.17784,0.04433,0.22217,0.89699,0.89797
57,0.17752,0.04548,0.223,0.89753,0.89797
58,0.17667,0.03918,0.21585,0.89698,0.89797
59,0.17705,0.03893,0.21598,0.89702,0.89797
60,0.17681,0.04013,0.21694,0.8971,0.89797
61,0.17676,0.04042,0.21718,0.8973,0.89797
62,0.17735,0.04295,0.2203,0.89718,0.89797
63,0.17609,0.03479,0.21088,0.89728,0.89797
64,0.17625,0.03748,0.21373,0.89709,0.89797
65,0.17738,0.03927,0.21665,0.89684,0.89797
66,0.17582,0.03682,0.21264,0.89716,0.89797
67,0.17694,0.03873,0.21567,0.89755,0.89797
68,0.1764,0.03802,0.21442,0.89747,0.89797
69,0.17632,0.03562,0.21194,0.89681,0.89797
70,0.17616,0.0359,0.21206,0.8974,0.89797
71,0.17622,0.03394,0.21016,0.89724,0.89797
72,0.17602,0.03221,0.20822,0.89715,0.89797
73,0.17589,0.0322,0.20809,0.89747,0.89797
74,0.17592,0.03476,0.21067,0.89763,0.89797
75,0.17637,0.03569,0.21205,0.89699,0.89797
76,0.17619,0.03341,0.2096,0.89762,0.89797
77,0.17537,0.03185,0.20722,0.89748,0.89797
78,0.17574,0.03297,0.20871,0.89749,0.89797
79,0.17587,0.03253,0.2084,0.89708,0.89797
80,0.17557,0.03216,0.20773,0.89727,0.89797
81,0.17515,0.03181,0.20696,0.89757,0.89797
82,0.17547,0.03423,0.2097,0.89768,0.89797
83,0.17573,0.0324,0.20813,0.89746,0.89797
84,0.17512,0.0296,0.20473,0.89749,0.89797
85,0.17569,0.03051,0.2062,0.89748,0.89797
86,0.17506,0.03018,0.20524,0.89748,0.89797
87,0.17573,0.03074,0.20647,0.8975,0.89797
88,0.17483,0.03034,0.20517,0.89738,0.89797
89,0.17509,0.0303,0.20539,0.89727,0.89797
90,0.17559,0.0311,0.20669,0.89741,0.89797
91,0.17572,0.03094,0.20666,0.8975,0.89797
92,0.17505,0.02972,0.20476,0.89747,0.89797
93,0.17456,0.02942,0.20398,0.89759,0.89797
94,0.17574,0.0292,0.20494,0.8974,0.89797
95,0.17524,0.02944,0.20468,0.89741,0.89797
96,0.17458,0.02872,0.2033,0.89741,0.89797
97,0.17488,0.02878,0.20366,0.89741,0.89797
98,0.17505,0.02837,0.20343,0.89735,0.89797
99,0.17526,0.02922,0.20448,0.89738,0.89797
100,0.17573,0.02997,0.20571,0.89743,0.89797
