epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
1,0.44004,0.0,0.96697,3.92854,0.00214,0.0,0.0,0.0,0.0,0.0,2.76727,0.83014,0.52618
2,0.3883,0.0,0.381,2.46235,0.00211,0.0,0.0,0.0,0.0,0.0,1.39695,0.84042,0.52121
3,0.37682,0.0,0.28582,1.80034,0.00211,0.0,0.0,0.0,0.0,0.0,1.12891,0.84575,0.57474
4,0.37095,0.0,0.24128,1.41484,0.00211,0.0,0.0,0.0,0.0,0.0,0.99541,0.84425,0.54371
5,0.36515,0.0,0.2039,1.19916,0.0021,0.0,0.0,0.0,0.0,0.0,0.8933,0.84756,0.52819
6,0.36066,0.0,0.17961,1.04536,0.0021,0.0,0.0,0.0,0.0,0.0,0.82483,0.85012,0.56132
7,0.35688,0.0,0.16206,0.95349,0.0021,0.0,0.0,0.0,0.0,0.0,0.77678,0.84681,0.55968
8,0.35259,0.0,0.14198,0.88396,0.0021,0.0,0.0,0.0,0.0,0.0,0.72537,0.84889,0.56142
9,0.34983,0.0,0.13137,0.81875,0.0021,0.0,0.0,0.0,0.0,0.0,0.69487,0.84832,0.55086
10,0.34481,0.0,0.11772,0.77406,0.00211,0.0,0.0,0.0,0.0,0.0,0.65807,0.84907,0.5496
11,0.34232,0.0,0.1053,0.72343,0.00211,0.0,0.0,0.0,0.0,0.0,0.62569,0.84934,0.58407
12,0.33688,0.0,0.10002,0.68922,0.00211,0.0,0.0,0.0,0.0,0.0,0.60627,0.84885,0.53396
13,0.33446,0.0,0.09166,0.64458,0.00211,0.0,0.0,0.0,0.0,0.0,0.58265,0.84775,0.5721
14,0.3308,0.0,0.08208,0.61117,0.00211,0.0,0.0,0.0,0.0,0.0,0.55649,0.84673,0.555
15,0.32808,0.0,0.07659,0.57844,0.00211,0.0,0.0,0.0,0.0,0.0,0.53953,0.84627,0.55144
16,0.32418,0.0,0.0712,0.55011,0.00211,0.0,0.0,0.0,0.0,0.0,0.522,0.84992,0.58795
17,0.32114,0.0,0.06805,0.54079,0.00211,0.0,0.0,0.0,0.0,0.0,0.51175,0.8457,0.56912
18,0.32032,0.0,0.06709,0.52482,0.00211,0.0,0.0,0.0,0.0,0.0,0.5074,0.84882,0.5674
19,0.31731,0.0,0.05883,0.50951,0.00211,0.0,0.0,0.0,0.0,0.0,0.48634,0.84826,0.56563
20,0.31498,0.0,0.0547,0.47964,0.00211,0.0,0.0,0.0,0.0,0.0,0.47276,0.8484,0.56778
21,0.31375,0.0,0.05689,0.46789,0.00211,0.0,0.0,0.0,0.0,0.0,0.47474,0.84692,0.55776
22,0.31179,0.0,0.04684,0.46421,0.00211,0.0,0.0,0.0,0.0,0.0,0.45231,0.84875,0.58517
23,0.31003,0.0,0.04846,0.44498,0.00211,0.0,0.0,0.0,0.0,0.0,0.45186,0.84723,0.5512
24,0.30929,0.0,0.0471,0.44141,0.00211,0.0,0.0,0.0,0.0,0.0,0.44805,0.84909,0.57767
25,0.30808,0.0,0.04619,0.43165,0.00211,0.0,0.0,0.0,0.0,0.0,0.44405,0.84902,0.55972
26,0.30747,0.0,0.04606,0.42219,0.00211,0.0,0.0,0.0,0.0,0.0,0.44223,0.84678,0.53062
27,0.3054,0.0,0.04245,0.41519,0.00211,0.0,0.0,0.0,0.0,0.0,0.43223,0.84858,0.56237
28,0.30348,0.0,0.03997,0.40954,0.00211,0.0,0.0,0.0,0.0,0.0,0.42479,0.84896,0.55485
29,0.30372,0.0,0.03881,0.40299,0.00211,0.0,0.0,0.0,0.0,0.0,0.42206,0.84776,0.56211
30,0.30197,0.0,0.03748,0.39497,0.00211,0.0,0.0,0.0,0.0,0.0,0.41686,0.84825,0.55294
31,0.3019,0.0,0.03755,0.38937,0.00211,0.0,0.0,0.0,0.0,0.0,0.41636,0.84803,0.55705
32,0.30071,0.0,0.03623,0.38771,0.00211,0.0,0.0,0.0,0.0,0.0,0.41235,0.84864,0.56477
33,0.30051,0.0,0.03767,0.38218,0.00211,0.0,0.0,0.0,0.0,0.0,0.41448,0.8483,0.56447
34,0.29889,0.0,0.03309,0.37849,0.00211,0.0,0.0,0.0,0.0,0.0,0.40333,0.84744,0.54486
35,0.29827,0.0,0.03297,0.3736,0.00211,0.0,0.0,0.0,0.0,0.0,0.40199,0.84883,0.55417
36,0.29872,0.0,0.0341,0.3697,0.00211,0.0,0.0,0.0,0.0,0.0,0.40431,0.84834,0.56798
37,0.29725,0.0,0.03181,0.36255,0.00211,0.0,0.0,0.0,0.0,0.0,0.39755,0.84803,0.55549
38,0.29639,0.0,0.02819,0.36184,0.00211,0.0,0.0,0.0,0.0,0.0,0.38937,0.84959,0.56009
39,0.29596,0.0,0.03038,0.35882,0.00211,0.0,0.0,0.0,0.0,0.0,0.39302,0.84828,0.56689
40,0.29544,0.0,0.02891,0.35041,0.00211,0.0,0.0,0.0,0.0,0.0,0.38873,0.84919,0.57268
41,0.29501,0.0,0.02555,0.35028,0.00211,0.0,0.0,0.0,0.0,0.0,0.38155,0.84841,0.56583
42,0.29483,0.0,0.02924,0.35129,0.00211,0.0,0.0,0.0,0.0,0.0,0.38886,0.84893,0.57719
43,0.29345,0.0,0.02625,0.34667,0.00211,0.0,0.0,0.0,0.0,0.0,0.38104,0.84836,0.56038
44,0.29386,0.0,0.02634,0.34226,0.00211,0.0,0.0,0.0,0.0,0.0,0.38118,0.8489,0.56189
45,0.29377,0.0,0.02677,0.34338,0.00211,0.0,0.0,0.0,0.0,0.0,0.38208,0.84834,0.55587
46,0.2929,0.0,0.02438,0.34072,0.00211,0.0,0.0,0.0,0.0,0.0,0.37616,0.84862,0.55921
47,0.29255,0.0,0.02342,0.33963,0.0021,0.0,0.0,0.0,0.0,0.0,0.37378,0.84901,0.57143
48,0.29343,0.0,0.02346,0.33791,0.0021,0.0,0.0,0.0,0.0,0.0,0.37455,0.84838,0.55884
