epoch,bce,teacher_mkd,ta_mkd,ta_crf,feature,gated_kd,segment_feature,mean_w_teacher,mean_w_ta,mean_agreement,total,macro_auc,macro_f1
1,0.46962,0.0,1.39155,4.39005,0.00215,0.0,0.0,0.0,0.0,0.0,2.30061,0.81971,0.48543
2,0.39969,0.0,0.52394,3.00704,0.00212,0.0,0.0,0.0,0.0,0.0,1.22476,0.8335,0.55797
3,0.38259,0.0,0.38036,2.31936,0.00211,0.0,0.0,0.0,0.0,0.0,0.99531,0.84002,0.55423
4,0.37586,0.0,0.32913,1.90587,0.0021,0.0,0.0,0.0,0.0,0.0,0.896,0.84319,0.53407
5,0.37118,0.0,0.28568,1.61455,0.0021,0.0,0.0,0.0,0.0,0.0,0.81873,0.84327,0.54513
6,0.36621,0.0,0.25503,1.42189,0.0021,0.0,0.0,0.0,0.0,0.0,0.76385,0.8451,0.5467
7,0.36165,0.0,0.22843,1.27397,0.0021,0.0,0.0,0.0,0.0,0.0,0.7179,0.84641,0.55345
8,0.35857,0.0,0.20683,1.16544,0.0021,0.0,0.0,0.0,0.0,0.0,0.68236,0.84939,0.5792
9,0.35416,0.0,0.18884,1.07126,0.0021,0.0,0.0,0.0,0.0,0.0,0.65055,0.84819,0.55168
10,0.35141,0.0,0.17912,1.01508,0.00209,0.0,0.0,0.0,0.0,0.0,0.63245,0.84823,0.57167
11,0.34833,0.0,0.16336,0.94721,0.00209,0.0,0.0,0.0,0.0,0.0,0.60683,0.84861,0.54452
12,0.34308,0.0,0.14725,0.89641,0.00209,0.0,0.0,0.0,0.0,0.0,0.58039,0.84937,0.5683
13,0.34011,0.0,0.1435,0.86077,0.00209,0.0,0.0,0.0,0.0,0.0,0.57011,0.84788,0.56122
14,0.33674,0.0,0.1321,0.82107,0.00209,0.0,0.0,0.0,0.0,0.0,0.55137,0.84794,0.58011
15,0.33356,0.0,0.12526,0.7879,0.00209,0.0,0.0,0.0,0.0,0.0,0.53803,0.84689,0.54157
16,0.32906,0.0,0.11612,0.75789,0.00209,0.0,0.0,0.0,0.0,0.0,0.52138,0.84829,0.55562
17,0.32669,0.0,0.10682,0.72775,0.00209,0.0,0.0,0.0,0.0,0.0,0.5067,0.84843,0.55341
18,0.32243,0.0,0.10241,0.70543,0.00209,0.0,0.0,0.0,0.0,0.0,0.4958,0.84768,0.55677
19,0.31852,0.0,0.1005,0.68408,0.00209,0.0,0.0,0.0,0.0,0.0,0.48784,0.84877,0.55012
20,0.31709,0.0,0.09406,0.67315,0.00209,0.0,0.0,0.0,0.0,0.0,0.47889,0.84846,0.56562
21,0.31387,0.0,0.08879,0.64641,0.00209,0.0,0.0,0.0,0.0,0.0,0.46772,0.84621,0.58157
22,0.30975,0.0,0.08122,0.62412,0.00209,0.0,0.0,0.0,0.0,0.0,0.45381,0.84675,0.54533
23,0.30679,0.0,0.07963,0.61424,0.00209,0.0,0.0,0.0,0.0,0.0,0.44826,0.84683,0.56285
24,0.30521,0.0,0.07396,0.59233,0.00209,0.0,0.0,0.0,0.0,0.0,0.43881,0.84537,0.55191
25,0.30187,0.0,0.07358,0.58213,0.00209,0.0,0.0,0.0,0.0,0.0,0.43409,0.84612,0.5525
26,0.29973,0.0,0.07193,0.56838,0.00209,0.0,0.0,0.0,0.0,0.0,0.42891,0.8476,0.55305
27,0.29763,0.0,0.06593,0.55601,0.00209,0.0,0.0,0.0,0.0,0.0,0.41958,0.84569,0.55913
28,0.296,0.0,0.06386,0.5449,0.00209,0.0,0.0,0.0,0.0,0.0,0.41476,0.84654,0.56234
29,0.2936,0.0,0.0647,0.53845,0.00209,0.0,0.0,0.0,0.0,0.0,0.41256,0.84692,0.56692
30,0.29304,0.0,0.06346,0.52531,0.00209,0.0,0.0,0.0,0.0,0.0,0.40945,0.84706,0.55162
31,0.29001,0.0,0.06249,0.51595,0.00209,0.0,0.0,0.0,0.0,0.0,0.40451,0.84705,0.56531
32,0.28987,0.0,0.06342,0.51335,0.00209,0.0,0.0,0.0,0.0,0.0,0.40504,0.84761,0.56891
33,0.28895,0.0,0.06218,0.50833,0.00209,0.0,0.0,0.0,0.0,0.0,0.40239,0.84741,0.56387
34,0.28705,0.0,0.05805,0.49925,0.00209,0.0,0.0,0.0,0.0,0.0,0.39544,0.84691,0.57881
35,0.2853,0.0,0.06054,0.49136,0.00209,0.0,0.0,0.0,0.0,0.0,0.3954,0.84682,0.55242
36,0.28477,0.0,0.05471,0.48388,0.00209,0.0,0.0,0.0,0.0,0.0,0.38828,0.84618,0.5487
37,0.28433,0.0,0.05735,0.48193,0.00209,0.0,0.0,0.0,0.0,0.0,0.39029,0.8466,0.56014
38,0.28227,0.0,0.05234,0.47468,0.00209,0.0,0.0,0.0,0.0,0.0,0.3825,0.84692,0.56342
39,0.28211,0.0,0.05068,0.47102,0.00209,0.0,0.0,0.0,0.0,0.0,0.38031,0.8473,0.56417
40,0.28016,0.0,0.05223,0.46808,0.00209,0.0,0.0,0.0,0.0,0.0,0.37962,0.847,0.55146
41,0.27967,0.0,0.0514,0.46476,0.00209,0.0,0.0,0.0,0.0,0.0,0.37796,0.84701,0.55204
42,0.2792,0.0,0.0492,0.46026,0.00209,0.0,0.0,0.0,0.0,0.0,0.37485,0.84626,0.55385
43,0.27893,0.0,0.05236,0.45804,0.00209,0.0,0.0,0.0,0.0,0.0,0.37752,0.8463,0.54694
44,0.27885,0.0,0.04951,0.45381,0.00209,0.0,0.0,0.0,0.0,0.0,0.37417,0.847,0.56142
45,0.27724,0.0,0.05327,0.45784,0.00209,0.0,0.0,0.0,0.0,0.0,0.37671,0.8467,0.5567
46,0.27711,0.0,0.04995,0.4515,0.00209,0.0,0.0,0.0,0.0,0.0,0.37263,0.84725,0.55975
47,0.27668,0.0,0.04756,0.4457,0.00209,0.0,0.0,0.0,0.0,0.0,0.36922,0.84653,0.55522
48,0.27549,0.0,0.04835,0.44736,0.00209,0.0,0.0,0.0,0.0,0.0,0.369,0.84663,0.55322
49,0.27639,0.0,0.04939,0.44713,0.00209,0.0,0.0,0.0,0.0,0.0,0.37091,0.84623,0.5602
50,0.27649,0.0,0.04761,0.44258,0.00209,0.0,0.0,0.0,0.0,0.0,0.36877,0.84674,0.55563
51,0.27531,0.0,0.04877,0.43994,0.00209,0.0,0.0,0.0,0.0,0.0,0.36849,0.84636,0.55846
52,0.27516,0.0,0.04929,0.44786,0.00209,0.0,0.0,0.0,0.0,0.0,0.36965,0.84637,0.56223
53,0.2751,0.0,0.04846,0.43959,0.00209,0.0,0.0,0.0,0.0,0.0,0.36793,0.84668,0.55644
54,0.27452,0.0,0.04516,0.4386,0.00209,0.0,0.0,0.0,0.0,0.0,0.36396,0.84626,0.56226
55,0.27477,0.0,0.04784,0.44036,0.00209,0.0,0.0,0.0,0.0,0.0,0.36706,0.84632,0.5599
56,0.27406,0.0,0.04617,0.43796,0.00209,0.0,0.0,0.0,0.0,0.0,0.36445,0.84638,0.56056
57,0.2747,0.0,0.04767,0.44028,0.00209,0.0,0.0,0.0,0.0,0.0,0.36682,0.84654,0.55755
58,0.27494,0.0,0.04668,0.44245,0.00209,0.0,0.0,0.0,0.0,0.0,0.36628,0.84642,0.55564
59,0.27401,0.0,0.04584,0.43605,0.00209,0.0,0.0,0.0,0.0,0.0,0.36388,0.84645,0.55929
60,0.27487,0.0,0.04874,0.43933,0.00209,0.0,0.0,0.0,0.0,0.0,0.36795,0.84638,0.55707
