epoch,train_loss,train_acc,val_loss,val_acc,lr
47,0.043215952813625336,1.0,0.05733316681451268,1.0,0.00016411624699777717
48,0.04265618127058534,1.0,0.06107671889993879,1.0,0.00015941857792939706
49,0.0425472017377615,1.0,0.057766461537943944,1.0,0.00015471161386171927
50,0.042578649597571176,1.0,0.057076296458641686,1.0,0.00015000000000000001
51,0.04218117153162465,1.0,0.05902555295162731,1.0,0.00014528838613828078
52,0.04237368198878625,1.0,0.058011073205206126,1.0,0.00014058142207060302
53,0.04254570652675979,1.0,0.058156160844696894,1.0,0.00013588375300222289
54,0.0420944709878634,1.0,0.056539307037989296,1.0,0.0001312000149653544
55,0.04215093543205191,1.0,0.05607719471057256,1.0,0.0001265348302439654
56,0.04193949808969217,1.0,0.057318860871924296,1.0,0.00012189280281214134
57,0.04184508515412316,1.0,0.058185871690511703,1.0,0.00011727851379051869
58,0.04171080427134738,1.0,0.05631436614526643,1.0,0.0001126965169252718
59,0.04153144792379702,1.0,0.055069562047719955,1.0,0.00010815133409411566
60,0.041466421118992215,1.0,0.05734300033913718,1.0,0.00010364745084375796
61,0.04139318739009254,1.0,0.05508664084805383,1.0,9.918931196320633e-05
62,0.04205658210112768,1.0,0.055071634550889335,1.0,9.478131709729838e-05
63,0.04138624733861755,1.0,0.054529777003659144,1.0,9.042781640478292e-05
64,0.04123650107751874,1.0,0.055409921126233205,1.0,8.613310626523913e-05
65,0.041462258928838897,1.0,0.054622798744175166,1.0,8.190142503906802e-05
66,0.04114729494732969,1.0,0.054558580534325704,1.0,7.773694888474271e-05
67,0.04076756904011264,1.0,0.05501638145910369,1.0,7.364378763744433e-05
68,0.04087476229623837,1.0,0.05585993536644512,1.0,6.96259807531505e-05
69,0.04093552786199486,1.0,0.05509929317567083,1.0,6.568749332218042e-05
70,0.04074539901579127,1.0,0.055455738885535136,1.0,6.183221215612908e-05
71,0.04059404660673702,1.0,0.054760337289836675,1.0,5.806394195205354e-05
72,0.040652556618785154,1.0,0.05471710777944989,1.0,5.438640153769656e-05
73,0.04077836043913575,1.0,0.0549806443353494,1.0,5.080322020145227e-05
74,0.04044816193773466,1.0,0.0539092943072319,1.0,4.731793411069671e-05
75,0.040381495786063815,1.0,0.053819612910350166,1.0,4.39339828220179e-05
76,0.04043045952258741,1.0,0.053502226869265236,1.0,4.065470588678832e-05
77,0.040277809507268315,1.0,0.0530410653187169,1.0,3.7483339555431075e-05
78,0.03986332445021938,1.0,0.053119048890140325,1.0,3.442301358363164e-05
79,0.04006734052125145,1.0,0.05454420712259081,1.0,3.147674814364645e-05
80,0.04004771026837475,1.0,0.05336245894432068,1.0,2.8647450843757908e-05
81,0.040429065058774805,1.0,0.05306656161944071,1.0,2.5937913858815748e-05
