epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.959948275676545,0.9148667279411765,0.44161323375172085,0.9995659722222222,0.0002999259840548597
2,0.1245340692865498,0.9999138327205882,0.14972583204507828,1.0,0.0002997040092642407
3,0.08496588698643096,1.0,0.11898487061262131,1.0,0.000299334294690462
4,0.07310973458430346,1.0,0.10511769105990727,1.0,0.0002988172051971717
5,0.06690314017674502,1.0,0.10246873812543021,1.0,0.00029815325108927063
6,0.062396448215141016,1.0,0.09116300195455551,1.0,0.00029734308760930326
7,0.06012537330389023,0.9999425551470589,0.08615580242541102,1.0,0.00029638751429081204
8,0.05837719027391251,1.0,0.08483882662322786,1.0,0.0002952874741692946
9,0.05630433411501786,1.0,0.08167843189504412,1.0,0.00029404405285154137
10,0.05473599752739949,1.0,0.07811990545855628,1.0,0.0002926584774442729
11,0.053343501380261255,1.0,0.07949787378311157,1.0,0.00029113211534313374
12,0.052228157189400756,1.0,0.07237786634100808,1.0,0.0002894664728832376
13,0.051908242242301214,1.0,0.077805961171786,1.0,0.0002876631938525971
14,0.05082799943492693,1.0,0.0731405218442281,1.0,0.0002857240578699029
15,0.050546318018699396,1.0,0.06993252784013748,1.0,0.00028365097862825513
16,0.04949604051516337,1.0,0.07112603758772214,1.0,0.0002814460020065795
17,0.04930875012103249,1.0,0.07203748780820105,1.0,0.0002791113040505915
18,0.048008893068660706,1.0,0.06827057028810184,1.0,0.00027664918882530225
19,0.04778743190143038,1.0,0.06619800420271026,1.0,0.00027406208614118424
20,0.04734870440819684,1.0,0.06561578892999226,1.0,0.0002713525491562421
21,0.04648892411633449,1.0,0.0655505003200637,1.0,0.00026852325185635354
22,0.04644740794730537,1.0,0.06472203425235218,1.0,0.0002655769864163684
23,0.04571949849453043,1.0,0.06623180251982477,1.0,0.00026251666044456895
24,0.045742827138918286,1.0,0.06681462128957112,1.0,0.0002593452941132118
25,0.0459989507080001,1.0,0.0697634004884296,1.0,0.0002560660171779822
26,0.04559731850510135,1.0,0.06207608886890941,1.0,0.00025268206588930335
