epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.9104152199100046,0.7464384191176471,0.6999601291285621,0.9924045138888888,0.0002999259840548597
2,0.27723189421436367,0.9980755974264706,0.27309924529658425,0.9986979166666666,0.0002997040092642407
3,0.16016800219521804,0.9995691636029411,0.18833011719915602,0.9997829861111112,0.000299334294690462
4,0.12158187139121925,0.9999425551470589,0.16022038790914747,0.9997829861111112,0.0002988172051971717
5,0.10142552228096653,1.0,0.13462226341168085,0.9997829861111112,0.00029815325108927063
6,0.09051247346488868,1.0,0.12196685953272714,0.9995659722222222,0.00029734308760930326
7,0.08445458190844339,1.0,0.11141843017604616,1.0,0.00029638751429081204
8,0.07839376216425616,1.0,0.10561199982961018,1.0,0.0002952874741692946
9,0.07430992900010418,1.0,0.1016460731625557,1.0,0.00029404405285154137
10,0.07141030382584124,1.0,0.09615578336848153,1.0,0.0002926584774442729
11,0.06864503124619231,0.9999712775735294,0.09477623055378596,1.0,0.00029113211534313374
12,0.06709446697769796,1.0,0.09108578165372212,0.9995659722222222,0.0002894664728832376
13,0.06560812775483903,0.9998851102941176,0.09081375184986326,1.0,0.0002876631938525971
14,0.06376156369772028,1.0,0.08698881997002496,1.0,0.0002857240578699029
15,0.06293106254409342,1.0,0.08745432934827274,1.0,0.00028365097862825513
16,0.06133566829649841,1.0,0.08486211837993728,0.9997829861111112,0.0002814460020065795
17,0.05980007547666045,1.0,0.08042688336637285,1.0,0.0002791113040505915
18,0.05872085109791335,1.0,0.0779896659983529,1.0,0.00027664918882530225
19,0.057399245800779146,0.9999712775735294,0.07777708520491917,1.0,0.00027406208614118424
20,0.05718178669100299,1.0,0.07711921673682001,1.0,0.0002713525491562421
21,0.05563656246180043,1.0,0.07580286057458983,1.0,0.00026852325185635354
22,0.05621952799094074,0.9999712775735294,0.07631970983412531,1.0,0.0002655769864163684
23,0.05425157748601016,1.0,0.07237285830908352,1.0,0.00026251666044456895
24,0.053153997615856284,1.0,0.0732984911236498,1.0,0.0002593452941132118
25,0.05364631779272767,0.9999712775735294,0.07269800619946586,1.0,0.0002560660171779822
26,0.05277923226137372,0.9999712775735294,0.07364343975981076,1.0,0.00025268206588930335
27,0.05264200779664166,1.0,0.07143028494384554,1.0,0.0002491967797985478
28,0.051943386357058495,1.0,0.07097849291231897,1.0,0.0002456135984623035
29,0.05109586610513575,1.0,0.06879823158184688,1.0,0.00024193605804794655
30,0.051006034235743916,1.0,0.0707504049771362,1.0,0.00023816778784387105
31,0.05019635948188165,1.0,0.06941023882892397,1.0,0.00023431250667781966
32,0.050147274618639666,0.9999712775735294,0.06828387371367878,1.0,0.00023037401924684952
33,0.04988110618775382,1.0,0.06830017972323629,1.0,0.00022635621236255572
34,0.05004242900758982,1.0,0.06806060878766908,1.0,0.00022226305111525731
35,0.049474501982331276,1.0,0.0662590583993329,1.0,0.00021809857496093204
36,0.049338039065546846,1.0,0.06626548990607262,1.0,0.00021386689373476092
37,0.04843512889655197,1.0,0.06810130013359918,1.0,0.00020957218359521712
38,0.048284399761434865,1.0,0.06622814801004198,1.0,0.00020521868290270177
39,0.04850539395256954,0.9999712775735294,0.0650693571401967,1.0,0.00020081068803679377
40,0.048020141911419,1.0,0.0651765585773521,1.0,0.00019635254915624216
41,0.04806626281317543,1.0,0.06519150609771411,1.0,0.00019184866590588444
42,0.04700050459188573,1.0,0.06423217720455593,1.0,0.00018730348307472821
43,0.046662118998082244,1.0,0.06499172209037675,1.0,0.00018272148620948142
44,0.04618158815976452,1.0,0.06499957831369506,1.0,0.00017810719718785875
45,0.04648613776354229,1.0,0.06489451312356526,0.9997829861111112,0.00017346516975603468
46,0.046764324638335145,1.0,0.0655862684879038,0.9995659722222222,0.0001687999850346457
47,0.04660763021777658,1.0,0.0647652583817641,0.9995659722222222,0.00016411624699777717
48,0.046080834560972804,1.0,0.06265294344888793,1.0,0.00015941857792939706
49,0.0457921177148819,1.0,0.06389755672878689,0.9995659722222222,0.00015471161386171927
50,0.04540258558357463,1.0,0.06297671712107128,0.9997829861111112,0.00015000000000000001
51,0.04586184610996176,1.0,0.061303730640146464,1.0,0.00014528838613828078
52,0.04534353326786967,1.0,0.06221084089742766,1.0,0.00014058142207060302
53,0.04520862127709038,1.0,0.06209919643070963,1.0,0.00013588375300222289
54,0.04487290649729617,1.0,0.06217383386360274,0.9997829861111112,0.0001312000149653544
55,0.044612874989123905,1.0,0.061443335480160184,0.9995659722222222,0.0001265348302439654
56,0.044285669374991864,1.0,0.06149878270096249,0.9997829861111112,0.00012189280281214134
57,0.04477112641667619,1.0,0.06341137861212094,0.9997829861111112,0.00011727851379051869
58,0.044472114566494435,1.0,0.06357441304458512,0.9995659722222222,0.0001126965169252718
59,0.044374991920502746,1.0,0.06166923915346464,0.9997829861111112,0.00010815133409411566
60,0.044349607518490625,0.9999712775735294,0.06002980429265234,1.0,0.00010364745084375796
61,0.0439972927355591,1.0,0.06148270145058632,0.9997829861111112,9.918931196320633e-05
62,0.04422018978306476,1.0,0.06177661816279093,0.9995659722222222,9.478131709729838e-05
63,0.04386128917993868,1.0,0.06065542995929718,0.9997829861111112,9.042781640478292e-05
64,0.04350915748406859,1.0,0.060151136997673244,1.0,8.613310626523913e-05
65,0.04361440843957312,1.0,0.05989130503601498,0.9997829861111112,8.190142503906802e-05
66,0.04359164916198043,1.0,0.06019362269176377,1.0,7.773694888474271e-05
