epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.0603028737446842,0.7217371323529411,0.7545357346534729,0.9885432720184326,0.0002999259840548597
2,0.3001319042900029,0.9970990349264706,0.25090671413474613,0.9986979166666666,0.0002997040092642407
3,0.17100656010648785,0.9996840533088235,0.18493295378155178,0.9997829861111112,0.000299334294690462
4,0.12793531794758403,0.9998563878676471,0.14229576951927608,0.9997829861111112,0.0002988172051971717
5,0.10904617048799992,0.9999425551470589,0.130560502409935,0.9995659722222222,0.00029815325108927063
6,0.09742537710596533,1.0,0.12231317245297962,0.9997829861111112,0.00029734308760930326
7,0.08825890752760802,1.0,0.11391600718100865,0.9995659722222222,0.00029638751429081204
8,0.08446104101398412,0.9999138327205882,0.10493794249163733,0.9997829861111112,0.0002952874741692946
9,0.07819417031372294,0.9999425551470589,0.09861934267812306,1.0,0.00029404405285154137
10,0.07441247988711386,0.9999712775735294,0.09740156680345535,0.9993489583333334,0.0002926584774442729
11,0.0731879332486321,0.9999138327205882,0.09135640081432131,1.0,0.00029113211534313374
12,0.06902653011767303,1.0,0.08848862184418572,1.0,0.0002894664728832376
13,0.06763465351918165,0.9999425551470589,0.10307668563392428,1.0,0.0002876631938525971
14,0.06744654553339761,1.0,0.0832590220703019,0.9997829861111112,0.0002857240578699029
15,0.06397835784317817,1.0,0.07967401420076688,1.0,0.00028365097862825513
16,0.062105594422010815,0.9999425551470589,0.08105959743261337,1.0,0.0002814460020065795
17,0.060500984463621586,1.0,0.07811771995491451,1.0,0.0002791113040505915
18,0.059898676350712776,1.0,0.07761430905924903,0.9997829861111112,0.00027664918882530225
19,0.05908573879038587,0.9999712775735294,0.0778952067097028,0.9997829861111112,0.00027406208614118424
20,0.05879966854391729,1.0,0.07538550347089767,0.9997829861111112,0.0002713525491562421
21,0.058249208637896704,1.0,0.07382341515686777,1.0,0.00026852325185635354
22,0.05686957947909832,0.9999425551470589,0.07293962314724922,1.0,0.0002655769864163684
23,0.055401592077139544,1.0,0.07400356233119965,0.9997829861111112,0.00026251666044456895
24,0.055189155535224604,1.0,0.07243847226103146,1.0,0.0002593452941132118
25,0.05488250853822512,0.9999138327205882,0.07214359814922015,1.0,0.0002560660171779822
26,0.05502266009502551,1.0,0.07050127701626883,1.0,0.00025268206588930335
27,0.053954682641607875,0.9999712775735294,0.0703045063548618,1.0,0.0002491967797985478
28,0.05379284600562909,1.0,0.07124454155564308,1.0,0.0002456135984623035
29,0.0532230397905497,1.0,0.06758129679494435,1.0,0.00024193605804794655
30,0.053496291970505434,1.0,0.06758164283302096,1.0,0.00023816778784387105
31,0.05280705546850667,0.9999712775735294,0.0669074265493287,1.0,0.00023431250667781966
32,0.05234979701173656,1.0,0.07198573193616337,1.0,0.00023037401924684952
33,0.05298118096064119,1.0,0.06732618353433079,1.0,0.00022635621236255572
34,0.051273072467130774,1.0,0.06734654265973303,1.0,0.00022226305111525731
35,0.05132217069759088,0.9999712775735294,0.06483831587764952,1.0,0.00021809857496093204
36,0.04985911130686017,1.0,0.06750805262062284,1.0,0.00021386689373476092
37,0.05037921541096533,1.0,0.06471097924643093,1.0,0.00020957218359521712
38,0.0497290982371744,1.0,0.06355297441283862,1.0,0.00020521868290270177
39,0.04897707421332598,1.0,0.06339363671011394,1.0,0.00020081068803679377
40,0.04903940100441961,1.0,0.06413947376939985,1.0,0.00019635254915624216
41,0.048863765290554834,0.9999712775735294,0.06271443929937151,1.0,0.00019184866590588444
42,0.048990579924600965,1.0,0.06398450003729926,1.0,0.00018730348307472821
43,0.048650603741407394,1.0,0.06255342314640681,1.0,0.00018272148620948142
44,0.0484767383621896,1.0,0.06347217203842269,1.0,0.00017810719718785875
45,0.048540436827084595,1.0,0.06253414849440257,1.0,0.00017346516975603468
46,0.04784544349155005,1.0,0.06191758025023672,1.0,0.0001687999850346457
47,0.047871172373347426,1.0,0.06156399349371592,1.0,0.00016411624699777717
48,0.04733686554519569,1.0,0.061373853849040136,1.0,0.00015941857792939706
49,0.04762718399219653,1.0,0.062177966038386025,1.0,0.00015471161386171927
50,0.047007516629117375,1.0,0.06107192155387667,1.0,0.00015000000000000001
51,0.046758826109854615,1.0,0.0608951130674945,1.0,0.00014528838613828078
52,0.046914230703431016,1.0,0.059815396865208946,1.0,0.00014058142207060302
53,0.04743331331102287,1.0,0.06190964331229528,1.0,0.00013588375300222289
54,0.046284213607363844,1.0,0.060330438117186226,1.0,0.0001312000149653544
55,0.046270053559804666,1.0,0.06120329019096163,1.0,0.0001265348302439654
56,0.04633650501423022,1.0,0.0594496333764659,1.0,0.00012189280281214134
57,0.04553076148252277,1.0,0.05843242588970396,1.0,0.00011727851379051869
58,0.04561194870620966,1.0,0.05986244562599394,1.0,0.0001126965169252718
59,0.045856405159129816,1.0,0.05905445913473765,1.0,0.00010815133409411566
60,0.04559168624965584,0.9999712775735294,0.05926746212773853,1.0,0.00010364745084375796
61,0.045456242802388525,1.0,0.05824926454159948,1.0,9.918931196320633e-05
62,0.045739543514654916,1.0,0.05906922246019045,1.0,9.478131709729838e-05
63,0.04483669618254199,1.0,0.058788005262613297,1.0,9.042781640478292e-05
64,0.045059886322740245,1.0,0.058271757844421596,1.0,8.613310626523913e-05
65,0.04504100271664998,1.0,0.05836002321706878,1.0,8.190142503906802e-05
66,0.04494913327781593,1.0,0.05756624208556281,1.0,7.773694888474271e-05
67,0.044764587162610364,1.0,0.05829950546224912,1.0,7.364378763744433e-05
68,0.04462056130389957,1.0,0.05817922701438268,1.0,6.96259807531505e-05
69,0.04440212841419613,1.0,0.05739221349358559,1.0,6.568749332218042e-05
70,0.044235404197345764,1.0,0.057595101495583854,1.0,6.183221215612908e-05
71,0.04395551502923755,1.0,0.05720157672961553,1.0,5.806394195205354e-05
72,0.044410206432289934,1.0,0.05698066494531102,1.0,5.438640153769656e-05
73,0.04425558223224738,1.0,0.056988078273004956,1.0,5.080322020145227e-05
74,0.04399704336024383,1.0,0.05687308808167776,1.0,4.731793411069671e-05
75,0.043963274261092436,1.0,0.05658923296464814,1.0,4.39339828220179e-05
76,0.043953247149201,1.0,0.056420320024092994,1.0,4.065470588678832e-05
77,0.04406529648558182,1.0,0.05659396035803689,1.0,3.7483339555431075e-05
78,0.04376051898169167,1.0,0.05657919040984578,1.0,3.442301358363164e-05
79,0.04331338027601733,1.0,0.05652853142884043,1.0,3.147674814364645e-05
80,0.04356631253133802,1.0,0.056289496935076185,1.0,2.8647450843757908e-05
81,0.04387899707345402,1.0,0.056264649662706584,1.0,2.5937913858815748e-05
82,0.04352265278644422,1.0,0.05623155583937963,1.0,2.3350811174697777e-05
83,0.04326788714045987,1.0,0.056271258327696055,1.0,2.088869594940844e-05
84,0.04337094631046057,1.0,0.0559161433743106,1.0,1.8553997993420465e-05
85,0.04319611980634577,1.0,0.05580182125171026,1.0,1.6349021371744834e-05
86,0.04303068010246053,1.0,0.05592618675695525,1.0,1.4275942130097098e-05
87,0.043404090766082794,1.0,0.0558480570713679,1.0,1.2336806147402864e-05
88,0.04287308377816396,1.0,0.055839966568681926,1.0,1.0533527116762298e-05
89,0.04282864774851238,1.0,0.05577392131090164,1.0,8.867884656866183e-06
90,0.04311161625253804,1.0,0.055717760490046606,1.0,7.341522555726971e-06
91,0.04307470350142788,1.0,0.0557685395081838,1.0,5.955947148458557e-06
92,0.042835660059662425,1.0,0.0557697212530507,1.0,4.712525830705355e-06
93,0.042805469375761115,1.0,0.055699460208415985,1.0,3.612485709187901e-06
94,0.04257998845594771,1.0,0.05584765142864651,1.0,2.6569123906966916e-06
95,0.04285782959093066,1.0,0.05585173186328676,1.0,1.8467489107293509e-06
96,0.04283955041319132,1.0,0.0555640637046761,1.0,1.1827948028283352e-06
97,0.042978495249853414,1.0,0.05566344244612588,1.0,6.657053095380005e-07
98,0.042994512354626375,1.0,0.05568153659502665,1.0,2.9599073575926616e-07
99,0.043156701687942535,1.0,0.0557808561457528,1.0,7.401594514025999e-08
100,0.04298680286635371,1.0,0.05566959952314695,1.0,0.0
