epoch,train_loss,train_acc,val_loss,val_acc,lr
40,0.0544061905649655,1.0,0.07084425249033505,1.0,0.00019635254915624216
41,0.054702734793810284,1.0,0.07046748573581378,0.9997829861111112,0.00019184866590588444
42,0.05440856636885334,0.9999712775735294,0.07003362021512455,1.0,0.00018730348307472821
43,0.05450110367554076,1.0,0.06865088020761807,1.0,0.00018272148620948142
44,0.053415166104541105,1.0,0.06897483724686834,1.0,0.00017810719718785875
45,0.052781458724947536,1.0,0.06886797605289353,1.0,0.00017346516975603468
46,0.053726901848088295,1.0,0.06897471720973651,0.9997829861111112,0.0001687999850346457
47,0.05368897159967352,0.9999712775735294,0.06675491399235195,0.9997829861111112,0.00016411624699777717
48,0.053022485281176424,1.0,0.0666003529396322,1.0,0.00015941857792939706
49,0.052543110926361644,1.0,0.06667436535159747,1.0,0.00015471161386171927
50,0.0513269227984197,1.0,0.06712849272622003,1.0,0.00015000000000000001
51,0.051499684724737614,1.0,0.06538672331306669,1.0,0.00014528838613828078
52,0.050975862123510414,1.0,0.06638800642556614,1.0,0.00014058142207060302
53,0.05106285197989029,0.9999712775735294,0.06528071976370281,1.0,0.00013588375300222289
54,0.05038762930780649,1.0,0.06615006551146507,1.0,0.0001312000149653544
55,0.05106293481281575,1.0,0.0640268408589893,1.0,0.0001265348302439654
56,0.05076546315103769,0.9999712775735294,0.06508500377337138,1.0,0.00012189280281214134
57,0.050437708987909204,1.0,0.06486181376708879,1.0,0.00011727851379051869
58,0.050174577545155495,1.0,0.06451223914821942,1.0,0.0001126965169252718
59,0.04971302585566745,1.0,0.06317506689164373,1.0,0.00010815133409411566
60,0.050345552318236404,0.9999138327205882,0.06453169426984257,1.0,0.00010364745084375796
61,0.049917145632207394,1.0,0.06326677650213242,1.0,9.918931196320633e-05
62,0.049493366907186365,0.9999712775735294,0.06416482643948661,1.0,9.478131709729838e-05
63,0.049664862837423294,1.0,0.06405099771089023,1.0,9.042781640478292e-05
64,0.0488789941129439,1.0,0.06287609496050411,1.0,8.613310626523913e-05
65,0.04943549687809804,1.0,0.06246157942546739,1.0,8.190142503906802e-05
66,0.04887678172877606,1.0,0.062239016509718366,1.0,7.773694888474271e-05
67,0.049200945698163086,1.0,0.06302945191661517,1.0,7.364378763744433e-05
68,0.04783882058280356,1.0,0.061230047709412046,1.0,6.96259807531505e-05
69,0.048134358106728864,1.0,0.061222673704226814,1.0,6.568749332218042e-05
70,0.048175250563551396,1.0,0.061494251506196126,1.0,6.183221215612908e-05
71,0.048548837192356586,1.0,0.061342506772942014,1.0,5.806394195205354e-05
72,0.0480869850691627,1.0,0.061386865460210376,1.0,5.438640153769656e-05
73,0.04770264911520131,0.9999712775735294,0.061098104135857687,1.0,5.080322020145227e-05
74,0.04745053472545217,1.0,0.06050267732805676,1.0,4.731793411069671e-05
75,0.04717163621064495,1.0,0.06037177104088995,1.0,4.39339828220179e-05
