epoch,phase,loss_bce,loss_kd,loss_diff,val_auc,val_f1,best
1,1,0.3092750652747996,0.13718431530629888,0.9585856532349306,0.8499670088848126,0.5886474567962047,True
2,1,0.3091500532977721,0.13748344822841532,0.8225994355538312,0.8499689475903871,0.5897262638718561,True
3,1,0.3089144703219919,0.13693644982926986,0.8036171285545125,0.850106884788619,0.5925275155245074,True
4,1,0.3090433855267132,0.13762428392382228,0.7918674998423633,0.8500108139775993,0.5929921584669616,False
5,1,0.3081379217260024,0.13643050040392316,0.7807943452807034,0.8500232336693567,0.5900392530824077,False
6,1,0.30897826745229606,0.13728855922818184,0.7743497368167428,0.8499285592621991,0.5904533946780499,False
7,1,0.3088659801903893,0.13699251742047422,0.7703064837876488,0.8499760394253553,0.5918934504724118,False
8,1,0.30876728278749127,0.13663832317380345,0.7658102898036733,0.8500033004895776,0.5907757920859518,False
9,1,0.3085586156915216,0.13585074925247362,0.7630530788617975,0.8499478822730303,0.5930722584276978,False
10,1,0.30931781758280363,0.13826458068454966,0.762084391187219,0.8499342758495392,0.5895644044029456,False
11,2,0.3317409946637995,0.181584556313122,0.759219138061299,0.846708351309084,0.5876349918264486,False
12,2,0.319193117758807,0.13817268916789224,0.7520210129373214,0.848177067069163,0.5881652954295606,False
13,2,0.31165168653516206,0.12887021219905684,0.7496685000026927,0.8489419639395386,0.5820505714941845,False
14,2,0.309112590025453,0.13297314788488782,0.7465749873834497,0.8473820252857248,0.5786442270087196,False
15,2,0.3066898812265957,0.13421372324228287,0.7404564461287331,0.8473718312748121,0.5785840181913185,False
16,2,0.30564353395910826,0.1330537116702865,0.734791669775458,0.8443675419315,0.5914940165871965,False
17,2,0.3041042930939618,0.13838056518751032,0.7300719022750854,0.84871050904978,0.5922817573292736,False
18,2,0.3004022126688677,0.13126140109756412,0.7275159253793604,0.8476320716775085,0.5835795215199553,False
19,2,0.2959756412926842,0.12767278227735968,0.7237323066767525,0.8485465253469112,0.5757199888476296,False
20,2,0.29343047913383036,0.1301742132533999,0.7192002797828001,0.8474439166538567,0.5876946276294921,False
21,2,0.2937830239534378,0.13311503126340754,0.7111561947009143,0.8482469890790989,0.5969115780313468,False
22,2,0.29016194098136006,0.13061416718889685,0.7068023821886849,0.8484922609319214,0.5815269660318269,False
23,2,0.29038192331790924,0.13295623572433696,0.701103184153052,0.8490246187029852,0.5798154694119126,False
24,2,0.28761209635173574,0.13680129279108608,0.7018996179103851,0.848152903833293,0.5848118064550551,False
25,2,0.28591516438652487,0.12984831455875845,0.6981639826998991,0.8501010910001305,0.5879442507738294,False
26,2,0.28310693186872143,0.13195406974238508,0.6953710212427027,0.8474376993754171,0.5843229403164483,False
27,2,0.2809074538595536,0.1284409526954679,0.6907031413386849,0.8492407539327527,0.5917812345171315,False
28,2,0.2783624836627175,0.132282715948189,0.6911615711801192,0.8473805152549098,0.590906464715142,False
29,2,0.2783790169393315,0.13108795881271362,0.6892788760802325,0.8471156427551682,0.5812134088846069,False
30,2,0.2783977143904742,0.13498308005578377,0.6871945542447707,0.846400219952527,0.5825625847628924,False
31,2,0.2750513781519497,0.13218876566080487,0.6820605432285982,0.846592351105414,0.5919382990309778,False
32,2,0.27411500145407286,0.13271200350102255,0.6816112521816703,0.847964292078886,0.5926726386356276,False
33,2,0.27401363499024334,0.13212613739511547,0.6806082637871013,0.8467891361717583,0.591950741704628,False
34,2,0.27114489586914287,0.1341685249524958,0.6780656172948725,0.8476596632686937,0.5854111423765642,False
35,2,0.27168354655013366,0.13408667988636913,0.6764551068053526,0.8481760563508068,0.5897571870783922,False
36,2,0.27076155034934773,0.13183870166540146,0.6764551155707416,0.8487775181246897,0.5889638696049091,False
37,2,0.2687674212981673,0.13245371093644814,0.6731453310040867,0.8477941595696384,0.5853343182571333,False
38,2,0.26851696126601277,0.1341047652942293,0.6715340579257292,0.8472881094305318,0.5935319646734614,False
39,2,0.26727022142971263,0.13249267813037424,0.6721243577844956,0.8474162652498622,0.5812186729685774,False
40,2,0.26757977946716194,0.1348767753909616,0.6706057962249307,0.8474485675541705,0.5825695697436062,False
41,2,0.2663649211035055,0.13310839586398182,0.668172753909055,0.8487254188000533,0.5831893489452041,False
42,2,0.26459528418148265,0.13201917335391045,0.6689451897845549,0.8496625163099839,0.5862693815361453,False
43,2,0.2639404929736081,0.13166366123101292,0.668108615805121,0.8491401746785808,0.5871196091182027,False
44,2,0.26405996610136595,0.1323510807226686,0.6682648746406331,0.8483252738569756,0.583802905294497,False
45,2,0.2629924995057723,0.13124804286395803,0.6649198847658494,0.848443792411417,0.5884196963728068,False
46,2,0.2620503424721606,0.1352356240591582,0.6654737994951361,0.8461149121861655,0.5836005075431645,False
47,2,0.26494242382400174,0.1360001077546793,0.6647367091739879,0.8495710991187421,0.5879837387379465,False
48,2,0.2618640315006761,0.1327045919264064,0.6623011967715096,0.8483459609071063,0.5827281535537983,False
49,2,0.26167667262694416,0.13288015171008952,0.6618229361141429,0.8479265055388364,0.5839860449792444,False
50,2,0.26003218135413003,0.13104579575798092,0.6613239312873167,0.8480272120117964,0.5909574939205777,False
51,2,0.2608237950240864,0.13149738158373273,0.6635525822639465,0.8481576031754727,0.586694370633803,False
52,2,0.2593848661464803,0.13010129858465755,0.6624163371675155,0.8479289171484476,0.5835109542478263,False
53,2,0.25919946107794256,0.13138063712155118,0.6612917658160714,0.8476362037765286,0.5901012239224246,False
54,2,0.2591504537883927,0.13186834774473133,0.6616854825440575,0.8489171470735046,0.585135923540393,False
55,2,0.2585181449266041,0.13309801369905472,0.6635090568486381,0.8481156902714746,0.5864715070916732,False
56,2,0.25940700488931995,0.13198581776198218,0.662253761992735,0.847729224223708,0.5891349990722234,False
57,2,0.25951800583040013,0.1312109142103616,0.6609396601424498,0.8480497166420085,0.5852041408295998,False
58,2,0.25814784449689526,0.13246137911782546,0.6599931787042057,0.8477157064820087,0.5847913538153271,False
59,2,0.25828225121778603,0.13236411617082708,0.6582653224468231,0.8479896048961149,0.5894466446644434,False
60,2,0.2581367948476006,0.13078623023979805,0.6600233246298397,0.8494150341995562,0.5848335483893161,False
61,2,0.25661586225032806,0.1298718897297102,0.6608524129671209,0.8482129876632698,0.5896051754699515,False
62,2,0.2571568616172847,0.13145272521411672,0.65716032946811,0.8483629964508183,0.5875886589345218,False
63,2,0.25625745995956306,0.129574274753823,0.6568324969095343,0.8482156727820455,0.5900723876407146,False
64,2,0.2563658387345426,0.1321234591305256,0.6591358693207011,0.8478479170521233,0.5843336112869901,False
65,2,0.2565844922381289,0.12955682658973863,0.658922025386025,0.848569835470648,0.5893919707951801,False
66,2,0.2568975261905614,0.13344939228366404,0.6556246263139388,0.8486059886081513,0.590330154943934,False
67,2,0.2558239632669617,0.12916176415541591,0.6582069502157324,0.8479256748623225,0.5900344130683806,False
