epoch,phase,loss_bce,loss_kd,loss_diff,val_auc,val_f1,best
51,2,0.26035842387115254,0.13088182316106908,0.662614305229748,0.8482836772696236,0.5886033282716483,False
52,2,0.2598141002304414,0.1314930573982351,0.6599550983485054,0.8481910232565456,0.5888057813980189,False
53,2,0.25921958421959596,0.1321493807960959,0.6573725220035104,0.8481005934314652,0.5887120364120747,False
54,2,0.25911543825093436,0.13125279984053442,0.6565898989929873,0.8480945502188735,0.5881265777695888,False
55,2,0.25785890878999934,0.13073081347872229,0.6574717830209171,0.8472712745579416,0.5906348435972184,False
56,2,0.25893525910728116,0.13176356803844957,0.654536140315673,0.8479837831440733,0.5823503893877318,False
57,2,0.2586729298619663,0.13159232301747098,0.6516008412136751,0.8476342397247466,0.5956909696071611,False
58,2,0.259713858804282,0.13260658501702197,0.6498965533340678,0.8481866553175849,0.5887309557044592,False
59,2,0.2579021050649531,0.13139532133936882,0.6478438763057485,0.8481193616342548,0.5881936182501334,False
60,2,0.25761519723078785,0.1296778327840216,0.6477721806834725,0.8481082450952886,0.5874633838919833,False
61,2,0.2574709268177257,0.1303204727523467,0.6478385381838855,0.8481352255491134,0.5856360667733818,False
62,2,0.25778434557073254,0.13235124923727093,0.6437042530845193,0.8483880739746826,0.5870493753973807,False
63,2,0.2574027360362165,0.13300010452375693,0.6423357076504651,0.8479956771739511,0.586752803266367,False
64,2,0.25726519218262506,0.13027668590931332,0.6437981251408073,0.8482848978207448,0.5852336695035898,False
65,2,0.2568635743330507,0.13067145777099273,0.642395976711722,0.8483615026398367,0.5911981828439088,False
66,2,0.2564318771747982,0.13029895328423557,0.6386109257445616,0.8481710998888753,0.5917749636328404,False
67,2,0.25740690047250075,0.13352400524651303,0.640563544105081,0.8479698432188704,0.5887710174262606,False
68,2,0.25757188130827513,0.13309300406014218,0.6380599369021023,0.8484602038982926,0.5877134736156349,False
69,2,0.25606180771308784,0.13122130579808178,0.6383628950399511,0.8482622282890381,0.5878018243645742,False
70,2,0.25591177668641596,0.13006102403297143,0.635530725998037,0.848747844510244,0.5883569920518974,False
71,2,0.2558506898143712,0.12845418865189834,0.6352187342503491,0.8483290094400034,0.5906231066378451,False
72,2,0.255633908597862,0.13013222550644593,0.633706708164776,0.848561085933869,0.5867914873397897,False
73,2,0.25620106826810274,0.1318413459641092,0.6336280089967391,0.8487708763168053,0.5860214819009204,False
74,2,0.25633685553775115,0.1301354235585998,0.6322649892638711,0.8481973314709418,0.5901800226538791,False
75,2,0.2553301694638589,0.1304781677968362,0.6338121610529283,0.8483838841382007,0.5912666836589352,False
76,2,0.2552220014964833,0.13085126328994245,0.6303104565424078,0.8484175885520788,0.5897395828052695,False
77,2,0.25504906869986477,0.12914812564849854,0.6322563781457788,0.8486121946164591,0.5874006886788551,False
78,2,0.25466501844279904,0.1291734129190445,0.632787369629916,0.8487086716822537,0.5869695768737191,False
79,2,0.25533565528252544,0.13025880846030571,0.6296790996018578,0.8480948290712039,0.5898263663820592,False
80,2,0.2550407170372851,0.1295903555172331,0.6298979257836061,0.8483194846639858,0.5889944091865795,False
81,2,0.25524726641528744,0.1289149829569985,0.6286931651480058,0.8481901938313703,0.587501876219582,False
82,2,0.2549099453231868,0.129419857307392,0.6289822459220886,0.8483557560895554,0.5882670034982809,False
83,2,0.25474916924448576,0.129265176022754,0.6299728049951441,0.8482552185456746,0.5883080107055394,False
84,2,0.2546849071102984,0.12875420271473773,0.630543424802668,0.8483870083719294,0.590144511576531,False
85,2,0.2540378592470113,0.12941499689922614,0.6333402973764083,0.8484087570670859,0.590328251224788,False
86,2,0.25477884096257825,0.1281963643782279,0.6293401910978205,0.8483283348128816,0.5895610722043385,False
87,2,0.2538477072820944,0.12926659820710912,0.6275183961671942,0.8485867620787964,0.5891248324496684,False
88,2,0.2541673003750689,0.12809041799867854,0.628406987470739,0.8483917804549392,0.5899712082488968,False
89,2,0.25466084217323975,0.1290164841886829,0.6317964722128475,0.8485389504357634,0.5916590164545563,False
90,2,0.2543197177788791,0.12959777629550764,0.627857390572043,0.8485381604451938,0.5878432614128843,False
91,3,0.2540047742864665,0.12839633708491044,0.0,0.848554162613804,0.5881046459745913,False
92,3,0.25407983012059154,0.12959962864132488,0.0,0.848624011631588,0.5866906126697768,False
93,3,0.25370585743118734,0.12895792876096332,0.0,0.8484627145425139,0.5911136069464871,False
94,3,0.2540666311979294,0.1292282533557976,0.0,0.8484547221271006,0.5900248900374694,False
95,3,0.2538174241781235,0.12914810965166373,0.0,0.8485157885353809,0.5886858230896047,False
96,3,0.2529761769315776,0.12847415774184115,0.0,0.8485576035432771,0.5903062992137453,False
97,3,0.2533745287972338,0.12942972823100932,0.0,0.8484472835892343,0.5890329543055112,False
98,3,0.2533172623199575,0.12949888517751412,0.0,0.8484675938024264,0.5893072757191415,False
99,3,0.2531851657173213,0.12813578962403185,0.0,0.8484394299273799,0.5893336766604536,False
100,3,0.2535620612256667,0.12880119023954167,0.0,0.8484468171349173,0.5875864356138758,False
