epoch,bce,kd,crf,feat,att,total,val_auc,best_val_auc
54,0.26255,0.13491,0.0,0.0,0.0,0.39746,0.84795,0.85027
55,0.26244,0.13419,0.0,0.0,0.0,0.39664,0.84843,0.85027
56,0.26156,0.13557,0.0,0.0,0.0,0.39713,0.84903,0.85027
57,0.26155,0.13571,0.0,0.0,0.0,0.39725,0.84831,0.85027
58,0.26143,0.13621,0.0,0.0,0.0,0.39764,0.84851,0.85027
59,0.2592,0.13415,0.0,0.0,0.0,0.39335,0.84805,0.85027
60,0.26011,0.13638,0.0,0.0,0.0,0.39649,0.84902,0.85027
61,0.25896,0.13528,0.0,0.0,0.0,0.39424,0.84871,0.85027
62,0.25877,0.13518,0.0,0.0,0.0,0.39396,0.84813,0.85027
63,0.25808,0.13458,0.0,0.0,0.0,0.39266,0.84785,0.85027
64,0.25796,0.13368,0.0,0.0,0.0,0.39163,0.84869,0.85027
65,0.25785,0.13583,0.0,0.0,0.0,0.39369,0.84758,0.85027
66,0.25737,0.13455,0.0,0.0,0.0,0.39192,0.8483,0.85027
67,0.25732,0.13497,0.0,0.0,0.0,0.39229,0.84792,0.85027
68,0.257,0.13351,0.0,0.0,0.0,0.39051,0.84808,0.85027
69,0.25628,0.13228,0.0,0.0,0.0,0.38856,0.8491,0.85027
70,0.25612,0.13496,0.0,0.0,0.0,0.39109,0.84798,0.85027
71,0.25615,0.13437,0.0,0.0,0.0,0.39052,0.84799,0.85027
72,0.25509,0.1336,0.0,0.0,0.0,0.38869,0.84846,0.85027
73,0.25555,0.13319,0.0,0.0,0.0,0.38874,0.8485,0.85027
74,0.2552,0.13316,0.0,0.0,0.0,0.38836,0.84817,0.85027
75,0.25576,0.13597,0.0,0.0,0.0,0.39173,0.84806,0.85027
76,0.25532,0.13392,0.0,0.0,0.0,0.38924,0.84872,0.85027
77,0.255,0.13357,0.0,0.0,0.0,0.38856,0.84842,0.85027
78,0.25483,0.13347,0.0,0.0,0.0,0.38831,0.84841,0.85027
79,0.25462,0.13372,0.0,0.0,0.0,0.38834,0.84807,0.85027
80,0.25474,0.13325,0.0,0.0,0.0,0.38799,0.84862,0.85027
81,0.2544,0.13213,0.0,0.0,0.0,0.38652,0.84858,0.85027
82,0.25417,0.13293,0.0,0.0,0.0,0.3871,0.84823,0.85027
83,0.25451,0.13321,0.0,0.0,0.0,0.38772,0.84844,0.85027
84,0.25366,0.13242,0.0,0.0,0.0,0.38608,0.84832,0.85027
85,0.25427,0.13122,0.0,0.0,0.0,0.38549,0.84842,0.85027
86,0.25355,0.1337,0.0,0.0,0.0,0.38725,0.84869,0.85027
87,0.25347,0.13336,0.0,0.0,0.0,0.38684,0.84873,0.85027
88,0.25294,0.13172,0.0,0.0,0.0,0.38466,0.84852,0.85027
89,0.25377,0.13308,0.0,0.0,0.0,0.38686,0.84855,0.85027
90,0.25417,0.13263,0.0,0.0,0.0,0.38681,0.84847,0.85027
91,0.25348,0.13192,0.0,0.0,0.0,0.3854,0.84865,0.85027
92,0.25311,0.1323,0.0,0.0,0.0,0.38541,0.84849,0.85027
93,0.25352,0.13224,0.0,0.0,0.0,0.38576,0.84849,0.85027
94,0.25278,0.13213,0.0,0.0,0.0,0.38491,0.8486,0.85027
95,0.25347,0.13252,0.0,0.0,0.0,0.38599,0.84845,0.85027
96,0.25308,0.13207,0.0,0.0,0.0,0.38516,0.84851,0.85027
97,0.25296,0.13145,0.0,0.0,0.0,0.38441,0.84849,0.85027
98,0.25357,0.13169,0.0,0.0,0.0,0.38527,0.8485,0.85027
99,0.2527,0.13164,0.0,0.0,0.0,0.38434,0.84847,0.85027
100,0.25307,0.13176,0.0,0.0,0.0,0.38482,0.84849,0.85027
